,sigma_C1,sigma_C2,sigma_C3,sigma_H1,sigma_H2,sigma_O1,sigma_O2,epsilon_C1,epsilon_C2,epsilon_C3,epsilon_H1,epsilon_H2,epsilon_O1,epsilon_O2,temperature,liq_density,liq_density_unc,surf_tens,surf_tens_unc
85,0.36901479439545226,0.3217893520336921,0.24214694364754574,0.2929770652323623,0.21446323723024394,0.2529930955843723,0.2797241674282486,0.3536967560851746,0.42104904026166173,0.1288005770837285,0.08264492979514135,0.07097636614777057,0.8255022689193801,1.1106502868402877,273.18,999.1966750653254,0.49910783810895937,23.754150000000003,0.18708286933869708
86,0.36901479439545226,0.3217893520336921,0.24214694364754574,0.2929770652323623,0.21446323723024394,0.2529930955843723,0.2797241674282486,0.3536967560851746,0.42104904026166173,0.1288005770837285,0.08264492979514135,0.07097636614777057,0.8255022689193801,1.1106502868402877,293.16,975.1185069917345,0.3373741179009843,23.1832,0.17320508075688773
87,0.36901479439545226,0.3217893520336921,0.24214694364754574,0.2929770652323623,0.21446323723024394,0.2529930955843723,0.2797241674282486,0.3536967560851746,0.42104904026166173,0.1288005770837285,0.08264492979514135,0.07097636614777057,0.8255022689193801,1.1106502868402877,313.19,949.5486238121939,0.1896036324222531,21.192800000000002,0.21794494717703372
88,0.36901479439545226,0.3217893520336921,0.24214694364754574,0.2929770652323623,0.21446323723024394,0.2529930955843723,0.2797241674282486,0.3536967560851746,0.42104904026166173,0.1288005770837285,0.08264492979514135,0.07097636614777057,0.8255022689193801,1.1106502868402877,333.18,923.2885668242469,0.3494466846201094,19.7696,0.18708286933869708
89,0.36901479439545226,0.3217893520336921,0.24214694364754574,0.2929770652323623,0.21446323723024394,0.2529930955843723,0.2797241674282486,0.3536967560851746,0.42104904026166173,0.1288005770837285,0.08264492979514135,0.07097636614777057,0.8255022689193801,1.1106502868402877,353.19,895.4982206336216,0.24109671350530212,18.05495,0.18027756377319948
90,0.3692020010472219,0.22595838364980186,0.398368938013816,0.20783027388526226,0.21278908471536573,0.38957730540286317,0.29456504734971567,0.5317094689513697,0.15126365185768542,0.14576147518483767,0.07859945690148923,0.08253658010596458,0.6062473599053398,0.716055931470587,273.18,1001.078190159483,0.09595279314257985,36.47585,0.21213203435596426
91,0.3692020010472219,0.22595838364980186,0.398368938013816,0.20783027388526226,0.21278908471536573,0.38957730540286317,0.29456504734971567,0.5317094689513697,0.15126365185768542,0.14576147518483767,0.07859945690148923,0.08253658010596458,0.6062473599053398,0.716055931470587,293.16,979.9697345427063,0.32880322173512844,32.9035,0.15083103128998357
92,0.3692020010472219,0.22595838364980186,0.398368938013816,0.20783027388526226,0.21278908471536573,0.38957730540286317,0.29456504734971567,0.5317094689513697,0.15126365185768542,0.14576147518483767,0.07859945690148923,0.08253658010596458,0.6062473599053398,0.716055931470587,313.19,958.9117271304369,0.30147889160731206,31.314,0.18027756377319948
93,0.3692020010472219,0.22595838364980186,0.398368938013816,0.20783027388526226,0.21278908471536573,0.38957730540286317,0.29456504734971567,0.5317094689513697,0.15126365185768542,0.14576147518483767,0.07859945690148923,0.08253658010596458,0.6062473599053398,0.716055931470587,333.18,937.8432301151805,0.26050025505149693,28.59695,0.20615528128088303
94,0.3692020010472219,0.22595838364980186,0.398368938013816,0.20783027388526226,0.21278908471536573,0.38957730540286317,0.29456504734971567,0.5317094689513697,0.15126365185768542,0.14576147518483767,0.07859945690148923,0.08253658010596458,0.6062473599053398,0.716055931470587,353.19,916.3359418927741,0.07407389636757405,24.865850000000002,0.2345207879911715
95,0.3692482962395137,0.20785002457310164,0.24945417457273306,0.26228747588670104,0.17105733884436825,0.32122631837129373,0.31619345333036686,0.5502032803337322,0.08560918489197873,0.41622335664122195,0.06096389985036357,0.04761453725849349,0.8081494997371572,0.7193689631198709,273.18,1008.9178587598163,0.44916154877412784,25.27765,0.2
96,0.3692482962395137,0.20785002457310164,0.24945417457273306,0.26228747588670104,0.17105733884436825,0.32122631837129373,0.31619345333036686,0.5502032803337322,0.08560918489197873,0.41622335664122195,0.06096389985036357,0.04761453725849349,0.8081494997371572,0.7193689631198709,293.16,981.0295470434872,0.10523145630689162,22.8393,0.15083103128998357
97,0.3692482962395137,0.20785002457310164,0.24945417457273306,0.26228747588670104,0.17105733884436825,0.32122631837129373,0.31619345333036686,0.5502032803337322,0.08560918489197873,0.41622335664122195,0.06096389985036357,0.04761453725849349,0.8081494997371572,0.7193689631198709,313.19,951.9742796484921,0.20178514613728815,20.224700000000002,0.18027756377319948
98,0.3692482962395137,0.20785002457310164,0.24945417457273306,0.26228747588670104,0.17105733884436825,0.32122631837129373,0.31619345333036686,0.5502032803337322,0.08560918489197873,0.41622335664122195,0.06096389985036357,0.04761453725849349,0.8081494997371572,0.7193689631198709,333.18,922.9488246449467,0.21934940244982326,18.153850000000002,0.15000000000000002
99,0.3692482962395137,0.20785002457310164,0.24945417457273306,0.26228747588670104,0.17105733884436825,0.32122631837129373,0.31619345333036686,0.5502032803337322,0.08560918489197873,0.41622335664122195,0.06096389985036357,0.04761453725849349,0.8081494997371572,0.7193689631198709,353.19,892.7861447950116,0.2172762950521837,15.168450000000002,0.17320508075688773
100,0.3768867670401077,0.2379515357710755,0.3716282964256349,0.27485609220906126,0.19660778419099495,0.32162452962827676,0.30907810601061014,0.5700150221808347,0.45659911446870927,0.23472356491687152,0.08194907142725419,0.029170188493353642,0.5442663393433668,0.9753903846686822,273.18,999.4007856086081,0.3250258287944332,34.738150000000005,0.21213203435596426
101,0.3768867670401077,0.2379515357710755,0.3716282964256349,0.27485609220906126,0.19660778419099495,0.32162452962827676,0.30907810601061014,0.5700150221808347,0.45659911446870927,0.23472356491687152,0.08194907142725419,0.029170188493353642,0.5442663393433668,0.9753903846686822,293.16,978.661756757258,0.27887700085468375,32.6897,0.16583123951777
102,0.3768867670401077,0.2379515357710755,0.3716282964256349,0.27485609220906126,0.19660778419099495,0.32162452962827676,0.30907810601061014,0.5700150221808347,0.45659911446870927,0.23472356491687152,0.08194907142725419,0.029170188493353642,0.5442663393433668,0.9753903846686822,313.19,957.4859810470343,0.22780976954037035,30.05435,0.18027756377319948
103,0.3768867670401077,0.2379515357710755,0.3716282964256349,0.27485609220906126,0.19660778419099495,0.32162452962827676,0.30907810601061014,0.5700150221808347,0.45659911446870927,0.23472356491687152,0.08194907142725419,0.029170188493353642,0.5442663393433668,0.9753903846686822,333.18,935.7006960643477,0.1561097993577229,27.51645,0.16583123951777
104,0.3768867670401077,0.2379515357710755,0.3716282964256349,0.27485609220906126,0.19660778419099495,0.32162452962827676,0.30907810601061014,0.5700150221808347,0.45659911446870927,0.23472356491687152,0.08194907142725419,0.029170188493353642,0.5442663393433668,0.9753903846686822,353.19,913.7560313277033,0.2290141252639886,25.197900000000004,0.1466287829861518
105,0.38255637814872323,0.23010861050377243,0.3969714843801051,0.21310671204667397,0.2692091875659053,0.30621806894709935,0.20241072196034865,0.6111081586006438,0.4584962920823517,0.41616606778322185,0.024986626638142977,0.07296712319831314,0.7557012731849091,0.7653795730634632,273.18,993.5135097572299,0.14840047360268654,31.5188,0.223606797749979
106,0.38255637814872323,0.23010861050377243,0.3969714843801051,0.21310671204667397,0.2692091875659053,0.30621806894709935,0.20241072196034865,0.6111081586006438,0.4584962920823517,0.41616606778322185,0.024986626638142977,0.07296712319831314,0.7557012731849091,0.7653795730634632,293.16,971.3203674584854,0.16518566482532063,27.42365,0.2
107,0.38255637814872323,0.23010861050377243,0.3969714843801051,0.21310671204667397,0.2692091875659053,0.30621806894709935,0.20241072196034865,0.6111081586006438,0.4584962920823517,0.41616606778322185,0.024986626638142977,0.07296712319831314,0.7557012731849091,0.7653795730634632,313.19,948.3774342069813,0.2198304242594961,24.9452,0.2783882181415011
108,0.38255637814872323,0.23010861050377243,0.3969714843801051,0.21310671204667397,0.2692091875659053,0.30621806894709935,0.20241072196034865,0.6111081586006438,0.4584962920823517,0.41616606778322185,0.024986626638142977,0.07296712319831314,0.7557012731849091,0.7653795730634632,333.18,925.1157959667695,0.2597206512574817,23.3822,0.223606797749979
109,0.38255637814872323,0.23010861050377243,0.3969714843801051,0.21310671204667397,0.2692091875659053,0.30621806894709935,0.20241072196034865,0.6111081586006438,0.4584962920823517,0.41616606778322185,0.024986626638142977,0.07296712319831314,0.7557012731849091,0.7653795730634632,353.19,901.1360893142743,0.20783774923361137,21.045450000000002,0.25495097567963926
110,0.3933714664092508,0.35446379192045874,0.2696043958927051,0.2521568896509221,0.28809492191314073,0.23782062873631177,0.2248636912751819,0.5746391908962662,0.4263791802361937,0.17787946035579255,0.041495595785931386,0.06785601920195472,0.41437329342899626,0.8093967364996579,273.18,1004.8562976176717,0.4141511844665242,31.73445,0.4387482193696062
111,0.3933714664092508,0.35446379192045874,0.2696043958927051,0.2521568896509221,0.28809492191314073,0.23782062873631177,0.2248636912751819,0.5746391908962662,0.4263791802361937,0.17787946035579255,0.041495595785931386,0.06785601920195472,0.41437329342899626,0.8093967364996579,293.16,984.7847660252305,0.44230752166187925,29.6073,0.21794494717703372
112,0.3933714664092508,0.35446379192045874,0.2696043958927051,0.2521568896509221,0.28809492191314073,0.23782062873631177,0.2248636912751819,0.5746391908962662,0.4263791802361937,0.17787946035579255,0.041495595785931386,0.06785601920195472,0.41437329342899626,0.8093967364996579,313.19,961.5875640710512,0.10972689919800079,26.828,0.2449489742783178
113,0.3933714664092508,0.35446379192045874,0.2696043958927051,0.2521568896509221,0.28809492191314073,0.23782062873631177,0.2248636912751819,0.5746391908962662,0.4263791802361937,0.17787946035579255,0.041495595785931386,0.06785601920195472,0.41437329342899626,0.8093967364996579,333.18,937.2915574980946,0.4287985415608895,25.064850000000003,0.19364916731037085
114,0.3933714664092508,0.35446379192045874,0.2696043958927051,0.2521568896509221,0.28809492191314073,0.23782062873631177,0.2248636912751819,0.5746391908962662,0.4263791802361937,0.17787946035579255,0.041495595785931386,0.06785601920195472,0.41437329342899626,0.8093967364996579,353.19,912.0257187164196,0.45611850169324597,22.6254,0.14230249470757708
115,0.39490724378336584,0.3240432181541489,0.3974922513279304,0.2276210224498127,0.27762951264855423,0.3425584503289053,0.20696615740002441,0.618083841244009,0.37778218271927505,0.5356398175355492,0.06697553735312958,0.03455277761263799,0.4279190775876962,0.9605552011032081,273.18,984.0750829795035,0.3911951467066254,42.4538,0.229128784747792
116,0.39490724378336584,0.3240432181541489,0.3974922513279304,0.2276210224498127,0.27762951264855423,0.3425584503289053,0.20696615740002441,0.618083841244009,0.37778218271927505,0.5356398175355492,0.06697553735312958,0.03455277761263799,0.4279190775876962,0.9605552011032081,293.16,967.4380933417649,0.128276051287083,39.86045,0.2872281323269014
117,0.39490724378336584,0.3240432181541489,0.3974922513279304,0.2276210224498127,0.27762951264855423,0.3425584503289053,0.20696615740002441,0.618083841244009,0.37778218271927505,0.5356398175355492,0.06697553735312958,0.03455277761263799,0.4279190775876962,0.9605552011032081,313.19,950.5575883172122,0.26454374955038384,39.038250000000005,0.18708286933869708
118,0.39490724378336584,0.3240432181541489,0.3974922513279304,0.2276210224498127,0.27762951264855423,0.3425584503289053,0.20696615740002441,0.618083841244009,0.37778218271927505,0.5356398175355492,0.06697553735312958,0.03455277761263799,0.4279190775876962,0.9605552011032081,333.18,933.4804329000822,0.0849901568990725,37.078250000000004,0.19364916731037085
119,0.39490724378336584,0.3240432181541489,0.3974922513279304,0.2276210224498127,0.27762951264855423,0.3425584503289053,0.20696615740002441,0.618083841244009,0.37778218271927505,0.5356398175355492,0.06697553735312958,0.03455277761263799,0.4279190775876962,0.9605552011032081,353.19,916.6183460453709,0.23586692724959313,33.8892,0.21213203435596426
120,0.39609913397150054,0.3706020154888527,0.3005872395271706,0.27054993796029037,0.16056793257250404,0.3104712492968499,0.2561284786841125,0.28130309081819793,0.5703729273025729,0.16157100139199299,0.06098579666647645,0.04953922703082443,0.46406441976363866,0.7170641280827474,273.18,990.0351402407787,0.16279653661394186,30.886000000000003,0.19364916731037085
121,0.39609913397150054,0.3706020154888527,0.3005872395271706,0.27054993796029037,0.16056793257250404,0.3104712492968499,0.2561284786841125,0.28130309081819793,0.5703729273025729,0.16157100139199299,0.06098579666647645,0.04953922703082443,0.46406441976363866,0.7170641280827474,293.16,969.2682433374307,0.1700687793801726,28.335000000000004,0.18027756377319948
122,0.39609913397150054,0.3706020154888527,0.3005872395271706,0.27054993796029037,0.16056793257250404,0.3104712492968499,0.2561284786841125,0.28130309081819793,0.5703729273025729,0.16157100139199299,0.06098579666647645,0.04953922703082443,0.46406441976363866,0.7170641280827474,313.19,947.8534630581361,0.19701696580441896,26.6147,0.18708286933869708
123,0.39609913397150054,0.3706020154888527,0.3005872395271706,0.27054993796029037,0.16056793257250404,0.3104712492968499,0.2561284786841125,0.28130309081819793,0.5703729273025729,0.16157100139199299,0.06098579666647645,0.04953922703082443,0.46406441976363866,0.7170641280827474,333.18,925.7772858629985,0.21272277224043087,24.780900000000003,0.17320508075688773
124,0.39609913397150054,0.3706020154888527,0.3005872395271706,0.27054993796029037,0.16056793257250404,0.3104712492968499,0.2561284786841125,0.28130309081819793,0.5703729273025729,0.16157100139199299,0.06098579666647645,0.04953922703082443,0.46406441976363866,0.7170641280827474,353.19,903.6777624643502,0.11155795524723071,22.8189,0.2449489742783178
