split,kernel_liq_density,mse_liq_density,mapd_liq_density
57,RQ,1.2884967868725405e-08,1.1292924966518436e-05
58,RQ,0.053910968120419296,0.023717180909655224
59,RQ,0.15897841218844716,0.04186008063532664
60,RQ,0.02242524138029989,0.016191156551391903
61,RQ,0.038216497079307264,0.021796169381215837
62,RQ,0.06723901176343766,0.025903293814400468
63,RQ,0.0006779994096376313,0.0026554730014258553
64,RQ,0.016241219828456673,0.013272887515610989
65,RQ,0.004521179561963215,0.0071544777627954885
66,RQ,0.4088910029264938,0.06957802034855354
67,RQ,0.3312977810116499,0.05801470088502267
68,RQ,0.07212548386109349,0.02773283862694089
69,RQ,0.002562507054212699,0.005363245275485946
70,RQ,0.02696447629682298,0.017869114512260736
71,RQ,0.0014927022114663937,0.004323756494033062
72,RQ,0.02059160433233943,0.014466005160553741
73,RQ,0.0027967134025729395,0.0054413768100694095
74,RQ,0.004930114104881932,0.0073764379982161855
75,RQ,0.01317898770412851,0.012324170625628721
76,RQ,0.004563648676100696,0.007418339301182345
77,RQ,0.11982419397025747,0.0348799521636826
78,RQ,0.02191802694527775,0.015291914740200079
79,RQ,0.0009032684820553742,0.003185107244021545
80,RQ,0.005178234103821809,0.007833154412234686
81,RQ,0.0004649320869956818,0.002414586026710962
82,RQ,0.31031470751841955,0.05575068394323921
83,RQ,0.019600702460257358,0.014357486578330518
84,RQ,0.010733501472986674,0.010910722279573043
85,RQ,0.06109447821918119,0.026770933936389147
86,RQ,0.4055924848942647,0.07111811261777545
87,RQ,0.10629566300315837,0.032567901267886834
88,RQ,0.00024333059924815285,0.0015917897349173003
89,RQ,0.006186007683648395,0.00820212904170953
90,RQ,0.006583235725403094,0.008651461018365789
91,RQ,0.038327133740478476,0.021364781206575978
92,RQ,0.35169622397455796,0.058779791770760384
93,RQ,0.0018185274609388532,0.004346881929053035
94,RQ,0.18063396510303387,0.04464517121261934
95,RQ,0.08137008133799081,0.030906850682285162
96,RQ,0.056587506976267625,0.026644822946402604
97,RQ,0.0016920781425989958,0.004115954083644672
98,RQ,3.0777277639595835e-06,0.00017925962495238964
99,RQ,0.013523320158730307,0.012145327803440055
100,RQ,0.059631117939625965,0.0260975370702115
101,RQ,0.14258064360904882,0.04132377886212504
102,RQ,0.13283595744495147,0.03668462197810637
103,RQ,0.015225882030076035,0.012703656284884502
104,RQ,0.008205388333576256,0.009551429138134955
105,RQ,0.049198643429099784,0.023976206343806348
106,RQ,0.1790726501413096,0.04695958470345811
107,RQ,3.097465695668598,0.17514562521221783
108,RQ,0.4158043533233074,0.06547917429532528
109,RQ,0.04414492989338671,0.02185000685883633
110,RQ,0.024554220083275048,0.01671815574935887
111,RQ,0.15889183663224268,0.04370626625757986
112,RQ,0.41087747034279803,0.06513702641576695
113,RQ,0.023385442689734796,0.015807005843634037
114,RQ,0.0007515990901228777,0.002884129054835771
115,RQ,0.009271388856846727,0.010314951238541686
116,RQ,0.32340503701367584,0.062041865017084086
117,RQ,0.46905636894321173,0.06917702945472133
118,RQ,0.09914223293894946,0.03248518647641033
119,RQ,0.02271397200736151,0.015900300859712915
120,RQ,0.006832176576522045,0.008928387278073768
121,RQ,0.2751185380407997,0.0580425296806262
