,sigma_C1,sigma_H1,sigma_O1,sigma_S1,epsilon_C1,epsilon_H1,epsilon_O1,epsilon_S1
188,0.8334550987669133,0.05859156147369674,0.4912220450387253,0.35003341101815466,0.5265844267931873,0.42983476773152723,0.7835120280899985,0.27098486375156033
189,0.4403782996161222,0.2770254389471868,0.32825588728253685,0.17822440835779438,0.6718328035075936,0.7156790468569849,0.3232958431724951,0.30904650955473906
190,0.07998604747363895,0.4993126457626827,0.380744060659065,0.9468770766481224,0.05504681352218508,0.2396526910458356,0.7331699182913164,0.7710214538998734
191,0.9216939681762103,0.31466664636563946,0.87799280000284,0.44681183694137777,0.2415612280586455,0.6027415438712216,0.504059162076912,0.965170363563969
192,0.7276674956286413,0.5264132826354126,0.322325863294946,0.9045965342022613,0.6988165349839612,0.48468487320973863,0.30904611184415054,0.20899906616110905
193,0.4479256977414532,0.7933915123046463,0.7081872341451958,0.05091556415586128,0.6298932003004406,0.05948302269774178,0.0059609849382790195,0.9323301745238572
194,0.48780555280568355,0.7436634136283709,0.6722883990574353,0.7788921827533336,0.12570819643915906,0.7458798015228841,0.10339074558503075,0.5698775013037337
195,0.005561661225348322,0.1435066410226361,0.026715621944766337,0.3057092223744342,0.3460081904626082,0.1506874948558108,0.09255432773171249,0.5607885356517993
196,0.9826942197011864,0.8236809113832004,0.4725951673746871,0.4583230296340929,0.33616426589824583,0.190841455752102,0.7742941634517014,0.3041778659942304
197,0.3380816934483267,0.7676835681396554,0.44521839249115197,0.7402915395020644,0.47016479712067777,0.27635122283802505,0.5616138642175984,0.24364804423893716
198,0.8181367269331156,0.21498658346702956,0.8658352238388879,0.4636195746338888,0.364603594563407,0.6584220442823201,0.028384150067054335,0.031380071820934836
199,0.06997146663021767,0.6888499324812126,0.33551765363536723,0.8557256194028442,0.5218548434657675,0.9622052505305245,0.7038869123457444,0.025624512603853723
