,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1
141432,0.6547201986793492,0.7494885204695273,0.6685513354802346,0.26962006253451326,0.5773138827966874,0.9373035220957076,0.3545650129742588,0.23261681020131417,0.4077532021730179,0.8362342778241832
33249,0.08834109915768991,0.9469993455322111,0.8316631089641653,0.059015483443026366,0.26827462093066745,0.807037041988148,0.8428046307294024,0.25611893733649405,0.37960832239606596,0.9389097261751872
193881,0.7021748056294683,0.7670631068387828,0.3043995778120463,0.5545026963312534,0.9160636883664688,0.8869666648384494,0.3619179621876293,0.7136704275716969,0.2086704238638317,0.15586311251507562
237066,0.5192388322626428,0.5342107447980927,0.5224535132015278,0.4623832752316015,0.0019139996188132647,0.7902028996938156,0.39740733983379106,0.23419422844769297,0.9812322588769105,0.0440814701407926
41656,0.427454669441296,0.7307621696782813,0.6094261156570612,0.3309618206473627,0.3616499422471942,0.6408027016255254,0.5019801223112308,0.27837627732780496,0.9610375135400926,0.161885849025953
203011,0.3542033167970368,0.821895937238765,0.7171754687486683,0.22722723465215108,0.726904628398729,0.9614050354882625,0.804041642885253,0.6922130068824298,0.11070831304280457,0.48655510668744795
39485,0.543846317210654,0.9728262663506271,0.4647483663475163,0.398991145300572,0.5140110121151862,0.3579697779072277,0.3112778733577529,0.4237316051452971,0.6195976948920653,0.10826719368444421
82397,0.8990692851122813,0.6598548229745275,0.7430579264753562,0.08177697558866771,0.6221312504765247,0.809820867262443,0.023240017936621653,0.5231343151642797,0.28849380896791615,0.220705194796332
233919,0.9473360921386795,0.7895523426175098,0.5678478891494674,0.4093348324723559,0.39764663562774927,0.7715850145641205,0.468708608115894,0.13270253726766632,0.10080902360174941,0.44277025586562674
268080,0.17607604897128684,0.8714242686777621,0.41911492752824653,0.5073025500916889,0.8632417572006114,0.8257562451328063,0.7573401611187016,0.4111438939974353,0.5969996330451086,0.7138170133268827
19082,0.20633746148671478,0.9910168643888049,0.8099551836956607,0.061093521126159116,0.4602474502778513,0.5613363744206189,0.86840654616427,0.12345046226045486,0.6246978481443135,0.265356321702524
131180,0.8985858479573163,0.6193500107564821,0.22598521967977678,0.5158881258605263,0.7460321643828681,0.7763967149053613,0.6858990291420967,0.08472557868660925,0.07781243393457465,0.7765808394521028
22809,0.9925798031480034,0.8943028074197648,0.7725330876438293,0.0704178780027328,0.5139621408014297,0.5490233174169666,0.11932814131704637,0.0855573180231999,0.7959943236349541,0.12501026637109036
264826,0.1511531922376705,0.7299693067093691,0.0554170823021098,0.898843811261929,0.5952154329707052,0.8451361233994245,0.7986689222490153,0.744456463370694,0.5958102389991018,0.34056666856970136
295311,0.31986193135502966,0.9838992594046805,0.36553940074505453,0.5504608115600256,0.21352232660832923,0.9133186700627579,0.09942184172568118,0.015048946683747231,0.9496800760206608,0.6922907432188901
130903,0.6660495554869234,0.8089351069252458,0.42653099158009045,0.4304298760432421,0.8165353278508766,0.7471796938605575,0.2510712686693015,0.08899346260109664,0.6706211983211962,0.017288289672107153
200772,0.8571731771812062,0.9061818180854048,0.5480897003527481,0.3261793443998594,0.8884915847636985,0.1604641742740618,0.6561095319930275,0.6356382693243081,0.07985601415196207,0.7587784472665152
125670,0.2946115974260332,0.941009298317932,0.40354854019282793,0.4417820945312431,0.9097705512036004,0.5839357078271128,0.2771324103994719,0.6136478174813172,0.7856202399300392,0.038023447456518054
248371,0.6890724166065617,0.6412945367663025,0.4707991433324692,0.527298042443875,0.33805474426370435,0.8681225773222818,0.2284084763134513,0.47185835422291383,0.6361233668785301,0.20220464560241563
39880,0.46937819052101865,0.7869541753135174,0.13685633639775022,0.7192457683727796,0.5586288560125856,0.5838281634638698,0.7494214828157528,0.2469820353550761,0.4406739340626459,0.7215296247414107
49488,0.5607253650788271,0.991998259618992,0.28288567938128006,0.4486228562467561,0.7719162144483068,0.19663209394948786,0.5698584959524808,0.8525122898284239,0.0819259278123023,0.5178137302564761
7489,0.4026592868688083,0.7174876500276566,0.013843817277276014,0.8108575568606069,0.39436290208323627,0.7282301379734403,0.6815984969901385,0.8107916758458037,0.3561312390062245,0.418518723925571
232914,0.8841907360482819,0.5902420626871933,0.10529575797056916,0.5897556614576571,0.45130165307298753,0.8438993652237106,0.15302934272607577,0.446473307014297,0.376232612854658,0.17827060140125184
42240,0.8375060800057612,0.38353313760463675,0.32835507482033816,0.5071979534199668,0.4866088361619415,0.5635682817417191,0.42631855936696106,0.047940412181636353,0.9665124710692076,0.14622152117240428
241287,0.7735628238600402,0.8982383890527373,0.7434561205865288,0.13788194517583882,0.22256954456300218,0.6242785174398743,0.5565549687482063,0.03353445760583468,0.14309899295011955,0.40828901031739767
316603,0.9414166601424868,0.4358888215985792,0.5680010170207749,0.4353205604763244,0.0880606520483788,0.9903006532981677,0.08607732996221143,0.6497202858869463,0.4195298938608518,0.17097267251307602
225289,0.7835158354969747,0.6977541029155891,0.41420426614439193,0.5284656210319372,0.40191222409073435,0.49104645578877515,0.9780196982659131,0.02202675281859557,0.25710027409693764,0.634308775324017
195024,0.40468982383222807,0.7840528607857242,0.13926034822708994,0.6541304561034602,0.478613518400177,0.505313691463179,0.3289477647454744,0.11319818023441573,0.8411504973514352,0.027791494912972434
70395,0.9604557126983689,0.5635756828250095,0.8036938179554562,0.027817477468799617,0.7905577199750818,0.6887817452028634,0.673325425947707,0.024040756971968294,0.4166734369454963,0.32696775355837965
37772,0.6430494116608295,0.8751477178376059,0.6425527277769755,0.3525894490660193,0.3488010981188678,0.9987204330109883,0.4829325238224746,0.0865638212644588,0.20023662708634632,0.735534075434998
250748,0.671483580772085,0.8425678452151987,0.3632158939658264,0.5335217517622982,0.16683302920981188,0.33886954579145306,0.8194510609346958,0.3030551108909346,0.15509187305611596,0.03155513207326388
211163,0.4376875965533096,0.8248756377755253,0.807430836702384,0.0599062976840106,0.6959488446857623,0.9699667019370887,0.8089195860162351,0.09909658822322479,0.3316759566855222,0.8816959490396995
71848,0.7567734551236409,0.3183938758647879,0.7282237060820791,0.34358259369713456,0.28457275558445316,0.9281962673810761,0.35868264167127617,0.5726235710822702,0.6948595702546843,0.029642333605192046
173803,0.5843209411886064,0.5237376902402394,0.1742469488158295,0.6826240610537855,0.09894000172876617,0.6045809663574353,0.5281522478050602,0.5142107781486583,0.6521867937138826,0.2796152925362767
319831,0.7374294931353779,0.6462455876076549,0.6183443613135844,0.3953633449552775,0.36589572911175794,0.7867483890641247,0.6874115015117944,0.3850331592268173,0.2308906158064809,0.4642921792922531
38673,0.05638581021542335,0.9350972279072182,0.6293051238817525,0.3125823884923604,0.04397352780677675,0.9462816790172492,0.6135688269562315,0.0865210692207879,0.6080834423850711,0.9048805595082238
329248,0.2835438423875353,0.8406074930671251,0.30279680802857756,0.6218489894825315,0.962811585352843,0.869988650287899,0.5963195152754586,0.801507654010534,0.5248775897859334,0.02542547897265161
281105,0.7610071676821571,0.6976342725981716,0.0229977314087374,0.6299588618577766,0.5941784514370997,0.4359687025918168,0.7850518886485106,0.6500652053174886,0.062372750751640296,0.41104145079759885
65777,0.8636259242561957,0.2961047090798591,0.6654555749098219,0.21075266621740152,0.8258231911654615,0.4825781631298183,0.210935776777665,0.9146409662081967,0.5547817368525348,0.02238451919510463
205478,0.20451861856476103,0.9210119555847879,0.660671600130614,0.45088619055568935,0.09482048394967772,0.9689753878299269,0.6970025906803795,0.4168436854667333,0.4654016362884202,0.22763831205521223
342003,0.7842901899317106,0.7357173147107539,0.6624695576658155,0.35095713471201134,0.514620180252477,0.7399120698844018,0.6704601540692267,0.2253518624077594,0.23480945787210797,0.045655625212592754
103188,0.7068676706062613,0.576027673193955,0.6662554110605605,0.3089917918747598,0.16629633116011636,0.8197237601816332,0.49562923763543176,0.007488520711650918,0.7469502553875771,0.6045792264309598
294622,0.6971393815156831,0.33938417312075236,0.5184889763334337,0.35917150837398826,0.7160112404613573,0.7133253321621484,0.1275863171971794,0.519766955547039,0.9019137523975307,0.4048025773736997
296328,0.36762550348004663,0.9833305607104068,0.24902708970656892,0.6213551087597163,0.8268328649352692,0.6998850763180863,0.8434685912612189,0.21610503772722842,0.21591307524121459,0.45603818509365013
327023,0.5034650514001129,0.66632779352915,0.6423484495445478,0.25844092780961836,0.541359883395764,0.9959874108370743,0.357237718915572,0.15729800966485663,0.9616153129984732,0.4637254489220865
93549,0.3358710902923152,0.9201480350419546,0.30547482898053624,0.7334122347321773,0.15898427287557335,0.8144860560667712,0.13298743499131316,0.45862707818434767,0.7711279326493308,0.4638240067310927
229982,0.9779778306828992,0.4819549760771014,0.7066358625507877,0.19625344140431766,0.8472818224211913,0.9009084773596319,0.27982510535297855,0.2832822472385078,0.42099314632245965,0.20465690084386962
289291,0.8590751932115227,0.8665321684895162,0.6203357700961782,0.3711076548096867,0.35044951291106335,0.7324293867054719,0.09706898432830388,0.04977247294981256,0.8518385718589673,0.2044170567976838
316244,0.8610294176182316,0.1856063476505017,0.6627683623132526,0.2623272066342811,0.4678056260169521,0.9418301588436633,0.3800910127895876,0.2543376120613534,0.8770485570123352,0.18955127756334245
16548,0.07123090575541022,0.7924863708241452,0.3956312601521527,0.5670661024912415,0.2049196225915646,0.3864643037924876,0.7152629098371351,0.5233446689320532,0.7356605953138452,0.006894738868805488
130977,0.500975077495741,0.970782840225792,0.5599224174934891,0.52287509085701,0.19024668611035653,0.8158690659108072,0.8125609433460674,0.015389800067371128,0.19608318296349558,0.6234677734481415
163274,0.044198137426974926,0.7899218459555524,0.3648586599467864,0.5819075763230355,0.16012469703804927,0.6155244990385927,0.5934553220913278,0.6882240075535432,0.5782672523238659,0.6989409785155763
323147,0.17376928049336324,0.9762455602308312,0.5137451109335017,0.48036287612381895,0.18537683772341762,0.8416463162183654,0.15371071733491415,0.5534352856157984,0.9302155721969244,0.29659356826100036
46638,0.7319677350171859,0.4876222573866497,0.3280433846534484,0.5795706928389368,0.3928050784262472,0.7009489775313166,0.545178103804978,0.49390660293192806,0.5592193148474877,0.19623256549644108
294775,0.9335618645846452,0.4040599115784252,0.7110678824675252,0.23285423096979402,0.38571957842733523,0.8705226651472359,0.3599032439109016,0.7924954141053272,0.10029330279886405,0.06936630376552584
131889,0.6886295590289123,0.7467234410254507,0.12549073388638476,0.6505075984707619,0.5053340039697223,0.6225425145820879,0.20623833556262522,0.31057870220335215,0.5823313783870434,0.61433447625513
112291,0.10267690113727444,0.9991489439195067,0.7160762444293645,0.19816633955768104,0.8296227493641272,0.9339133813885635,0.9793164630886986,0.18595415890914344,0.4056019567902433,0.8893905444706587
297874,0.7490886130288523,0.9960724652761198,0.42695785114590495,0.3251927129425442,0.7874149954341246,0.2512623621694778,0.3773626125106259,0.8808601036594911,0.03841834710989716,0.32589243594557893
341132,0.6068218586967976,0.8442780421879754,0.7494231234067704,0.055666454895261966,0.4467475413860498,0.22221840624894504,0.3754708396256487,0.9130114731355896,0.2822959244055947,0.2986214288047912
39036,0.620866556866107,0.9775670723315283,0.501052092172134,0.40177736784824325,0.6127309384486744,0.8990001480046722,0.03771582980495846,0.5083330436470479,0.5033680083108109,0.4889347320392638
264984,0.7861454081705868,0.5892462299485318,0.3978684663872177,0.5107775430436948,0.9567712897372802,0.7754088124833453,0.9637254848116108,0.24114453940546546,0.1688984933760816,0.4173207714218744
170245,0.4459213463095055,0.8966711472144211,0.6079085090257242,0.22807385871936414,0.9106004306417382,0.7340115774108018,0.5006175800254892,0.4146298134803865,0.41849137400573977,0.31285228648502067
78219,0.5791948307645204,0.6702639754454603,0.5233159141718989,0.5008469182060422,0.4115781690305489,0.8618303453801419,0.0770496784673478,0.7704523308208802,0.7612958947627316,0.1406431653558437
252163,0.3770701322478082,0.8976239254247462,0.4635751819087122,0.4549681692679107,0.5562233004715933,0.5408759690633594,0.23621244496426919,0.5442615410630774,0.8975268832056272,0.01878874598436659
180912,0.42739459463171425,0.9662918715838835,0.5402415945190882,0.3711480187219643,0.010762155496773241,0.28311764572553494,0.41474320873087683,0.5537527119383573,0.4068877143524749,0.10472031401080865
109419,0.15063221522977893,0.9776071926977701,0.5066826256590828,0.40018311437424386,0.31123712569287726,0.7930552120137513,0.14670745876028704,0.6525650492255701,0.7673806340636338,0.5743089206473667
66892,0.6623396573332642,0.7191510373579113,0.35596322144556125,0.5893320589864651,0.2983149034319952,0.6523088770215913,0.9425808844846904,0.07545254080802438,0.23643906608886986,0.8051452299023953
183821,0.5666327565073829,0.8307662604601623,0.5153172514031901,0.4100998299791555,0.7098152433162024,0.7283706072584926,0.7000923502731818,0.20960533476566506,0.2610051445783329,0.813347832146978
205365,0.0953421376929066,0.8516166076717969,0.23640846803784418,0.5024183290522826,0.877138008275969,0.28827597576267344,0.4061483616748517,0.6346184746640743,0.8359810777634534,0.29007686144626704
80974,0.5170682732636572,0.9620626224387648,0.5212832834958093,0.4514165206164817,0.4496239833945661,0.4463535192325901,0.5094277120774781,0.4078151212049318,0.3804974587934159,0.5537738169340951
139028,0.21322954996125437,0.9572419364684871,0.018140166023476553,0.6933013985066883,0.6852023355318791,0.30035287273995165,0.11497756040638135,0.33518034077684716,0.945951203600065,0.3559519692593628
146372,0.5437223905030333,0.9128500522334598,0.052022632295028626,0.7348483001694942,0.1033471938540791,0.9486078478885644,0.1427260349814693,0.10913113117050965,0.32041390036767764,0.901629671041393
281001,0.8346597240941783,0.4094556241064266,0.46524984178298595,0.35337365246437685,0.8997567954594462,0.5373349452954469,0.7054971359898189,0.9849453006578562,0.11124773107330377,0.2570912595371931
123358,0.8203160925326475,0.6648257728499101,0.7388095162810316,0.1696190187009494,0.8786427217526008,0.32381149169002116,0.7835758328699056,0.6855779047858606,0.1063302774915675,0.8286196555996668
316531,0.18064801695237914,0.9478759271141368,0.2382820698746036,0.6956420699196713,0.36250186941600837,0.7787095028821319,0.7849948372309289,0.052231103635264245,0.40216161914035714,0.20380514364134053
246378,0.28443419448618723,0.9982994700593514,0.5720860819739324,0.3396029609724029,0.5699783448192621,0.9072858911572659,0.35719271302001615,0.6297364887093309,0.3272933409316964,0.6790834581060378
203119,0.6879404696378503,0.573052261794364,0.5847237620709504,0.3195667526533795,0.8210585016894427,0.5449598096616252,0.8655807719932573,0.4215547915242353,0.3983184267442534,0.007846030353603144
275194,0.8999799767196279,0.05490784634515103,0.39871367510478717,0.44407228113864666,0.5427686296238435,0.8158414652385088,0.023407125316450266,0.6116059446988729,0.8168524961395599,0.21865104929616883
290026,0.5005966812075349,0.4785551598874128,0.02710951123456741,0.862194501198859,0.6130197300762932,0.9279477307069457,0.7348481675197933,0.9438774436952163,0.5271785921130312,0.24386226782384932
175795,0.3882871096270881,0.8175576909953104,0.3330223509651847,0.5037848838722963,0.7556191820421667,0.4859781158003885,0.5280485723738658,0.2971794445391259,0.6861205597040857,0.03020909749216208
242872,0.3098726150933617,0.6699132355620453,0.31135592839572956,0.4946928299950828,0.9853269614640221,0.6887959116547163,0.5172924958483017,0.706667076779733,0.7223533228886733,0.45709001772732616
55411,0.31917562207584527,0.8155257737511487,0.6417319275381146,0.2567067996322494,0.5009026924398713,0.9003632299643657,0.5148448203781034,0.599047365730893,0.41594082282498246,0.12404981235491278
220992,0.3027061449511915,0.8987996866256388,0.10446274934256479,0.8231162722778635,0.8482399906697612,0.8723599966324778,0.5461501364302839,0.1758759735454611,0.5959017889611194,0.7495634279401054
195395,0.6415302785051071,0.6492680769739755,0.5133531133574328,0.4984756779371444,0.6964646923128407,0.9894298017173988,0.8406733483505078,0.4843224308129376,0.1321237504044214,0.8217583565995955
287640,0.22654988382448257,0.9157034829836387,0.7617990166008004,0.23774128344669437,0.62806561332472,0.9049087483483752,0.7412769024697264,0.5813510223878429,0.45374403149777964,0.09347932972522154
201282,0.8270043370170351,0.6935963299493394,0.690954695607048,0.2910696157603223,0.027304676566110873,0.7738497812123531,0.3891494997671338,0.06680305830532834,0.48758582608158735,0.7278175749526469
185439,0.9201766524443465,0.7814223697169425,0.7132252273042249,0.13165330019955762,0.36156887778400804,0.3523063903379229,0.6858497221558207,0.04710561344696567,0.30759034686113135,0.40916767260761155
223641,0.5407466444988478,0.7471923201241933,0.39514678171171613,0.5717327147024167,0.1723626661378796,0.725553432330516,0.5728435367296822,0.4536358909616739,0.32947870143116004,0.41370200169740207
256520,0.9187753549492135,0.6780095761154841,0.7204062514966612,0.164016430962143,0.5559041729446657,0.3727112726719595,0.6483478552716382,0.5438464658551512,0.07406583336296584,0.38263302877566724
246230,0.5268846509700629,0.5520048089033627,0.018247674567054114,0.698290714360952,0.5466537945022534,0.7853392467911686,0.12321658635999766,0.347217591249995,0.8451671463821226,0.15400724062421225
12532,0.34737881398019377,0.9496289083947844,0.23236942710485198,0.5613924049186668,0.6967784087804024,0.44390123874410325,0.47196798196467327,0.7555623981669972,0.30614268364144687,0.04055156689904603
312904,0.6682896086043875,0.9786363316673813,0.42079707804012584,0.3219719901044721,0.9990531538927689,0.41533846126924384,0.3965392953538141,0.5911400856242196,0.16532375947945213,0.8955353101165885
241244,0.9362787386459696,0.35045880752206177,0.2137627343972741,0.5186489498274599,0.8737256466339327,0.9171556144436795,0.06599627947202978,0.837697628961157,0.3339658890207706,0.07229482291882072
56557,0.4573066487439215,0.8064661180331187,0.7494189928388797,0.16523030284034904,0.5945350121455595,0.610884234581067,0.6264105653887944,0.6819103428076746,0.22968253272920305,0.5868392794266398
157018,0.8910718577497986,0.7257746412526238,0.835620107907008,0.014690353017721538,0.3589298842938499,0.9757434927540692,0.22881676878580684,0.07302958284811792,0.2498181665044524,0.08063977467630032
205158,0.7757560265335363,0.46544590851790935,0.2077501441927948,0.6175784251939676,0.7746750665149621,0.8855345527073175,0.41836704967026234,0.8210551189720571,0.3716013637595385,0.25229173107460734
21777,0.44494492418633924,0.9730210868150228,0.03245128626567439,0.7128505386119323,0.44330265796278395,0.45999878032833136,0.20685868873683383,0.22263876812016495,0.5717172784673703,0.17254688665694534
111254,0.8550479808514058,0.6868205884820039,0.4480941301897075,0.5132962890378009,0.5665062032474641,0.8848735877065451,0.2288710667704735,0.07779508479293942,0.5772317424703475,0.5241055862330131
145439,0.3720207407786423,0.8856005124738698,0.7081300847797187,0.1783355017034479,0.22346948741769496,0.5441567502884537,0.5320788442251225,0.19388505865972683,0.8728213166726372,0.022091829632802755
23525,0.6066853303035118,0.7743926198578731,0.5441242262392209,0.43445970142118867,0.7353822063381238,0.6419579527741066,0.7806343503301679,0.013787484510863517,0.5773380275441642,0.16632392282873498
104026,0.3029816579934558,0.8306962985491952,0.09145070598882554,0.852257725487217,0.2328022271672882,0.8031980090816655,0.6255914688542011,0.0006963632770611555,0.5878128036309251,0.8337359784441742
28400,0.22483279094725345,0.7464476625111922,0.7997433107307673,0.12766017519624467,0.04548610431409068,0.8780826842595499,0.624812667558716,0.37326257480204256,0.6975830424192341,0.4117284839866119
277893,0.8713695192432848,0.3322885991140122,0.27007180622747,0.4869212555806279,0.9925832051391938,0.9335868895118674,0.36882645185239954,0.16010012862476777,0.5978599711404137,0.6193245927647654
99637,0.4549126222630486,0.7543125509359927,0.6930626927337342,0.30461194637910183,0.4135374684854207,0.6370109866301482,0.9530250117468182,0.7159416926969593,0.08420696585370013,0.37208714465663933
94529,0.3424480064248189,0.7657820724679308,0.3138836359975856,0.6224430421300603,0.47186265607895045,0.8536437482306936,0.6971067979646071,0.3594023969524184,0.45026356157972613,0.702095127455828
192612,0.33821817244393815,0.8722235138085056,0.3098077774875475,0.6705477193373829,0.8288336955778178,0.9521522020819149,0.44736106611325976,0.21695176636515623,0.8210413235985237,0.0011950974561795674
121551,0.3145710712583929,0.9753691366544344,0.6471299184723303,0.12155034891042091,0.8839482415981168,0.8428758947232624,0.40575585892519445,0.2598242312457623,0.7887745401154067,0.5403083777654044
143872,0.035294292857393675,0.8625093931182656,0.6245336390010479,0.13938762643028557,0.7224897862848708,0.560363298778231,0.5617785023760941,0.6896020459515897,0.6991761360101715,0.062311110806203454
67195,0.25282732333568575,0.8660847265841345,0.41436017400729697,0.44875892632508524,0.6734123788987041,0.6944473226101846,0.5181702277564766,0.015016677060385186,0.9326195461672288,0.6248413327558432
330975,0.15539108077932898,0.9532856558421419,0.3207763838072697,0.5342568999216425,0.4936520420634642,0.0632739499194166,0.5070715445244414,0.5196653842219903,0.6711408005242778,0.15274023404618028
165849,0.2658462321118659,0.8497443855699724,0.6960473407403097,0.3498862488142941,0.4193408382318667,0.9652074362974573,0.5564062552651448,0.2160480840818043,0.9993553259629162,0.22381391695216518
47797,0.727023418468448,0.22812876278325112,0.7566369295960396,0.2607929504582752,0.2854873218252688,0.7279333280832224,0.12603358980684573,0.7570693400202289,0.8615202175284409,0.14889605526755062
118672,0.7424630854118438,0.6420205066646276,0.8058957945496522,0.031270176348541845,0.675974627503386,0.838191970422313,0.6309298512252127,0.1988061133731841,0.17079448827471513,0.8349740450905399
1155,0.716639806933603,0.7722536266973914,0.6216391581094107,0.3149222218802779,0.18312504568601223,0.9651121247604756,0.19073304477736244,0.12850253505161352,0.42968861509673567,0.9983399759087009
163242,0.8991492395784889,0.9904966193550268,0.6283258722219748,0.19702165570800365,0.3685005990942665,0.6172016372978802,0.2548720360209032,0.08629883297471755,0.27573215563737424,0.27380310868503616
212612,0.9206786971027144,0.1994504213359826,0.2044547784218213,0.5784830334822549,0.3717698089531424,0.9841054573542093,0.10836025307867231,0.10129038494383388,0.8733492914310463,0.2654416179810725
334064,0.7436959386977862,0.24158576518974248,0.7925478499491937,0.13108562383637254,0.8242920803779605,0.8075644369312555,0.30916995058858265,0.91547273630502,0.5084225371808316,0.1959829012395439
252286,0.021687991393070608,0.8988998156358525,0.7164813817536158,0.38265829833060805,0.291597802104801,0.9316172089053602,0.5880589045776801,0.571009875582989,0.8423952802070674,0.011858636263297022
245077,0.9061172189783261,0.8342306521930846,0.24506439853171216,0.44309026778895183,0.8071784484608697,0.009126181462852033,0.9761300139812885,0.14909721033333992,0.16959212579500746,0.7896990693581405
192040,0.3714709382472734,0.8891168878606887,0.31461128353424145,0.5301175542151951,0.9484217854258188,0.7040500651578618,0.3008903426433299,0.4340302404873626,0.7473765770564367,0.059915799101153154
230027,0.023208643878195146,0.8847656001030632,0.2380588400168738,0.5889940128098548,0.2881007367303477,0.2840905001116972,0.612628502638731,0.7265323938489738,0.4382340420001425,0.6604519222513354
259761,0.7995359461634662,0.881137350602213,0.6568755105757418,0.25812065152023067,0.8440302270724307,0.5634345539203465,0.3638509373870719,0.6892917999118873,0.002207608410441376,0.04597788551924865
264010,0.6671329623331271,0.6052401669020717,0.15558709844886118,0.5980756695747397,0.14909883895820517,0.4153689279215396,0.006138474455261667,0.39010526882258545,0.9297090898618944,0.5611512962408948
149221,0.7501548880920247,0.15497967524355105,0.2753201405942115,0.568958328350672,0.7708280327936471,0.8004911777859468,0.2836002640806802,0.6788837993413458,0.741683757886109,0.2849205836292008
311022,0.42622214580401896,0.8227359391999652,0.6453555410415999,0.20376324135235993,0.8948585157915969,0.7680521085436353,0.6642099277669891,0.23465766300627167,0.623199689745621,0.3618192166476665
87777,0.3160086021741953,0.8366794911021487,0.7434580773388992,0.10555947167145678,0.3396259708589419,0.8580796057284165,0.5703347565888991,0.07542200117159548,0.8452512921387416,0.9015223827587798
251018,0.19576719550405033,0.9354281099696289,0.2434489288225359,0.7115590067417089,0.2438458831059755,0.4713139506972868,0.7858232561772314,0.7619131419142385,0.25288752368968936,0.31404107706330747
146659,0.49107514371033023,0.8815009481362226,0.3222223803053864,0.5993699332369796,0.9748516133073853,0.9999674327179662,0.11788440333773374,0.22162822070895358,0.8599973426721434,0.011946886328318432
299083,0.13453801668519605,0.9198425897042979,0.6087841440561105,0.5203792670551962,0.031203954550895346,0.7708937852710568,0.6370975611150759,0.5036823881892166,0.5403175425609354,0.39612187118803127
73207,0.5684327485738172,0.7688815145711435,0.027917234407613893,0.6890279085915294,0.4668206119721725,0.46691876141323646,0.7007572171122385,0.4203693992742255,0.2483990281729357,0.6957910551324449
34048,0.4713162015994236,0.895640356767847,0.6782415879760416,0.23480199924980374,0.33745870497924346,0.4943454282744113,0.4650454000411316,0.6100694024221905,0.4150177928777044,0.21251880899531528
61138,0.02871724643890743,0.8109485838929622,0.22397109224802345,0.7645860521347959,0.7185139488387504,0.897460208079573,0.8680397274996948,0.5410457434815954,0.6413588830867116,0.3595156868265132
121728,0.005833410215561501,0.9236722556831211,0.13195986007776186,0.8503345668920078,0.5070305999932235,0.5763729200367262,0.624807289187705,0.9875322633456586,0.4968384148619097,0.0736632402672772
20214,0.6899880544677333,0.6378546843080338,0.7147049564736018,0.24959280703228517,0.8371918564980916,0.5689970369836128,0.9827469431410721,0.6231900945875668,0.05360086969018471,0.2993735755347373
240438,0.7561585471660162,0.5982592603337323,0.2571309144749782,0.6759305795896725,0.3181126093268777,0.9122617059498844,0.41750945647177035,0.618033440104621,0.37296701080681316,0.07381241813948859
104384,0.24058530311179882,0.9414476911536981,0.485022352692745,0.3778747347878961,0.2072104339913654,0.2593221108587365,0.8279183914649502,0.8337113768227212,0.02370743824600224,0.35225945904252376
125199,0.03111179905616295,0.9369910449857193,0.2817089853833834,0.6403703711173089,0.7224327636439069,0.7182085584994792,0.33418066320447276,0.42022740231673794,0.964169557592698,0.1777788885686094
62604,0.8696623237168271,0.39643487882864337,0.5079535745991595,0.3363931776039893,0.866399789130813,0.8301401999766652,0.7439454392426771,0.2727515084921245,0.27876442683238717,0.6792570751467556
187919,0.653796538190701,0.9106307243129221,0.599531941382578,0.43526850285652374,0.8624655071706023,0.8608226565934973,0.7703420102917091,0.027938523907710563,0.3090963086298615,0.08142728346485659
49041,0.12360871247878592,0.9421723197480654,0.39593351872648475,0.6993589305087217,0.4380941783888749,0.8747112413006739,0.2580435767575933,0.6625377734876942,0.9281826784778312,0.01808800040001236
241704,0.1790099116758249,0.6075751000876458,0.07828242644499706,0.6509449127827951,0.46575717354248525,0.37521029120457844,0.5566855448876221,0.6728132472690003,0.8514693349674713,0.4678043823274162
13531,0.2649428626009824,0.9753504230053422,0.7025363485690591,0.13780762196286936,0.7729016133631451,0.4555250259228902,0.9068366013047928,0.4967314101833907,0.2794184557235303,0.4708547581097277
140466,0.71575779394548,0.7674041452919675,0.7316405815241076,0.21482704911871342,0.6180663587766249,0.992329893750916,0.44405667969071155,0.2480773477041356,0.144510311641412,0.0521370850200188
61034,0.31337134479115897,0.9611425687646182,0.933562688238756,0.023793615291966618,0.556970407260507,0.8009686018643436,0.8570370232774028,0.42091733851076785,0.32222307572231024,0.11954284471349902
27549,0.778194054571167,0.5399180552849586,0.3447676799173907,0.5242730463395755,0.6932053980275766,0.7874426876525638,0.7679264372837883,0.5352764452748782,0.19330250514958572,0.2895198223975604
179992,0.15276205868711656,0.8668862419818799,0.12190828635173805,0.7547849528805693,0.6348070455885709,0.8270675481409835,0.4658606357358749,0.6468993893888083,0.5046277688248922,0.04916030307530805
263172,0.7232598392052284,0.9699457933755077,0.6853150274580635,0.34723955901004344,0.7029056185799456,0.9520323882664349,0.548456536520921,0.2191746803335169,0.04046086148280491,0.023655444312020192
219731,0.10314424240995544,0.9062748527498122,0.31865420124895694,0.578907257106093,0.7550460097512219,0.7036009390524203,0.8160862591293466,0.6177091101136101,0.4445370386130091,0.03398378550908634
162708,0.9711204759985813,0.7412382730297598,0.4949110914662172,0.359549770846844,0.22270900910353394,0.3904372509973142,0.528768139145202,0.23246522953837262,0.23171264632660302,0.43788503660115646
261747,0.6822609845793274,0.6710542519006774,0.5858928738499006,0.27138514364850364,0.9021932690891855,0.7922219453066817,0.5221886340726347,0.01593927769900829,0.6335825158503322,0.18024606305280572
