,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1
96211,0.5712143682259286,0.9441813959552044,0.19739597947151202,0.7094593462109486,0.8274783500586907,0.8192322747737001,0.08154621869279166,0.8391522645254607,0.5510873263783426,0.5269964788733824
112670,0.3457670799103792,0.978776368361537,0.025158379758732672,0.9048702850806432,0.3589244832065618,0.7901737865529064,0.6415586884267146,0.48073134325535943,0.2716534697554378,0.8833731584351205
122595,0.5004858219201549,0.8453580224814056,0.6429592732756642,0.5348408398580112,0.18267547674094783,0.728209740537794,0.957875900709384,0.42856342942271247,0.2988910329769761,0.3745564852694572
52211,0.48843624785448386,0.47836844025087705,0.8927095714642297,0.2819815163611424,0.4468344619685581,0.8627600552163712,0.8492575220288356,0.9012416280107096,0.48389273307663827,0.6843987529664884
119748,0.5463660782309643,0.6682285652368549,0.5061706021846335,0.4267042331728949,0.8861172798767827,0.2636369629222348,0.8435888166921927,0.6830854583342036,0.6620294222810813,0.4792554886758945
70964,0.36653834289452975,0.653907132161429,0.8032840225414374,0.48891605951806955,0.5187670267563804,0.8690751207431308,0.8740443628929614,0.9369685532231462,0.6711044070385587,0.8424326005941902
63863,0.7796711162553477,0.1829670268606733,0.2276548526567423,0.651290422194803,0.30907288651663917,0.5387251969949147,0.5228992174157433,0.7641156939387277,0.7974010601076637,0.8361677666284821
41794,0.423197756655018,0.9524808863339717,0.7811103068713978,0.14246533469406963,0.6343349119126882,0.24486875670691485,0.9900263934047333,0.7125892009917808,0.15347050297219594,0.28558288611628757
69039,0.4217718083994982,0.915620532597999,0.31260496059181264,0.6798120295056621,0.6293716139725418,0.727270968503271,0.652559234538289,0.7777162541254169,0.279471058759121,0.5991332388985149
14401,0.31883316976387605,0.7924076458861669,0.7624021217657015,0.14460892561412889,0.39207414426108816,0.7365538241844063,0.23211339166999098,0.9842784653549774,0.828696453962069,0.05989736532752837
5417,0.23957222483736385,0.8354882963608173,0.12711191595006388,0.713188885867035,0.4240078790145097,0.19838459409077638,0.8729577709904438,0.9464086621265826,0.31531103369902846,0.7448807410273403
48706,0.9616243791526334,0.09562237551697315,0.4443661645937247,0.39111467740860184,0.9715746709880195,0.9352313902655683,0.017928078637465584,0.522830155644232,0.8504786157982739,0.45905674762842724
94026,0.8016749265102602,0.3434902268930439,0.876469323857828,0.13171182399201653,0.7249865896838331,0.6414815718765843,0.7851534208390913,0.3767915598679645,0.8997390085233745,0.591277039231601
41051,0.909128645965559,0.3364852482126183,0.746735167231915,0.094557587387805,0.579342616765576,0.38335478961810765,0.29153221385810424,0.8004182399776535,0.5062746297515157,0.8967895984045409
71305,0.11362236220260973,0.9038043304035872,0.044745970737219955,0.8710086795154299,0.78826942940013,0.18001578226072132,0.7512853018995037,0.25786395280259,0.9631603693147806,0.6833261127397107
26317,0.6243790552459713,0.8904271607121179,0.054364821869853995,0.787381868139645,0.14421373061711718,0.5873982116932683,0.9400046708752372,0.021203673568617215,0.0708433638944675,0.9524619941837026
70180,0.6790556034699766,0.9240725639756783,0.5205517727082551,0.3468866335038247,0.9883991806351463,0.4221649744659824,0.9790331707171566,0.30393936533097415,0.07256481066098154,0.026357143998113248
72690,0.9203714041970171,0.15932297800635503,0.7327537185803218,0.30699942693045196,0.8560023545267625,0.819896876208218,0.2380637329425485,0.8423348431827428,0.640055670988024,0.9974683514454499
111515,0.5375252113936073,0.7283270888553324,0.8224359277418825,0.07408523891203454,0.623554214566302,0.9178983641566273,0.5561148076025167,0.11068035746972554,0.945517879966786,0.5940587974664703
57840,0.13528527934264772,0.8584584078639491,0.08248920401911078,0.7810040039378375,0.9402350652367192,0.7213957766869139,0.5514579049030021,0.44774913174976455,0.7334550173236557,0.7592483476235786
136246,0.03967563053140972,0.8507501846296914,0.14534830629052345,0.6675887775267844,0.09339270420570807,0.030639581455605188,0.3857980860088464,0.9005629624570803,0.6988941876562421,0.7959212569732335
46405,0.25876810336375083,0.8183569652124318,0.5353122923277683,0.5963446129136898,0.10403796927833105,0.9252344665954032,0.4064148880014606,0.677714454089746,0.6944863269073694,0.33419077050713586
39205,0.9810508726622326,0.9303493310828368,0.7936069801980495,0.0028058900328280277,0.5627436637170059,0.06065722889870739,0.5268614356907272,0.43013566747458304,0.4393617928333979,0.5650637627153903
59318,0.8720060299188472,0.4903827269086578,0.8456957381062923,0.1377729047598915,0.6774551474980722,0.7912959437937933,0.9232793816353922,0.2794066410532994,0.3471843974996757,0.12490883204846248
43283,0.7101568921622919,0.44624495164701755,0.24359855983290024,0.7210807519928819,0.7189345138542522,0.9571197108866473,0.8923065710283969,0.6850496936863291,0.3957955256261915,0.24758444350679687
506,0.6255623974483255,0.7423671008390201,0.5278082851793858,0.49498972228401544,0.43284092273319424,0.6304078130868801,0.15383966105463612,0.6624732942984388,0.7823488945762028,0.5204308750325022
7326,0.41134508707004785,0.9240803126541162,0.11565936208890444,0.7868565607969109,0.3103874317997487,0.1354122524458213,0.9400855625560507,0.26449989937920043,0.4820135892067798,0.11033457302038385
147168,0.7996556469471735,0.9323111836954443,0.646701677950217,0.2777717517577185,0.3838355283768647,0.17534285313882136,0.6094147733458595,0.1768973738273336,0.5440164176978763,0.10956061831178243
126634,0.6259411276111992,0.6817266686784659,0.6732203826494433,0.34608418814895325,0.491625994244635,0.389299885116621,0.3889099613586351,0.5583889907856977,0.9417889155690361,0.7957483672246946
75031,0.9982258834110393,0.13872173052692968,0.640684038908711,0.48787417115348986,0.8606331145034962,0.7175742398547053,0.7223456389229483,0.9573915973546804,0.6603368738833153,0.7931821305492804
135031,0.41166445403635704,0.792860132972258,0.5488362413661193,0.4361567723237897,0.6873683125889299,0.5536745434426052,0.32540679838634684,0.6890066707787267,0.9504642817261165,0.7862117345976891
112703,0.5738395242381613,0.31345038502004036,0.4486590202581399,0.5968609225766233,0.25076728202682225,0.638873065548832,0.28461544161732033,0.7139202317617092,0.9739080699899607,0.37045510986977587
31975,0.7781861124193792,0.8305087739378848,0.19576577229113995,0.6328421998377425,0.571233445143882,0.006639434545002173,0.39651606821644436,0.9161331362582613,0.6231406559085857,0.316180231395292
110334,0.6162656225186063,0.7073875317597833,0.6773245361565643,0.3044565598296866,0.4074889619122181,0.5889609185721179,0.41396195112323175,0.33525355969934756,0.7881458697449703,0.5523080662336658
25880,0.7358298593294357,0.771514484583585,0.1938610976153822,0.556338607836502,0.6333385929827288,0.4965838874768741,0.01039347827823093,0.31552140177067584,0.829284315536531,0.9836358145907332
153800,0.18267861155665646,0.8419706257109406,0.2271426395757209,0.8251231359161497,0.6269050295869487,0.3425804046576506,0.9995568489796283,0.4948135406199705,0.8512486144467277,0.8440211439268195
57532,0.57142548199364,0.6315716620107346,0.629222540697338,0.5095198567115814,0.6273041378102736,0.8934335938792008,0.8273736466402037,0.6802931468630948,0.49092035332426454,0.6239159359600454
145428,0.6494363249273537,0.5781215973185712,0.82832144751117,0.03157756966581496,0.9522587020344538,0.19347183449166092,0.9690406036118423,0.8456369043226831,0.3038932907578448,0.20017087705339953
117232,0.5018175743162535,0.48288875831793876,0.5811158661289654,0.44576579888141404,0.8752475294402698,0.8416368749988469,0.845571406312675,0.7385207672835468,0.6007848047659062,0.8384006469251316
36157,0.4740537482893165,0.7314894071290857,0.19476100225593102,0.7075046140604746,0.2636815487031632,0.6092533471620765,0.8951028046629959,0.6755776201364044,0.2770749094160576,0.27770114370125726
64537,0.9677990034667291,0.20830760959710526,0.7739142420437655,0.570422350326263,0.15997034246079006,0.7226296795553333,0.9216072723176267,0.8329183347268506,0.8568719530243346,0.30165584726515193
136968,0.319669777112686,0.5994865662710616,0.558757072283273,0.3267515763521139,0.7517123317037432,0.8026133502989365,0.35608752078898254,0.8098930132404398,0.92704725686056,0.29868265810488753
79758,0.14580965733343593,0.829370782994489,0.587153140602137,0.4295697820601311,0.33038818547501203,0.20059050071460366,0.3708540540581752,0.8157832473542731,0.9900423195924462,0.7357631475859842
153782,0.2634815077712181,0.6645894579505248,0.40216093350853965,0.5474560961612038,0.9344163661226192,0.5149804988128023,0.9667635064888733,0.8981542027305297,0.6592412308014559,0.973509661473612
16113,0.15547696656845647,0.7649348525665461,0.8415939182004489,0.24079424780477066,0.027522409119074893,0.9635881768197987,0.7935139100565866,0.7442405024504852,0.40666410225217536,0.2501159224929441
101559,0.9071504445762508,0.7115540706141905,0.21307702393873376,0.582922821564563,0.9065091827413662,0.8190571937295852,0.1560944016334591,0.7934444314434681,0.22845402837499698,0.7858455401692345
27991,0.7485879114032363,0.8575709993760564,0.6602393222031064,0.2609758468273103,0.8096611813669039,0.2455978526255735,0.21020747299577525,0.7959988365490281,0.8860210755933159,0.24367816962046387
76346,0.579214981105873,0.6538188155269842,0.17047029872977892,0.7072067456690642,0.675734977499275,0.738958973286493,0.5826634102202811,0.9939244448740638,0.3830359964162963,0.9670043724114475
17427,0.9037951485993557,0.08049338053171155,0.6093519959367322,0.33794720698226965,0.20929998885465043,0.6232032240082825,0.29760586291037805,0.9107829292835855,0.6414649693086039,0.003839889757734387
67947,0.6685123820654373,0.20712550949770245,0.5016524392682363,0.4344741099473636,0.9869831118959401,0.832755637214651,0.6826458238843939,0.4451417211495786,0.8792214930466075,0.3305164778157001
149474,0.21562068318470884,0.8042116581713059,0.5752614385409613,0.6528924041755437,0.036959698858411154,0.8340347680860831,0.7969808763453013,0.374421720092689,0.8742691641808784,0.41054408788476204
105143,0.47148324364190763,0.9343066085666305,0.8399819200862655,0.007574303999432721,0.6878401813957363,0.7350219176060875,0.31871745603966783,0.6960842060701341,0.7469130715994688,0.17483764953905054
67567,0.6111697540697495,0.7513798104754815,0.86279941206831,0.1846568447490757,0.4930040881707788,0.6640336966735317,0.8352955881359492,0.498437564513009,0.28183110283947865,0.07678812470858203
153624,0.6604469916196175,0.8770709217324727,0.17206241954719959,0.6458671688125659,0.7463231803945732,0.4057009447107255,0.7097702351920275,0.2865413960336339,0.31596524801207193,0.002257027727884135
103603,0.5746013428349291,0.6996897305058993,0.7294912954974195,0.27187576520403106,0.024222473390242173,0.4451120326889667,0.4658080046185936,0.5887732952566713,0.6251311429715168,0.20829776922183205
92302,0.7593517129217852,0.36543121979830756,0.3092665246101889,0.7583675431092597,0.7647798491632848,0.47489583175086514,0.9918309590487892,0.7521709222260116,0.8545381082223791,0.0017632090733515028
151012,0.5112455742736609,0.81840172267854,0.4840888232344342,0.3937166759500574,0.7808891719629327,0.18866093200985584,0.45222587027290034,0.6700217830403663,0.7537321781678032,0.5797682877818933
107431,0.3363853255500226,0.8150824180118398,0.7952171684297301,0.6004893446429298,0.7425590934135474,0.9843584063238948,0.9133463091617318,0.8795551339130009,0.884135790000136,0.6599033806926303
140932,0.6438096693082026,0.38707598931779374,0.9622874157549199,0.053395013400533785,0.046626299001559256,0.57751542563857,0.5803994861445739,0.9508644826807923,0.49247039064850423,0.4625809366803671
109159,0.4478154393334761,0.408319133467717,0.042160020278269136,0.9591855205817501,0.24593789846537514,0.95437332012505,0.7373201151205125,0.4636743057937023,0.9351379338675186,0.37839906963703224
128196,0.20376017907180186,0.6792647118884722,0.7304325915869098,0.20217795703790856,0.46124605530701734,0.4399373240316019,0.5732813555977486,0.839621045722746,0.8810178604160086,0.3414752065914879
132235,0.7790535723768596,0.09125247419481067,0.35024804744510846,0.8717584617411862,0.760372210987208,0.8861083654462548,0.5239716950625051,0.9817600587660812,0.9093739367399858,0.42121893953012013
102053,0.457617998704604,0.902958481320176,0.0213440353236493,0.7196079010696813,0.039587161594287386,0.5295394331821763,0.12231638887764233,0.11714645401390586,0.67084615832789,0.9258491647998978
81737,0.7773673213849727,0.3858101591622018,0.5520889628126615,0.4930516674097932,0.2995142095819522,0.6816024635443854,0.013330262999763538,0.48996694873939284,0.9973939158925519,0.8710482378380917
19384,0.8292040581682698,0.2453499893937666,0.7485779586709447,0.22812732055205473,0.501405114059767,0.65369253433046,0.48305260309823234,0.45990242499049544,0.8937223278115882,0.9142821990857809
124681,0.8957918946684219,0.5671655343758351,0.35138330446937094,0.6388388044134717,0.423263251212913,0.8968769949652636,0.4530812095227635,0.9438206881516146,0.2529400794094918,0.12555080302772312
114974,0.9025048952615935,0.5509452904054951,0.7082556267402031,0.43216674058130133,0.07874599253841123,0.985295545762921,0.419080060014503,0.9255022660941392,0.025471601583716245,0.9347935289089283
136204,0.7248687397297502,0.19763023172901256,0.3964492856543314,0.9790372518704084,0.08725010861825329,0.9062127178360184,0.6910642226940865,0.8797816065067376,0.9205676976416968,0.40501302010730783
7838,0.9853894650882709,0.2034971184651871,0.556998845875192,0.26183125546889363,0.9023764399052042,0.8913499208864175,0.965000555413697,0.37648546658673027,0.3675848142686003,0.2811638960709577
47077,0.7629575221042784,0.412993871796254,0.30606746085084097,0.7068216726081467,0.7365701831334981,0.9280653024700501,0.057504956409209856,0.8707231182064842,0.6652225363073819,0.8876237147671022
131989,0.9466350133568092,0.22296721957916843,0.5168572463068946,0.43518939280855423,0.4363191336256599,0.9910302221925952,0.0023799160004805585,0.9069292857027147,0.36243069395021354,0.7205968640282757
85081,0.2401861555544889,0.9831453371744,0.44318184565485136,0.6259338367546559,0.8218960875915552,0.8833719607788445,0.8586457429065381,0.31357530745858075,0.5517895845532597,0.20563204903549936
126048,0.9671911768850735,0.679693203923662,0.36750892818072284,0.5042950219540915,0.2412305976037104,0.645595070992927,0.24736187418615882,0.030539754834166828,0.6004621172087301,0.7302585535921758
85474,0.37259097588016793,0.7863547713861234,0.8379091540971041,0.053946364182542145,0.43777682211703417,0.022005144626637198,0.9231556787382654,0.7982267260657738,0.44047079685709445,0.6100777057022905
4111,0.7309424248899248,0.6579620116821706,0.46144843110673645,0.5347545563978471,0.8748099632925607,0.8993998096894236,0.8568450571671147,0.5104049624557266,0.08600062320897867,0.5653020905102778
63219,0.18075609051192404,0.9599010940939557,0.04580712073342956,0.855343502265903,0.851512332120792,0.5401008046159215,0.09198641329510923,0.7120102349436478,0.9427287712776017,0.24678602375043648
340,0.2733825060667217,0.5421721608331408,0.490785350127802,0.5403378042163782,0.5998827406649366,0.975894327040949,0.728408548045544,0.5376450195101805,0.9296554626205269,0.703126541631902
64386,0.4484541705769138,0.372661590325992,0.07384691850653095,0.9705833522810206,0.452129551175978,0.8382718618207788,0.5553019271866346,0.7896612507048014,0.9875669186594604,0.22920169006136878
9177,0.0842664701369069,0.9190844451640333,0.13315017744766064,0.8345002200594064,0.10381061889037951,0.733577158992469,0.7358151767864579,0.6205535977977766,0.28670747932615803,0.8169485489710189
25778,0.8394878203745373,0.942362070910711,0.4072433556943782,0.5906839870170928,0.603357090046006,0.9126932650857563,0.1587552753847026,0.878040924269436,0.08344296852496898,0.7145406524444952
94392,0.7737393295969418,0.44954753645060835,0.3545452141102266,0.5877042995338146,0.7544860161164308,0.7775244086770426,0.44569307385199763,0.42109356059136527,0.6532525891815304,0.3826970884871898
39956,0.4925996252112481,0.38347807478539786,0.7124350055340022,0.22926968591332006,0.5548311914433717,0.6705680871106039,0.5289998281392722,0.7260756730592297,0.876963024146774,0.7744647103308204
54898,0.09901880261278279,0.8748373385370334,0.0014234753709904482,0.7944670572308717,0.012212855809562502,0.14211937072986458,0.30094639496483233,0.9215454286153694,0.57416313725378,0.5716952708622609
49118,0.9840070184396313,0.5916134631902509,0.5463420897645677,0.44489845782338944,0.16295603595142444,0.9126646183741158,0.21189698280247427,0.5424940614513195,0.17087502435358712,0.6049586439858223
45325,0.6464275163067096,0.6092735536825111,0.6584076762719527,0.4355192491211676,0.8084379443798164,0.8285929482253303,0.7334793857650798,0.7826408173221943,0.34629321682782865,0.8364151259605392
56964,0.8309106232203818,0.9051962534491711,0.8237090925459551,0.13364067311910596,0.24943994763454508,0.9773227842554797,0.145161096830273,0.22557711634792765,0.3003631727988511,0.9763752771257959
45989,0.6132829377545024,0.5748538968329301,0.4504161300767284,0.6200839861633318,0.4534546101984933,0.7163289119654492,0.9612252538767501,0.2123035198415156,0.7683263920552083,0.47553320189322035
105172,0.60557831924856,0.06327834490384171,0.6048502535055287,0.32278497677556744,0.6938736269046565,0.6891184555327141,0.14547088024469573,0.9924489005830015,0.9657776688126511,0.9248114463604806
80956,0.40662368456589193,0.8572344092005201,0.7536575508743494,0.205222349680592,0.603800376106599,0.9439324038249173,0.2538386184738332,0.7051652422040654,0.8351428803898197,0.2391081539709718
80207,0.7622555872329008,0.974091749202688,0.8431486626125668,0.01569886416659555,0.018584542846632454,0.4938933003345248,0.27043920915203784,0.558368177041804,0.32649564062531544,0.18920220290503717
29573,0.7389597108387308,0.8093584385494702,0.6472314816893363,0.41772495495015183,0.07467877500490107,0.4634659110541392,0.4186557935972342,0.9682535906302672,0.1368272140662962,0.4399328434954869
36818,0.5755642350212933,0.5188830545765573,0.2988651822799546,0.4742499777090087,0.7350396155067181,0.24303001404265925,0.5311605470917924,0.6910169847123474,0.830976077835214,0.39213128258167157
57397,0.10698426205524626,0.8676775378415825,0.6025352127973971,0.3239986240207403,0.45343065296290636,0.31363055414317603,0.8098143642799309,0.8515171927812276,0.42093164905443686,0.17667742441330567
86109,0.32024864515748747,0.9274009454801824,0.9564639248828699,0.06804754317384995,0.2602166207374103,0.15953730858489895,0.992362019949534,0.49854064273417137,0.6372182518480262,0.47796363547821474
100108,0.3930359924352838,0.8260375587573677,0.552683376471994,0.3180292618364357,0.7837966210898724,0.6126182965665977,0.6059784529015763,0.14719082806798459,0.8713699089906951,0.6026838664142595
36962,0.7639842920331997,0.31924837479848184,0.6896804919721009,0.23433999824978505,0.9171307743972527,0.9462957306645602,0.7035279268478133,0.09652041327230793,0.8517669368509944,0.7512073656471118
127402,0.9429949231633397,0.3581489907708553,0.5738325745444667,0.4168402046458417,0.0520227434654204,0.39825612645566494,0.6354279592439706,0.29676903106911645,0.98682351841716,0.5162354114094118
104286,0.7119655043747158,0.41752817885967813,0.12219215677475526,0.827521943329277,0.5136639433374292,0.96923586739161,0.9032764314804834,0.01632105550717922,0.8337140741907969,0.6662820436424343
157351,0.005893013593988684,0.9544441411351455,0.36037821497475375,0.7354143280628064,0.10347560962277404,0.3653513905052482,0.8357351535294313,0.3211695293310699,0.78034726623905,0.15905485361494237
70892,0.4561136836410731,0.8889161497844348,0.8400077734601341,0.05206236250579142,0.4777975993884332,0.14300534595051123,0.7158298265794734,0.46208425544555076,0.9191594712849496,0.8548571466433845
120759,0.629663285270167,0.7988551203295116,0.7205623607566185,0.23992162686760443,0.13873607725040768,0.37855495656963406,0.5477748259983036,0.15176227817473462,0.8736093040870357,0.33674767610062345
25378,0.5758950504462406,0.7209346703470495,0.6390028073305154,0.3369161459008224,0.6491815168424436,0.6149925188141199,0.995478353032868,0.04657387295934889,0.642641424852889,0.3164044110854895
29598,0.7062460888816987,0.5521042421296234,0.8897773503396781,0.16508301593374147,0.023689884643162212,0.6898835112707689,0.3263916260992859,0.8286753017707208,0.5112476225138288,0.31589341082394823
156520,0.5461050568946806,0.6050326864395766,0.024920588831047162,0.83213814826202,0.4702991960783213,0.6327013554582231,0.21544673777941062,0.8449666167703718,0.7427544737164872,0.5542762808468111
51025,0.01313658017723918,0.8260818144320964,0.1564452553866282,0.7431404591167652,0.3542756783078721,0.25939896670472223,0.721729773876418,0.8096673433559344,0.6711731422978539,0.03938539206411007
6604,0.29550701464942464,0.8059169961165591,0.3016435865212165,0.6318147765505029,0.5306928884081142,0.41727450951787304,0.9654297687857025,0.918675948569491,0.26749454011455936,0.8292719431273698
133336,0.8574478301683373,0.5253414531886383,0.0728175675728805,0.7716962506573346,0.4231308499971419,0.6649680625552287,0.7502331936758748,0.9646932100789256,0.3695927280279035,0.7324104830668305
74699,0.625771976798041,0.12841076149606467,0.9800193233799039,0.25876358595698573,0.9069558574602828,0.6807951988405513,0.9055693163814312,0.9400443405454036,0.9723922310101675,0.6131603386517207
120019,0.9411253966972872,0.77227045979226,0.5590981014134313,0.351563531971818,0.2520874180805644,0.025045213799832832,0.995178757554972,0.22934363823725654,0.3906626432942602,0.4848396486098711
83111,0.4993373824004558,0.9332081279609882,0.5200861198504775,0.36480905411687176,0.842392985945242,0.7109641130010934,0.1023237285441412,0.9423465416109473,0.5941346434698328,0.5599637155782325
46222,0.75963098162147,0.8224746653413947,0.726937834722628,0.060260858285307695,0.456976469455398,0.08974604111790062,0.19642879538171445,0.9359336622109804,0.5843308408557413,0.22215717832382056
70837,0.737598999373521,0.35037527281912517,0.7378299820547188,0.21804802230205209,0.8010093096850064,0.825612258893213,0.023047907163709136,0.8906184916322054,0.7438971404538149,0.3360050036620489
155531,0.6452318567306623,0.7893641690404963,0.42514468755842816,0.5247951484587059,0.46694640886389466,0.4237830631116666,0.5109428442691528,0.966495840493896,0.2718223385360175,0.4657189145281852
147317,0.6379337395275138,0.6335667268344533,0.8150852028136272,0.20356526546248385,0.3419683217657121,0.4928611781472783,0.953688881739985,0.14728959037111428,0.8490069220686118,0.9405819572943117
54672,0.7545265147784783,0.3388580510586173,0.8221948136750353,0.08870578315701669,0.9820904348997095,0.7329954727783164,0.9733331274055933,0.534100659818345,0.34343203421115065,0.6590011248025978
35682,0.9214158694041912,0.8192763511097708,0.45635077787806705,0.4335204566977605,0.9651047696811874,0.48162098823964844,0.4444069349542969,0.02655413563573857,0.5567588858546363,0.12499573998758096
19792,0.7770804655673406,0.40915687678271023,0.8083933316893779,0.25312884796606266,0.5791002821942909,0.6427650994671005,0.732703286967489,0.9813367200147359,0.29245345543765827,0.4762847033980382
8284,0.7075101652067902,0.40196710866794577,0.844789894209166,0.18379036968567483,0.5854814253163216,0.8409659751047637,0.7905036946858326,0.7883556563455967,0.24676727357650383,0.8073224801811902
114928,0.35091552664400666,0.8272733854259137,0.579799545221489,0.40381796517229235,0.9352074297732189,0.655289621638048,0.8563326899287445,0.3909395410629356,0.710027650466619,0.9890899238633418
11150,0.7428243987884787,0.4907376376268678,0.4575727613705413,0.5251334397952125,0.07406184013733703,0.5238709213239163,0.9646003092176256,0.9631983550264185,0.16129654783413552,0.6139844703517829
71392,0.2793955027397182,0.9010693300839293,0.28525376784182893,0.640240427768698,0.4022173485717547,0.20052235045486136,0.7722492024404578,0.07573195320220624,0.7977645801739065,0.27198196908493816
40912,0.9740741384452586,0.799450838740385,0.5928168476583191,0.2370532090507764,0.4698705036950112,0.027414110730736692,0.4587584149656409,0.24794655959105094,0.8620917859459247,0.5820927716821224
144256,0.18602537304470634,0.8518894483723568,0.6353813978474409,0.5552746376171471,0.40657164091573006,0.5571324171313546,0.9977095510745677,0.5458570153609453,0.7224529984168635,0.819887249568445
76082,0.9926591639600005,0.3157635017041779,0.7203179409827745,0.07644043172184227,0.5968194754938813,0.25754359213625183,0.44265903237299686,0.6603700603906907,0.7070764799170896,0.9477663571604203
129391,0.5320288632478242,0.9284092192481936,0.761040683998336,0.19759314676753428,0.36216213120681473,0.29939578316393867,0.2416441060436798,0.9250086727466742,0.9181651206917892,0.03114472505824552
92912,0.6709396637241705,0.16851584976244238,0.02548612854808353,0.7518931904147023,0.41768954862082563,0.8007200548331004,0.19702238823506626,0.6364888979905012,0.8922439112059952,0.947958300970078
25015,0.22930622833885259,0.5240346657399644,0.15734673516687483,0.6158416072642373,0.434250430846388,0.27230086498154127,0.7173239345182756,0.8219355513965381,0.8838755917620741,0.27340775068969664
26644,0.1665039499469821,0.9651137597867308,0.5461088527450177,0.4615569358757455,0.15448670250126725,0.15055582923814687,0.8034481144813679,0.6498237934695487,0.39761815059049976,0.4514386288889993
42852,0.6538812203853512,0.44012117573256526,0.9640865546428065,0.01458646709307116,0.7545365858219598,0.5797520383799523,0.599821219867953,0.8307279062779854,0.6902318139939108,0.7223274103163543
71865,0.38828900147283857,0.8138533991495657,0.6738219609569754,0.44279857298673053,0.020284568234492883,0.8346463147942725,0.2672619872262512,0.8328764457410183,0.6963254171776236,0.598132767108855
77155,0.694280867742342,0.9464794789533487,0.8512209436558114,0.14936611644184936,0.3708631899254283,0.0007475455312646284,0.7872333186041329,0.49411637031818206,0.8553470545065854,0.5888124388390036
125690,0.9453805438474822,0.47492292805708647,0.28346271840452775,0.629875974238341,0.7989151313888335,0.31902743487474733,0.9982342914909557,0.010943432555528232,0.982845595440075,0.7044661995950418
46641,0.7118231496876543,0.9174940233184442,0.7540987815450666,0.041164214367679766,0.7029237692731777,0.28059640591924606,0.41257552187951185,0.4187505771604191,0.7309151126070356,0.8003692036694757
80918,0.49983424992903674,0.5462369538508616,0.3632991389868957,0.864808263429166,0.06020713709736471,0.7891056421412199,0.9871312313678416,0.5665791443885262,0.8854877069439271,0.2505257235765709
96981,0.11196521023789717,0.8271518056640619,0.7983731562139884,0.27555788352523364,0.46540461308695724,0.22541587598228394,0.7793112795101932,0.7177005916087935,0.9783885507087905,0.12528471588161627
156142,0.6526784791424505,0.8660425855475515,0.011178882333708196,0.8888709532162724,0.4838215276364382,0.9297097008217579,0.9443799501235384,0.7836282897185478,0.028227026173710427,0.17314345736956893
3960,0.42698958359418476,0.8793332014697369,0.4126012319101115,0.49389086065980564,0.6920176433504692,0.33200194596530586,0.7631400471254262,0.6896320774181119,0.33678044458306333,0.6324562461700145
30671,0.3715329472435632,0.6278418026709248,0.8291591338975867,0.024072368975254797,0.9633314659502833,0.2882576564332349,0.7133628058880872,0.7560308761604566,0.98015516408497,0.6734174053758075
79155,0.7249250403083931,0.5190593814049652,0.38332987085386794,0.6351111246756992,0.16971807689503685,0.2678565469101842,0.6208667804196986,0.4940829102138774,0.9161519840380234,0.350250511491549
104037,0.7326600143188208,0.8062582000313278,0.3441838279858169,0.5458408397739215,0.5569993706872693,0.9588947872926891,0.13345055938109096,0.942105137432188,0.05802044956687992,0.9157771309515003
100241,0.10637161470908801,0.5484804884845139,0.4762426540658203,0.4205691639216369,0.35542885104711885,0.5749147973552884,0.6653796388264545,0.9448917600418186,0.8240793805448677,0.45744304038855965
132853,0.5191633251646083,0.8301655901905686,0.5096157461705215,0.5480015833989388,0.36452024808711153,0.27995835278522174,0.9625629708155865,0.8037721735973361,0.2852982124917642,0.7467836176734907
53853,0.3491745141881433,0.681134368529739,0.8584698680091649,0.12877587151767608,0.5953911197720178,0.5146621172551501,0.8095886180550522,0.52526268451147,0.9476315937462675,0.7007130543711586
21145,0.4934961062367976,0.9346133048693133,0.785315812936604,0.09738238635538124,0.6738093917855686,0.2171228767023029,0.6380332940361887,0.6424992353596405,0.5359419358236042,0.5490680599764821
55302,0.7547125771741479,0.5877251758934267,0.8004516086459555,0.19941443738889095,0.6223644117631228,0.7132006686487183,0.7604661159373681,0.015208455275041338,0.9776192246745035,0.4243168719181852
65611,0.712555145374259,0.6869888288724223,0.5621208994412541,0.3211352899067133,0.8448000651587145,0.4114843454272458,0.7562415480451139,0.025790241563377603,0.6917748908774334,0.7681479757380062
114781,0.6804976821935225,0.3734777641904302,0.3758929333246025,0.663349712101697,0.19803956301181752,0.6403090417047214,0.8221280271958589,0.6431514495765652,0.6799140673756798,0.07470081236403323
54296,0.551366344573708,0.5918623491166308,0.46479252856456027,0.5977423891814606,0.2874446428816166,0.8247129488595004,0.19893763397623515,0.844842247077758,0.6981884906887327,0.5265482464623138
119702,0.5236684859960119,0.5531123476877514,0.06676935041396613,0.7484655765782982,0.2272921674102327,0.33071203349003797,0.31591287535043233,0.8557536560652456,0.8310100820286042,0.7813195695987284
76409,0.44918926853115926,0.5574707199701135,0.5327855819762035,0.5543687292876301,0.1281277805804706,0.42021214297399456,0.7413696699056875,0.9383388937423661,0.7026797399444932,0.8087378779094634
105818,0.06521934472849905,0.5670842124426816,0.7343192656360777,0.16938231351513341,0.3372900921755033,0.6382297298039564,0.6718491466044894,0.8220627057203581,0.922986473579241,0.5985187144349872
