,sigma_C1,sigma_C2,sigma_H1,sigma_H2,sigma_O1,sigma_N1,epsilon_C1,epsilon_C2,epsilon_H1,epsilon_H2,epsilon_O1,epsilon_N1
18425,0.9880551416701671,0.05902817344298401,0.5146876654520339,0.004125587172360959,0.22708693298169905,0.9975871595763905,0.22602529151855089,0.7901612067304122,0.070308599195621,0.4047475384517126,0.8684421549594212,0.13275120027125717
14993,0.1141150854356961,0.04292304218878196,0.6044135729310564,0.8852302101409842,0.12828160718734824,0.9526177480999014,0.7568165671676927,0.6860046120025138,0.007888647026662558,0.21770086249323514,0.6016165206499063,0.6625491798535457
42036,0.2612464959524809,0.23551628982842385,0.5972639278123024,0.7631197302564761,0.13973552753574003,0.20327324536014305,0.9626942666023228,0.3258543150521,0.9888276423495282,0.513668286696531,0.15294009080453355,0.8477599080481005
21250,0.3294947582214956,0.18730469926039683,0.576028906174226,0.5366258118501793,0.7804605382601703,0.775473687432493,0.7424055335259934,0.6428108417936779,0.7032637630365174,0.9366133585627343,0.546916248257907,0.8637557465613125
25424,0.3407714679186491,0.5591349997829701,0.5865397783128261,0.6914559921531321,0.5960963928014354,0.18232926429364607,0.741150781248114,0.9886012207470042,0.5221535401725004,0.18066180848052268,0.9718036687503704,0.06295994756766599
37786,0.8950685573196209,0.6233428889816515,0.7020381520505325,0.07701108769574828,0.06439053142648725,0.7980946978195612,0.3439743359243277,0.07903895739391952,0.33007680354703045,0.9816430351645152,0.9720124759946812,0.173360682645098
3052,0.8289120829182783,0.02285876935410021,0.806671396740805,0.7054504792771874,0.25951503637129364,0.8948304178937431,0.6395588971220483,0.9331880796205849,0.3099191503480008,0.5132057292606579,0.7689413834907242,0.9128241704474265
35911,0.9900787156990506,0.1625917103311539,0.3363372865428212,0.9141934272975393,0.4655254286005283,0.35917084651986547,0.8202347354361635,0.9805940406409557,0.19554648920664364,0.9799342167268336,0.9700104556145,0.7333973250053089
6339,0.757679777933676,0.1789977886521728,0.7077789191212915,0.9882012212986337,0.08917913652648701,0.7830495715305256,0.452065044692183,0.9528192398135343,0.632851915715524,0.998471954673947,0.013403912511759257,0.8837875711218296
41593,0.4424924051095852,0.05375796186869488,0.5325370906233968,0.039096025614207296,0.013932030023979226,0.16119166713609512,0.2120331027585937,0.03375078777466315,0.9334487940782908,0.9633290082143222,0.14098509259701994,0.9064593936164462
22355,0.8550378341670686,0.3396613720411863,0.42446812026222214,0.646686804041366,0.509612177902901,0.31670933086937003,0.8776726935727207,0.6569687045008561,0.050455793334390396,0.4301789259068679,0.09022038294681753,0.5102669801212181
1298,0.10970856225379519,0.7295849694712743,0.7414062208055795,0.19236089820671454,0.2746530384579082,0.8919387974870315,0.7857545484089163,0.8949996281980236,0.3154082208719199,0.4256928378547384,0.6951303969266365,0.5930225130638593
9893,0.8136563121410644,0.7292030260459663,0.3585277002786879,0.7519414401789616,0.14271374232033576,0.7577861368563358,0.0016925584935351594,0.11370194672377318,0.020631023137211723,0.9710221616246067,0.8807597040941514,0.769297600049792
14901,0.8251480491965245,0.04652634865138543,0.7453502086671532,0.11257547456933147,0.36545725940699025,0.030105970240440257,0.9882989985374787,0.2958560146903333,0.015033454786621965,0.25711011327384686,0.949510199383945,0.8299995953015863
2862,0.9358445211783459,0.9816231731149093,0.5723907467037377,0.02102666109641819,0.27005929578252647,0.9195542668599178,0.9609486961522726,0.01850267408170216,0.1953315003149992,0.6158817305063741,0.38398017832956044,0.3564600475356338
42756,0.045081436958858634,0.5682566699769418,0.6743285793006911,0.16902921656946499,0.2045687792576318,0.8214159449598611,0.4007683420284404,0.21150801031967054,0.9683767929734014,0.8757145364418683,0.9723154752034573,0.958714437768525
43123,0.16260894048531488,0.5001886432313437,0.3482435650064885,0.7097579031964377,0.2457706958817612,0.006904580705593159,0.35160310247367055,0.9304480779274279,0.8213104397965705,0.033939553116040605,0.3001093089351064,0.17863494183955841
30087,0.9383842968635892,0.8352796637584907,0.6255997862310437,0.20105305593176653,0.3316378461203305,0.2580787666007255,0.8230897526216207,0.4316401942647956,0.9887559412593904,0.7664241012177677,0.8626107169894913,0.7426645987200134
10166,0.01995566023168256,0.9927520056710158,0.29893518256938373,0.44377396342575026,0.7987875781681335,0.009451776520861778,0.8555986381173248,0.5457593466874678,0.16158610744317362,0.0767445464840702,0.16307552873776424,0.9982437742898175
34706,0.020678644836109105,0.8129259382572684,0.36122556192792415,0.11528065004279793,0.4739310265192699,0.7844801947820491,0.12371563999688105,0.004063045442807385,0.6626762937597248,0.9526014230858385,0.011306490342020843,0.771222369745299
34804,0.0027418958470685427,0.9269753326762252,0.10843526998077158,0.7344501192188478,0.9713983636098753,0.08354548174308976,0.5980813723249047,0.25734892309280044,0.7169323572803135,0.620782667526858,0.47002341203852965,0.6721907451224775
27002,0.30678128751945777,0.3501588277600902,0.47481308498958935,0.9871907427635974,0.3585111378282349,0.9510101587688887,0.07601660721685007,0.30404702897443686,0.5594396821109574,0.42647140810528883,0.7692588110680553,0.688779715133918
21233,0.01778328944756931,0.8850717058601699,0.4038310338178628,0.8887584787453904,0.9860571218631513,0.6849074894086457,0.9991350008172853,0.6242394046714242,0.45075826546759884,0.9936396638609681,0.18724951157714217,0.957069601112648
39931,0.03443360667300877,0.7566004951739548,0.49743771209909704,0.026276617363979227,0.15713659401123098,0.30831150275706853,0.5197006945187275,0.9311569880804386,0.3097693049695546,0.9944797977150333,0.06797809890739456,0.05168715152141817
44439,0.4732836933916341,0.11082752592800015,0.4854128077400095,0.12037212674650552,0.00336705645075262,0.0246495983452342,0.13825281061901853,0.9586740849908109,0.04027026384895507,0.648930202086649,0.9951711789558938,0.24750347541056264
40944,0.297222646716922,0.9745327612669603,0.42408065665406747,0.05359213339022562,0.46216727731106866,0.04576417657483623,0.08829919664700012,0.9987975030043669,0.6142641921404473,0.018402455457625443,0.059703833206898024,0.45772561268136075
23931,0.5874557271965253,0.4560355570600754,0.30340096456901705,0.8841376378826963,0.5747049785725179,0.1752812368023441,0.3637163720539521,0.3794774734730403,0.5597334658892719,0.21912297106603573,0.22940895436994188,0.8181541778941277
41226,0.008798991099342327,0.18157722656973802,0.325578070235845,0.11080139877843419,0.8826251568114141,0.41205391077878106,0.42325591105614113,0.805370021583164,0.9280658315028827,0.010796073151707407,0.5130358085929041,0.5902625727677377
40968,0.969524336373745,0.17494564450206154,0.8269341211716271,0.21376528506530032,0.04132169340198919,0.8191193060136853,0.7997165408895918,0.28859650769470935,0.7189319328507513,0.21727777195465453,0.9134673306305767,0.45459977619020675
34575,0.7278668171980419,0.7146094686276951,0.523370868927031,0.010682727604717834,0.7452228419784562,0.6194568340118466,0.45789298509961185,0.8976903071880128,0.8898860161120455,0.42141883571680583,0.5996754425481973,0.038806754540250274
12638,0.7733785860443639,0.3573296752139644,0.27588467456456645,0.005966693589891599,0.5304736302626519,0.11347038545897507,0.13370963629516391,0.9960911073570192,0.3011516062117544,0.9216428970860323,0.26441540871650493,0.4636496498360824
28457,0.8710761953463844,0.06299258761551053,0.03094714460427473,0.07829765210017144,0.54926345315407,0.8157902439759234,0.00470130138738594,0.16234605900079344,0.6671685621658799,0.4998542061937534,0.3368849037301581,0.7932513295288129
32167,0.44536838925693956,0.12091358719188232,0.8898082485421689,0.04921210066206727,0.3076534073416826,0.9253519248472543,0.9491815149238981,0.3488406805477175,0.6499226062667911,0.3697634089191314,0.2244660887660359,0.8787399569276234
45064,0.69478599243337,0.9211559413480496,0.0358590947378212,0.9942469301686809,0.8977767306419494,0.8999569103767937,0.7138895645403591,0.2191455427989962,0.8542734060718846,0.9733456861282576,0.2720357721461044,0.8175771719690288
45685,0.35400917629889384,0.1209553469409021,0.33093032255505356,0.6265163800598004,0.09263189312347979,0.033604600679222336,0.020362568043326226,0.9937825924095682,0.6910649565623617,0.9748801692993047,0.18978981579142234,0.8901220219632505
41739,0.4196161665623741,0.8312561546914404,0.29345323903837905,0.582814676871307,0.9425601218072345,0.10996499054207125,0.7064505144894553,0.6902008278141796,0.9440554620566465,0.06149714450975199,0.5701391348242997,0.32724973900211657
23801,0.6091912521095874,0.5521971680919269,0.4459277664456777,0.9382962110225149,0.06412899650064026,0.3467331934002957,0.4351416495287275,0.06874161852472979,0.29406223907594037,0.647367809683653,0.04033245079187166,0.0638674951338025
701,0.6884393656645408,0.2636280318689855,0.344369072201029,0.8916833947813975,0.7536560207594408,0.9617689182579416,0.8851805441510135,0.804787769131656,0.30076547664447684,0.04620028889254166,0.9181432086991018,0.071108594384337
41493,0.7945865824878987,0.18709053058475958,0.8215185244511425,0.8170680953874321,0.03151705259891494,0.010718502605310636,0.9536055864332018,0.30769925854544644,0.7519786895295014,0.9445731190265199,0.9825680666752439,0.091501988147678
42764,0.8384191958925111,0.2943208611472342,0.7081969268369029,0.04979852007059967,0.7623003222414808,0.9957951016934862,0.8835147818584177,0.9757586169905356,0.9888242366566189,0.25593692966409787,0.8271771159510278,0.5921975656904559
15185,0.613562762614818,0.9872871215253973,0.060528292978649194,0.5565231036694064,0.9824644389224249,0.22317499535787422,0.3273027484430453,0.9119398779267435,0.8336759098998263,0.5943637978263416,0.951817804773267,0.6356079751677493
2332,0.6435356643136196,0.38468687979927974,0.8925649999648654,0.3466281965090492,0.3568933042014769,0.6528399635026849,0.9541659778934929,0.9839253047106519,0.36368749563864256,0.9845536768047033,0.344519725154469,0.9345519632783085
29003,0.11973534965956727,0.00740393380505182,0.16693538656296525,0.13335141286032598,0.9731258563037292,0.8327904184887307,0.13208815452791398,0.9355115684496922,0.686720187514885,0.9148105187750598,0.632170047319508,0.10413081555717321
9101,0.2202086376361128,0.8899677020547435,0.49088059787005844,0.6212279487907826,0.4830739790718342,0.8297524282539926,0.5231468258939891,0.06367837874264162,0.012933132289271933,0.6380211679700533,0.5488108909015469,0.6547565449141062
33046,0.9410513296392229,0.5011303164610176,0.05921537496335796,0.1183314554900617,0.4676358335817951,0.7244715293842576,0.09579438280144295,0.642958510189876,0.1191211097212433,0.05100131010789085,0.9431554138997975,0.5548752898207392
18153,0.235632830352694,0.9391428644033591,0.36007259467253777,0.9942661031609156,0.5799288139810879,0.02252801021096508,0.3495286687620992,0.7738238710589479,0.5276544273961772,0.6103004661850182,0.8943719916394255,0.9971091129778812
12652,0.8140159560982351,0.8342046906574111,0.4757319111333714,0.38192615345459874,0.012608556355624944,0.6063827886036391,0.09081199240307107,0.5477875748361171,0.1076757366323839,0.8247269676490928,0.014111087586790477,0.4783298820673616
8593,0.7074077925248355,0.2441235237066013,0.5056215613298325,0.9465008647645433,0.27084640932718723,0.41447430862999807,0.384309473751949,0.18909160796349633,0.9652515377945458,0.7909616272819416,0.5576252433766047,0.5935539673262432
19959,0.4554063270464835,0.08670657236753727,0.49645716463009126,0.4809475641321412,0.3566547464430107,0.9202085007797612,0.007984898617811511,0.5449658771094209,0.17383797637078308,0.3229974319846007,0.0602708154749472,0.9542254557416447
18879,0.2555058446797361,0.2607136431608145,0.10287682250381348,0.6421320746605795,0.7504101743989657,0.5311438283164109,0.11200068581157013,0.01314322171276268,0.28517713405341794,0.7332308910446173,0.04157879122972318,0.8906609920021334
45621,0.029853878428898355,0.6075232179172707,0.36160260438017533,0.9587521377880208,0.5224633507744982,0.8846570596388539,0.14608767115860302,0.7138874794873019,0.3696841128431234,0.3099699728243516,0.1254114880505547,0.24156039730918993
38208,0.6832399486551786,0.7112581443544556,0.8247874536469383,0.4053685312258866,0.08087599191620848,0.8964338335868464,0.3173840630157544,0.25687844342512256,0.5014422112251912,0.9202126178439984,0.2629281146039097,0.8827962883269407
37630,0.25616784170356577,0.8155280124632466,0.709379245547699,0.18652833909113425,0.005410594907806243,0.4965762090626799,0.5110475348756659,0.6132508915091825,0.1778480119515487,0.11762496227199626,0.09917747369513076,0.9413597803530124
16225,0.4102987295067087,0.19616418258830687,0.36712407445249867,0.028601167181387166,0.8457499620074809,0.05932537320051056,0.8768570154999153,0.41082248753121886,0.044513516115943494,0.8815281283570152,0.9148149770960433,0.12344029720552145
16798,0.30893244761670124,0.8923038516353513,0.6163451893131711,0.6559020105507838,0.10980026584287861,0.00347552362454741,0.9288760855519512,0.804199153602988,0.699146026732728,0.5697621834272384,0.5582569240819372,0.5297601529439541
4271,0.814550487082257,0.8600986548331049,0.37735950522553496,0.1577105078295012,0.5911357106372913,0.2778171770668032,0.18225613947234268,0.7593100358135553,0.5812339850619015,0.24277109626187476,0.7713638815868208,0.8508557843913976
41988,0.5493175926094969,0.966013940484753,0.37725769869223175,0.9829863570798744,0.05597083685007722,0.18540521565711934,0.40700569242236395,0.14354328259331478,0.10732438039450769,0.026707723867482287,0.8424553690016013,0.8126209477447406
30664,0.505518471693069,0.4450802342866952,0.7053170068717367,0.839491504896089,0.24362462831614123,0.95636019199114,0.5240791517607695,0.02828649621423234,0.9455951431031682,0.13287110477647782,0.906542255202084,0.39754403387487486
36484,0.12279844480496263,0.893223093142509,0.1871828956189949,0.5666163422753427,0.5888488065339537,0.12367392513861845,0.11574864535868744,0.5238154544448157,0.27922314517106145,0.9507355862185897,0.05118009457368739,0.5222350081185032
25586,0.6330983709453042,0.66597216100079,0.007002580954548325,0.37522289627604977,0.9358342757722968,0.19170574538389643,0.9375290518629983,0.05658438828738074,0.38162723896232653,0.6280721238889211,0.2742482096128331,0.8836846880773181
22942,0.5235570404572834,0.8924652380431274,0.44786376131467104,0.2111045261986825,0.15707031982035355,0.8776412612926585,0.014559484685034993,0.020797110628643548,0.5711635967837742,0.4487529189706995,0.6004474923423848,0.010269597769518525
34928,0.0005737802230341597,0.5592195901834408,0.4234231000082912,0.4807989482240457,0.3243824701700964,0.3484954347056938,0.710946982690501,0.24469833401163033,0.559419904611386,0.06011116456048134,0.5857332344902704,0.9676385261421099
8474,0.6041803399830327,0.9948845028251191,0.5476077753280769,0.9685574243748368,0.5464941294658495,0.6860067447841034,0.9730457701042949,0.6288911760575271,0.5073518205726373,0.24105485575098698,0.5315988618703658,0.06871365127130334
24039,0.30724366596127,0.06484932970513319,0.046093218192228835,0.9096512839104774,0.8406541489712855,0.22916779234063064,0.11902968950671713,0.971061757284149,0.39839897246000017,0.9148303843155389,0.9073247252638637,0.4345873886789405
14212,0.24070409504281784,0.017804782538283926,0.13967259994839773,0.15821680461661272,0.9075718193836875,0.2425715679229007,0.531584198012259,0.011515316338709303,0.22996536307520762,0.006184352597270788,0.43688047763485455,0.8482035536537352
45709,0.6986763743871146,0.9057567889413402,0.48513491258749436,0.6177489280186739,0.5236977765498867,0.9046188374445016,0.08418036792854183,0.8331245903930223,0.025500039902181176,0.9346545120952865,0.6260307496010611,0.027128658920844234
34173,0.9893514587256244,0.6549670437604815,0.09304953534400619,0.6784482934241906,0.6057184385926797,0.30747428164375395,0.8869733290345446,0.8912320811224488,0.848606245490284,0.6422148932161061,0.390773229688675,0.8899279927182556
35995,0.49001550912272523,0.003938105600740918,0.23424590726845812,0.15816993073748017,0.8805151441314839,0.07465503517261728,0.9111021076715774,0.055535729735175496,0.8819066174670687,0.33940655398640873,0.0014489729340957306,0.4540855699803163
39114,0.9977179290069356,0.07144376576252738,0.5121428295835881,0.13426475886494524,0.29525901960532386,0.6277638424099721,0.29672125791055787,0.946024909878574,0.7246203376870921,0.9970042820917374,0.7211879905170664,0.656127766026675
22746,0.2311071563003283,0.6867402605918035,0.40919402699508217,0.13200835635051775,0.792641913550191,0.6719416243000068,0.7701810407188938,0.021909589386658556,0.7552905434372053,0.6742675273990274,0.9322712753626766,0.07841883101863734
7574,0.8810360206094942,0.7977830982799116,0.20997089636865693,0.1565383785999098,0.6944694996573662,0.6814205125996639,0.1893090511303557,0.45377334507446276,0.8584849675995795,0.9204287060527957,0.923793232202778,0.3589179216233001
2768,0.1250145621633755,0.10675845794454683,0.4322446661588206,0.3096976382420145,0.727759966718786,0.9891451485809512,0.9268101964444982,0.01599381963510885,0.511701737691519,0.18225029336310708,0.42032524395136517,0.549930625877635
20810,0.9527880667275359,0.15775540651746955,0.06939289081742785,0.22168055512579948,0.5990697449306368,0.989172720926022,0.4996747033181162,0.10436795730151817,0.11870499772271248,0.9083742754523402,0.971038451243473,0.6846220617158261
25943,0.6573012045622209,0.4303874110253318,0.43294958534473366,0.9727717904031162,0.8684449396467195,0.8518654012166296,0.9301966210942698,0.34785623326335574,0.08258551705877519,0.5612338995462528,0.7981610719494013,0.8957832748139307
33166,0.030116294831922172,0.4438315117206303,0.39178560590087924,0.45064585846560595,0.8867753925717127,0.9114154588035455,0.6071495159410788,0.5873232697999045,0.11085106939370673,0.4919236609064826,0.9603007089721409,0.04710458983188726
