,sigma_C1,sigma_C2,sigma_H1,sigma_H2,sigma_H3,sigma_H4,sigma_O1,sigma_O2,epsilon_C1,epsilon_C2,epsilon_H1,epsilon_H2,epsilon_H3,epsilon_H4,epsilon_O1,epsilon_O2,temperature
186,0.20396199499461257,0.34739186098273606,0.07709815749287068,0.4203319674367012,0.0,0.0,0.8900467616468537,0.7282685799334009,0.061370960263179224,0.005875776762995907,0.07674436734739233,0.8185554770421594,0.0,0.0,0.8244647625847061,0.7626001335615069,1.525878900565658e-07
187,0.22476797142451088,0.2788167255912612,0.5205125265310223,0.1543838974940276,0.0,0.0,0.08030398694462634,0.1291421827106183,0.4929498904844207,0.527266094294153,0.036406741495343224,0.9353127381656765,0.0,0.0,0.7646233019467237,0.3764629744665016,0.7500001525878901
188,0.588360456949346,0.24997857992195688,0.55482381649387,0.24724971415740502,0.0,0.0,0.05333364041889763,0.949647643707519,0.4448457008000604,0.015365397752933992,0.7528239568521066,0.208975577696799,0.0,0.0,0.9937749137617709,0.39519625180472284,0.5000001525878901
189,0.9812251280976602,0.22296659357977827,0.060564379340252716,0.14540965747025736,0.0,0.0,0.4487344150856422,0.2943023831473586,0.7228105947934425,0.926987637854996,0.005322045539744813,0.6042704924048371,0.0,0.0,0.6943414535119061,0.08513670976350135,0.7500001525878901
190,0.6965991001677229,0.30348081694013723,0.20400889627695024,0.9187683207512253,0.0,0.0,0.3856759131449865,0.2971609914414976,0.9338220345552687,0.2789583070341422,0.7117263373783709,0.5818533463469698,0.0,0.0,0.8926827957884881,0.1954476397207006,1.00000015258789
191,0.8274606521587767,0.48917301116221296,0.6493044074339573,0.5285773280353803,0.0,0.0,0.2543494749186236,0.8326760149274369,0.5432174503532866,0.33206583875649753,0.8585956056768383,0.014830444757382308,0.0,0.0,0.07872080919941397,0.20797725783286777,0.25000015258789005
192,0.23040491735312296,0.6001638005017464,0.5811042125542781,0.1749836764176562,0.0,0.0,0.8652235737743734,0.2295927668708263,0.947425323820718,0.08301762205069557,0.7979658391924636,0.9136572127435777,0.0,0.0,0.5894841945635634,0.4372296492624005,0.7500001525878901
193,0.5818745226669768,0.7755139309951519,0.26112157154877397,0.29387396405004707,0.0,0.0,0.2199736734771721,0.5258938579080862,0.3060146528562397,0.7526603252357813,0.5784848378659035,0.3686078719394962,0.0,0.0,0.2024772587052102,0.26223251323962754,1.00000015258789
194,0.9714760857759307,0.7475520548763969,0.39346571985674617,0.7949486746764824,0.0,0.0,0.6177937101185879,0.41020392570939024,0.8139888249831034,0.9909294730339756,0.6914061039079378,0.7855033716286929,0.0,0.0,0.26539095472609736,0.38298385867163925,1.00000015258789
195,0.43277026196583235,0.8964353242275988,0.7668003190186917,0.43023600956359953,0.0,0.0,0.16807615642785076,0.966696562972804,0.4959751075773735,0.4880161017416772,0.3877692112652581,0.8518437382304642,0.0,0.0,0.5795252933408658,0.7888756499528191,1.525878900565658e-07
196,0.8702856677331343,0.41326358044073574,0.48456854038771113,0.9106609494294954,0.0,0.0,0.7821653639330793,0.6934590316544036,0.7704040581149563,0.8632894264195302,0.4140187099389718,0.9997839541306582,0.0,0.0,0.1589083012633647,0.6177097434611543,1.00000015258789
197,0.5513913550254456,0.008744242915084965,0.24968074184325767,0.5306002033929053,0.0,0.0,0.8203911979879995,0.40646852754112606,0.9019708897496653,0.3179047476991035,0.33322194602364646,0.42255166207646716,0.0,0.0,0.8874617923925883,0.5448439386987408,1.525878900565658e-07
198,0.6060140824165227,0.2687345469993778,0.7776036126748836,0.011849279345231278,0.0,0.0,0.9008145943556383,0.45417652280097853,0.9625464021440178,0.07781149467209109,0.43048485910603923,0.027205355207707487,0.0,0.0,0.1932372749978007,0.14136755457224148,0.7500001525878901
199,0.20871660355864258,0.641097210047945,0.46755697113615546,0.732322094941204,0.0,0.0,0.8450497741344092,0.9160106368577019,0.2446544907097002,0.9125259889284661,0.868828561880604,0.9944880052758296,0.0,0.0,0.6502013601380924,0.30627567651271337,0.5000001525878901
200,0.3848050707948346,0.3770480606608255,0.4041699442347639,0.8416106314571635,0.0,0.0,0.7753082935656768,0.01230801810061369,0.13594206298626624,0.6917098695919414,0.36194624607193226,0.5540437365995756,0.0,0.0,0.32099167797454053,0.9351996454148691,0.5000001525878901
201,0.9913935239318266,0.8027760048778662,0.9981090983560461,0.4879011453381501,0.0,0.0,0.6272881506122262,0.04806240680499133,0.22725985615866984,0.6413917989074016,0.813092695653008,0.98084679663294,0.0,0.0,0.7793109192282504,0.6811981335200492,1.00000015258789
202,0.9812251280976602,0.22296659357977827,0.060564379340252716,0.14540965747025736,0.0,0.0,0.4487344150856422,0.2943023831473586,0.7228105947934425,0.926987637854996,0.005322045539744813,0.6042704924048371,0.0,0.0,0.6943414535119061,0.08513670976350135,0.5000001525878901
203,0.04993090538841325,0.9200151017577395,0.5484351400677103,0.6674510508139747,0.0,0.0,0.9279884826066569,0.7710510046458318,0.2898049879951652,0.5908134803944405,0.3500486630616864,0.3272041889095083,0.0,0.0,0.06908524497630693,0.6983833213639681,0.5000001525878901
204,0.5211521677160171,0.534513696689654,0.3106324606117655,0.7620897358315273,0.0,0.0,0.24065380112839654,0.8997135205945774,0.3014223794614714,0.8440150954598924,0.9536709482894585,0.6733760856023392,0.0,0.0,0.3553427872711256,0.6399364080420743,0.25000015258789005
205,0.6357299546432909,0.12474645177016964,0.4933066995830989,0.10340998401068854,0.0,0.0,0.06601270912316826,0.38843139263998866,0.7406859538254064,0.7710143654357694,0.5843543102926284,0.19616570421630916,0.0,0.0,0.8821317941025075,0.6318062501698894,0.25000015258789005
206,0.016604600289305965,0.045235518285793315,0.027023209277749854,0.6220853561903655,0.0,0.0,0.3737944219217647,0.5230587180712231,0.9731107148309737,0.3251332367420041,0.3968110233575869,0.21637517374196416,0.0,0.0,0.6706126805428811,0.8593987990648563,1.00000015258789
207,0.36919301059716625,0.8689331785562425,0.7945680461475693,0.14264019318909768,0.0,0.0,0.09445675169633823,0.11594521961197023,0.6709776430920136,0.8571895004920322,0.3593112894607873,0.47229044344837817,0.0,0.0,0.7956806830620654,0.0630497730028939,0.25000015258789005
208,0.3405038337479695,0.18506859916981702,0.12278472565314058,0.03612012685603146,0.0,0.0,0.22352121914481787,0.16672964681643132,0.7630501021008597,0.9726745820251732,0.497690406943186,0.6636074234468762,0.0,0.0,0.7165201623772895,0.8757970145076985,1.525878900565658e-07
209,0.9506026646502884,0.6637491912491891,0.9162719891647303,0.08182503489347626,0.0,0.0,0.3455124031388511,0.08760402713297007,0.120419473275182,0.9693618962201574,0.7741690465613692,0.8761789945827462,0.0,0.0,0.042514644466080026,0.7792710728023473,0.5000001525878901
210,0.678554309621283,0.6084698993411627,0.928718438084199,0.6846626186971596,0.0,0.0,0.6714521653165758,0.4640221377347985,0.6393153404873333,0.4783928602979921,0.8411587242330496,0.9075596093207388,0.0,0.0,0.931895466096939,0.22616154436976324,1.525878900565658e-07
211,0.3057417141317699,0.5949837216681391,0.07107010699779297,0.6516628433632723,0.0,0.0,0.7113246889239846,0.286634144891136,0.698432536612779,0.055693549649223205,0.213949214593394,0.7478654558164755,0.0,0.0,0.23956488250736405,0.9191025901467114,0.25000015258789005
212,0.8366713324203076,0.8560206474419068,0.2168243909462947,0.33564841502069437,0.0,0.0,0.5536794348419043,0.5474567138236172,0.926592547688311,0.033994378540054396,0.9396942029198369,0.9310452594399344,0.0,0.0,0.6033928419204476,0.10670913497217151,1.525878900565658e-07
213,0.42523441140156787,0.7578629646222134,0.23805026452504136,0.8224267916645114,0.0,0.0,0.2078800706977499,0.5764911943838665,0.9386185322912692,0.2891675319866308,0.18782731396852337,0.2995585031669791,0.0,0.0,0.7060783107740211,0.03945477442966733,1.00000015258789
214,0.8219421754588756,0.6856415061021114,0.6100788923775471,0.051297272681503456,0.0,0.0,0.8731478768905442,0.4268822266874391,0.19536799343880454,0.8784907643345966,0.073023954676134,0.5098888155773613,0.0,0.0,0.44601134065196696,0.06883172509363895,0.7500001525878901
215,0.3015211552577134,0.44435570662118107,0.36047122290688627,0.37948452919723874,0.0,0.0,0.23031020419899478,0.09483487759260432,0.470408963794599,0.8719419421065244,0.4446647418093987,0.4021570413728574,0.0,0.0,0.8013139822946018,0.4916069045140796,1.00000015258789
216,0.3579417692504654,0.7353862021191575,0.15965642323939064,0.9228500156904942,0.0,0.0,0.6837450037666764,0.6159698042636895,0.451617644000007,0.5614145704785944,0.7868518890857992,0.8401421964576923,0.0,0.0,0.10398544123893237,0.9947464797236388,1.525878900565658e-07
217,0.17955403326931618,0.5555647762264401,0.4590817876428986,0.4816590199849241,0.0,0.0,0.018927650303898064,0.5604237980178419,0.6548010172023904,0.6287293955797848,0.14836642890361068,0.2120791492631759,0.0,0.0,0.4571483225208986,0.46637957499708976,0.5000001525878901
218,0.9456850228556206,0.4757914894855002,0.033208311061659335,0.4595047806704032,0.0,0.0,0.7030790061099914,0.8000213202126376,0.9872010723743562,0.9473912998172129,0.6052606002639025,0.06857979955408712,0.0,0.0,0.2481804799541759,0.2333638009268035,1.525878900565658e-07
219,0.06313672693311553,0.4999865834670296,0.19083522383888774,0.8986195746338886,0.0,0.0,0.11838415006705434,0.031380071820934774,0.05997146663021759,0.8088499324812125,0.4455176536353673,0.31072561940284427,0.0,0.0,0.12388691234574437,0.8256245126038535,1.525878900565658e-07
220,0.3057417141317699,0.5949837216681391,0.07107010699779297,0.6516628433632723,0.0,0.0,0.7113246889239846,0.286634144891136,0.698432536612779,0.055693549649223205,0.213949214593394,0.7478654558164755,0.0,0.0,0.23956488250736405,0.9191025901467114,1.00000015258789
221,0.891952975861378,0.09745520343817789,0.274564841072034,0.2710684224878383,0.0,0.0,0.91561512702984,0.27848515703775323,0.3693606691654368,0.2705716277469433,0.7326007471691404,0.1443756311090301,0.0,0.0,0.607960823025946,0.6867987947514521,0.5000001525878901
222,0.3015211552577134,0.44435570662118107,0.36047122290688627,0.37948452919723874,0.0,0.0,0.23031020419899478,0.09483487759260432,0.470408963794599,0.8719419421065244,0.4446647418093987,0.4021570413728574,0.0,0.0,0.8013139822946018,0.4916069045140796,0.25000015258789005
223,0.9234550987669131,0.4385915614736967,0.6562220450387252,0.4250334110181547,0.0,0.0,0.6135120280899985,0.9259848637515604,0.1703782996161221,0.23202543894718683,0.28325588728253676,0.31822440835779425,0.0,0.0,0.8432958431724951,0.194046509554739,1.525878900565658e-07
224,0.5911682486217703,0.5824988064644558,0.6216906618865037,0.9613302340714494,0.0,0.0,0.5965075260584961,0.6544203107140927,0.5586509384362692,0.4927593146072578,0.20942779491344174,0.36447004674875033,0.0,0.0,0.9631465457488259,0.4980507279049558,1.00000015258789
225,0.7643807179690547,0.35740561734816007,0.76464614998557,0.7694435159670756,0.0,0.0,0.8384516018891723,0.8864747982386766,0.8496198313993325,0.6044442794225756,0.46671839693912176,0.6966360552295343,0.0,0.0,0.8366853791015962,0.31723703198438274,0.25000015258789005
226,0.10782593293811706,0.7155803876763893,0.5731231299149026,0.6314455922340173,0.0,0.0,0.6361176323796738,0.5558711660914893,0.591628995047824,0.9081463360258688,0.1796789399991695,0.5924061188296985,0.0,0.0,0.6836688138669352,0.8673193997881034,0.5000001525878901
227,0.749375628088143,0.8805761027104974,0.947629239810836,0.09097695044846976,0.0,0.0,0.7656734402286252,0.9956646695163206,0.16997138785313287,0.5873913994775051,0.31815497625359124,0.30119978985450474,0.0,0.0,0.5809367860733892,0.817652218887316,0.5000001525878901
228,0.9883840556856024,0.8468184921502702,0.32406714749314947,0.9394678992495692,0.0,0.0,0.3335181769853156,0.10681979411574007,0.339829617160537,0.7029784050971023,0.7271102081857207,0.563732907364685,0.0,0.0,0.48205051077791455,0.7742290463126686,0.7500001525878901
229,0.8073077972000025,0.8947121544700017,0.17825544443391111,0.981943961520294,0.0,0.0,0.23600516220105716,0.8574789399090553,0.3904223529050894,0.7648262962780227,0.928877303576977,0.5554258370668442,0.0,0.0,0.9171495481654444,0.22134884557046677,0.25000015258789005
230,0.09883021484818692,0.7312139061152599,0.9612437403637766,0.6158592242254629,0.0,0.0,0.8518400782611298,0.9804488780989292,0.5184508988648152,0.3048991969422602,0.3390750144813762,0.005335413280540193,0.0,0.0,0.13450833791784303,0.6055407978626771,1.00000015258789
231,0.2516759088763447,0.6462752122276443,0.8662591302536137,0.4514298926882867,0.0,0.0,0.2961359900346321,0.5169411477564964,0.563686629448843,0.5249535480313444,0.8923327100612977,0.49954788113854043,0.0,0.0,0.3659626070460805,0.9095222212725569,1.525878900565658e-07
232,0.8331648506737215,0.48067374907867155,0.1304945089277641,0.11919727603434349,0.0,0.0,0.9440807135248807,0.6040139578588498,0.582133471886742,0.14860114907883812,0.4387886059543487,0.42950752016020255,0.0,0.0,0.11989200676168528,0.29758669869288024,0.7500001525878901
233,0.47051154913537524,0.6518203737479743,0.7445339861431549,0.288409745773681,0.0,0.0,0.16487282938208503,0.23936918160516132,0.6468339272941479,0.21449778577871023,0.38422118462126,0.82548596008481,0.0,0.0,0.049567302647999606,0.8610203473902641,1.00000015258789
234,0.7017017693465329,0.3066345368763089,0.7526783793312211,0.8890569712543334,0.0,0.0,0.7340540719500581,0.7845497949391388,0.7976860878184293,0.33882739316939986,0.6559972445723014,0.3209137698349084,0.0,0.0,0.6567627808287481,0.7840647403423895,0.7500001525878901
235,0.9404231760911582,0.5659953508449808,0.15419495550771287,0.1826133213545624,0.0,0.0,0.6945655107894348,0.6074461617705298,0.8954281845323577,0.2380057537716708,0.8736914108008692,0.5472203326132905,0.0,0.0,0.7595760061556895,0.16396646061670614,0.25000015258789005
236,0.3848050707948346,0.3770480606608255,0.4041699442347639,0.8416106314571635,0.0,0.0,0.7753082935656768,0.01230801810061369,0.13594206298626624,0.6917098695919414,0.36194624607193226,0.5540437365995756,0.0,0.0,0.32099167797454053,0.9351996454148691,0.7500001525878901
237,0.6845923426984872,0.05623633931816489,0.992104727127854,0.9335015306355475,0.0,0.0,0.33934460505854347,0.32933396678825155,0.5043465787709637,0.7595936884444201,0.0004680381729987255,0.8686537785016331,0.0,0.0,0.9869003827014412,0.01906428306729633,1.525878900565658e-07
238,0.18376829475304435,0.5714646558433866,0.001326817770765376,0.606390162434677,0.0,0.0,0.7971156807469242,0.6136384046138603,0.6128293173429956,0.6624119922324807,0.0574111516572626,0.7237602076430643,0.0,0.0,0.3610953758989661,0.367812779749866,0.25000015258789005
239,0.010013862259664053,0.8792166546818307,0.9209357229062364,0.6579445350654772,0.0,0.0,0.26504000906009395,0.3436697907751803,0.5277353086448087,0.9602861036321826,0.040271308100203025,0.1381356307856355,0.0,0.0,0.7331261695051234,0.4562169030236343,0.5000001525878901
240,0.6125386193891829,0.8888872178991621,0.43498792385736934,0.7889122476199167,0.0,0.0,0.8977641418160841,0.5672582772412553,0.2576292567004554,0.08983568093786042,0.933665163927742,0.6351899049133347,0.0,0.0,0.697618137038218,0.8364653862899002,0.7500001525878901
241,0.08791767896820445,0.7217523556807589,0.18923291323800479,0.38080152590217653,0.0,0.0,0.35919095996672606,0.4655913741729699,0.6889933977886404,0.8813432055630247,0.570806529818722,0.22872526792965586,0.0,0.0,0.4775048948867403,0.5276034016899899,1.525878900565658e-07
242,0.3248348803766714,0.727483317760068,0.6393843317196681,0.3891184781431593,0.0,0.0,0.6890814823948986,0.5066506772009135,0.8886706756115259,0.1623653139997497,0.4535852356606882,0.9524191940624454,0.0,0.0,0.5630219794635255,0.5710459310061473,1.525878900565658e-07
243,0.6465987585364462,0.06007976976386623,0.48891087326524013,0.2824605228564009,0.0,0.0,0.37524824217423414,0.4045703984939141,0.2512113861078646,0.8956728292166658,0.7674552690776685,0.3360119465648601,0.0,0.0,0.6224713458826243,0.4090262835696933,1.00000015258789
244,0.713083418025937,0.9465419452007178,0.4214706244199734,0.5828299788527397,0.0,0.0,0.15229077798848703,0.6734659289663183,0.2949902969199246,0.5470334595243567,0.14367184528968518,0.34362418186703103,0.0,0.0,0.7944882310001803,0.6618481504926368,1.525878900565658e-07
245,0.389072727554282,0.3231602983065761,0.3034764994172688,0.891988939923602,0.0,0.0,0.4183557095845199,0.3371515502772614,0.7349705041520831,0.4531391823456928,0.5851964808836714,0.964405807245755,0.0,0.0,0.41853053135529933,0.1511091952686402,1.525878900565658e-07
246,0.891952975861378,0.09745520343817789,0.274564841072034,0.2710684224878383,0.0,0.0,0.91561512702984,0.27848515703775323,0.3693606691654368,0.2705716277469433,0.7326007471691404,0.1443756311090301,0.0,0.0,0.607960823025946,0.6867987947514521,1.525878900565658e-07
247,0.4376568201002092,0.807675536257236,0.8735766018508742,0.5604031418345877,0.0,0.0,0.6029532353162091,0.4303228793414092,0.7352602031653356,0.029849823835420404,0.9700273319693576,0.2769753195224139,0.0,0.0,0.06475264030123952,0.2372555309206755,1.00000015258789
248,0.13688470946113265,0.10513917913873934,0.6150031902383426,0.1286965678779356,0.0,0.0,0.342793125701331,0.36810282771099145,0.3561576475713908,0.6964515540828663,0.6271908688016905,0.1918927041250218,0.0,0.0,0.5303609660565205,0.24526665843895373,1.525878900565658e-07
249,0.5681330848883966,0.08248989367292694,0.5416283244618753,0.9951388895002976,0.0,0.0,0.8177418148020559,0.15792143336186823,0.22380533150456264,0.8652411728379832,0.089656701319206,0.2439752635270031,0.0,0.0,0.3886067636239805,0.00031522690054108126,0.5000001525878901
250,0.29706436634949585,0.4702433398632476,0.678309530733947,0.8479595225194424,0.0,0.0,0.9814692802562296,0.06264557280606334,0.6809271697587238,0.002573469544173406,0.060182385510961015,0.03858750276089622,0.0,0.0,0.42851350492916296,0.10076301870478785,0.7500001525878901
251,0.16141581494996476,0.7612501449644015,0.007778855571805947,0.134486144179428,0.0,0.0,0.7474542253072499,0.9368408153924733,0.8381290329168515,0.9842495664859299,0.47686685701274173,0.48757511209434395,0.0,0.0,0.8465200432925921,0.903410442481916,1.525878900565658e-07
252,0.2696658970911924,0.988079290937751,0.23025194030133905,0.10767783346006476,0.0,0.0,0.5896987715269046,0.2455226684349288,0.3779437344629508,0.46245862425775164,0.8453186214082233,0.7539028531944804,0.0,0.0,0.1987629085249066,0.5688314789720598,0.7500001525878901
253,0.6573158703795561,0.38444640462071844,0.08504274704446295,0.21016697704180262,0.0,0.0,0.7173425557701343,0.7893714774782739,0.0058971547104217,0.6728351745579162,0.40643404667202093,0.9758638834091733,0.0,0.0,0.2858876459359529,0.5765298083764168,0.7500001525878901
254,0.9960672466806618,0.1677379793985,0.024114721111664905,0.07982348891710031,0.0,0.0,0.9337793224760803,0.39066961836195474,0.6029873454151873,0.5984432812001237,0.6024742283144083,0.7199591590913927,0.0,0.0,0.7864377140320991,0.6674871431015217,0.25000015258789005
255,0.6416529632981637,0.5601887333043134,0.16009611948225905,0.5905537939128275,0.0,0.0,0.630149220231492,0.19398638398685417,0.43565475121416275,0.4006106316586097,0.42189045842030964,0.6473934663385438,0.0,0.0,0.003546900523415018,0.8493705964559228,0.25000015258789005
256,0.9098867729688352,0.4507751990864008,0.11110754961883093,0.2997698312824358,0.0,0.0,0.09936874365883434,0.31737415792370566,0.9215532009823736,0.793322572614739,0.05248050850571472,0.11512033873267721,0.0,0.0,0.9246700127924737,0.35439414280422266,0.25000015258789005
257,0.8073077972000025,0.8947121544700017,0.17825544443391111,0.981943961520294,0.0,0.0,0.23600516220105716,0.8574789399090553,0.3904223529050894,0.7648262962780227,0.928877303576977,0.5554258370668442,0.0,0.0,0.9171495481654444,0.22134884557046677,1.525878900565658e-07
258,0.891952975861378,0.09745520343817789,0.274564841072034,0.2710684224878383,0.0,0.0,0.91561512702984,0.27848515703775323,0.3693606691654368,0.2705716277469433,0.7326007471691404,0.1443756311090301,0.0,0.0,0.607960823025946,0.6867987947514521,0.7500001525878901
259,0.389072727554282,0.3231602983065761,0.3034764994172688,0.891988939923602,0.0,0.0,0.4183557095845199,0.3371515502772614,0.7349705041520831,0.4531391823456928,0.5851964808836714,0.964405807245755,0.0,0.0,0.41853053135529933,0.1511091952686402,1.00000015258789
260,0.12188940155629978,0.993677666463033,0.5759158752880872,0.12399612960244315,0.0,0.0,0.5356971714398808,0.31190288562560414,0.7468458947585717,0.10342751349058389,0.5291175412473963,0.08071331264948071,0.0,0.0,0.5200143058891834,0.8922023372186436,0.25000015258789005
261,0.8366713324203076,0.8560206474419068,0.2168243909462947,0.33564841502069437,0.0,0.0,0.5536794348419043,0.5474567138236172,0.926592547688311,0.033994378540054396,0.9396942029198369,0.9310452594399344,0.0,0.0,0.6033928419204476,0.10670913497217151,0.5000001525878901
262,0.18581737178908753,0.9172680787478581,0.4397423195626214,0.227850112322411,0.0,0.0,0.20159640544549318,0.792974719764044,0.08817591951648988,0.42116210327203657,0.919521101120748,0.27091491091398373,0.0,0.0,0.6764483473170112,0.8230109277011798,0.5000001525878901
263,0.016604600289305965,0.045235518285793315,0.027023209277749854,0.6220853561903655,0.0,0.0,0.3737944219217647,0.5230587180712231,0.9731107148309737,0.3251332367420041,0.3968110233575869,0.21637517374196416,0.0,0.0,0.6706126805428811,0.8593987990648563,0.25000015258789005
264,0.771090019694238,0.05120150991202097,0.5366237402210211,0.9749125479544498,0.0,0.0,0.011485797026038193,0.18306788186507691,0.4577536659516649,0.415796404284706,0.6348822651209116,0.83865705533548,0.0,0.0,0.09386231945021865,0.7047644341859065,0.7500001525878901
265,0.49122883169897313,0.41629283729560085,0.2842739828900539,0.9087011417917384,0.0,0.0,0.2756495493861795,0.1424906903310444,0.908163022789609,0.06777374044686152,0.6641180575268129,0.5875200557762694,0.0,0.0,0.30809688569188376,0.974680323083012,0.7500001525878901
266,0.3405038337479695,0.18506859916981702,0.12278472565314058,0.03612012685603146,0.0,0.0,0.22352121914481787,0.16672964681643132,0.7630501021008597,0.9726745820251732,0.497690406943186,0.6636074234468762,0.0,0.0,0.7165201623772895,0.8757970145076985,0.25000015258789005
267,0.42523441140156787,0.7578629646222134,0.23805026452504136,0.8224267916645114,0.0,0.0,0.2078800706977499,0.5764911943838665,0.9386185322912692,0.2891675319866308,0.18782731396852337,0.2995585031669791,0.0,0.0,0.7060783107740211,0.03945477442966733,0.25000015258789005
268,0.4698068434505547,0.02273895072353885,0.18399318698875475,0.20993793800503407,0.0,0.0,0.3023125173951337,0.7182090011568867,0.9547329663433596,0.04549558025099581,0.8353217128928959,0.8490678364156651,0.0,0.0,0.0341639150379546,0.9566916968255235,0.5000001525878901
269,0.10782593293811706,0.7155803876763893,0.5731231299149026,0.6314455922340173,0.0,0.0,0.6361176323796738,0.5558711660914893,0.591628995047824,0.9081463360258688,0.1796789399991695,0.5924061188296985,0.0,0.0,0.6836688138669352,0.8673193997881034,0.25000015258789005
270,0.40565573685033957,0.8105167590455628,0.4184162053512495,0.7385980809715145,0.0,0.0,0.9995174223683799,0.2347705743447902,0.6200478723791896,0.8171041818548609,0.5397275351340309,0.6124437227581443,0.0,0.0,0.9752435980074547,0.9952561398463308,0.7500001525878901
271,0.02491713986910574,0.4601715734163177,0.7327039158012751,0.8393263905850922,0.0,0.0,0.5159199712493372,0.12373177044966462,0.6590472856585854,0.15737443849856284,0.1970825148786476,0.515607992790063,0.0,0.0,0.02828960349166653,0.5120720034654036,0.7500001525878901
272,0.8331648506737215,0.48067374907867155,0.1304945089277641,0.11919727603434349,0.0,0.0,0.9440807135248807,0.6040139578588498,0.582133471886742,0.14860114907883812,0.4387886059543487,0.42950752016020255,0.0,0.0,0.11989200676168528,0.29758669869288024,0.25000015258789005
273,0.06903768252515832,0.9803604715762775,0.9522383675616636,0.9690972375077554,0.0,0.0,0.8621515286276309,0.9631185608193503,0.9429452235892143,0.938802553936591,0.22480971356654372,0.6306189059594537,0.0,0.0,0.9833891834510987,0.1362433754007253,1.00000015258789
274,0.900022498582828,0.2960366904039312,0.09688910385279415,0.46505519926159056,0.0,0.0,0.15693730197863479,0.5047802899601932,0.8448215986061319,0.657425555898643,0.7426689698733736,0.5404141611340357,0.0,0.0,0.3175156328230325,0.6587624253898632,1.525878900565658e-07
275,0.678554309621283,0.6084698993411627,0.928718438084199,0.6846626186971596,0.0,0.0,0.6714521653165758,0.4640221377347985,0.6393153404873333,0.4783928602979921,0.8411587242330496,0.9075596093207388,0.0,0.0,0.931895466096939,0.22616154436976324,0.25000015258789005
276,0.8011407980636464,0.9586931859988639,0.6315140081073677,0.6631025901582934,0.0,0.0,0.45734734420859474,0.001527583781108788,0.35181058275628685,0.5016087224831374,0.09807961587216579,0.17661329811193044,0.0,0.0,0.41270233516461896,0.882186007179112,0.25000015258789005
277,0.5974077558997012,0.7826651698052205,0.5305694977872893,0.3747459894586821,0.0,0.0,0.5469716781298358,0.696093276966545,0.7176007819743292,0.5069312221624445,0.11178723330445721,0.799903524934074,0.0,0.0,0.47334606161868187,0.7302668649344147,1.00000015258789
278,0.6416529632981637,0.5601887333043134,0.16009611948225905,0.5905537939128275,0.0,0.0,0.630149220231492,0.19398638398685417,0.43565475121416275,0.4006106316586097,0.42189045842030964,0.6473934663385438,0.0,0.0,0.003546900523415018,0.8493705964559228,0.7500001525878901
279,0.33978359102793165,0.20866176211680704,0.5180558694005768,0.11373900445907414,0.0,0.0,0.6548749924791807,0.9590907027893144,0.8161987847242436,0.31388344569275073,0.9037082344459801,0.3951626416277045,0.0,0.0,0.5193189910245452,0.2036547670936779,1.00000015258789
280,0.7017017693465329,0.3066345368763089,0.7526783793312211,0.8890569712543334,0.0,0.0,0.7340540719500581,0.7845497949391388,0.7976860878184293,0.33882739316939986,0.6559972445723014,0.3209137698349084,0.0,0.0,0.6567627808287481,0.7840647403423895,0.25000015258789005
281,0.8702856677331343,0.41326358044073574,0.48456854038771113,0.9106609494294954,0.0,0.0,0.7821653639330793,0.6934590316544036,0.7704040581149563,0.8632894264195302,0.4140187099389718,0.9997839541306582,0.0,0.0,0.1589083012633647,0.6177097434611543,0.7500001525878901
282,0.07171510232220943,0.5262594866316103,0.3561222522637468,0.2593556900586301,0.0,0.0,0.18482015180101274,0.7440331563705209,0.2136611209786584,0.4326900771079234,0.2291391740711964,0.24730564053396073,0.0,0.0,0.012343377221842389,0.6715685102367208,1.00000015258789
283,0.21923347908516233,0.9988148200003709,0.397019350023769,0.5203168662637679,0.0,0.0,0.40202654754636014,0.7652124770269572,0.5856596223876616,0.9505052166225602,0.2479473897347461,0.9486885264066482,0.0,0.0,0.660743113868831,0.6230438655462504,0.7500001525878901
284,0.5260237017190726,0.50243406749355,0.29770817619691897,0.6364332863639338,0.0,0.0,0.7509437667894557,0.35165492385012476,0.23639435328106223,0.6692143656512729,0.6465037340046177,0.5037277109195043,0.0,0.0,0.8980154548685584,0.1849006115974237,1.525878900565658e-07
285,0.2696658970911924,0.988079290937751,0.23025194030133905,0.10767783346006476,0.0,0.0,0.5896987715269046,0.2455226684349288,0.3779437344629508,0.46245862425775164,0.8453186214082233,0.7539028531944804,0.0,0.0,0.1987629085249066,0.5688314789720598,1.525878900565658e-07
286,0.891952975861378,0.09745520343817789,0.274564841072034,0.2710684224878383,0.0,0.0,0.91561512702984,0.27848515703775323,0.3693606691654368,0.2705716277469433,0.7326007471691404,0.1443756311090301,0.0,0.0,0.607960823025946,0.6867987947514521,0.25000015258789005
287,0.11356921016110995,0.018798502184475124,0.7806468981254288,0.15540288853194972,0.0,0.0,0.008093036217235033,0.7977604558771964,0.1871675924568779,0.13389349439225343,0.6886627526949876,0.1536667443100783,0.0,0.0,0.4244974908477047,0.28609810304589434,1.525878900565658e-07
288,0.4376568201002092,0.807675536257236,0.8735766018508742,0.5604031418345877,0.0,0.0,0.6029532353162091,0.4303228793414092,0.7352602031653356,0.029849823835420404,0.9700273319693576,0.2769753195224139,0.0,0.0,0.06475264030123952,0.2372555309206755,1.525878900565658e-07
