split,kernel_surf_tens,mse_surf_tens,mapd_surf_tens
56,RBF,0.9039980658400756,2.4090315202091794
57,RBF,0.083470046718456,0.7438053057600928
58,RBF,0.6737602939146637,2.1799512354899013
59,RBF,6.033745264915959e-05,0.021922148227570853
60,RBF,0.9692503280781035,3.1746708641558827
61,RBF,0.9024088871449429,3.1019247423815592
62,RBF,3.97343435570064,6.1812004727948535
63,RBF,14.76782922142816,14.098221952620897
64,RBF,13.013909211502229,11.38636570210405
65,RBF,0.022504120376027364,0.43748026840754034
66,RBF,0.002231149687884603,0.14140663232296335
67,RBF,0.2970332396445324,1.6798796645049012
68,RBF,0.000305609658866303,0.05726174223736793
69,RBF,0.2696324333582177,1.757554035000108
70,RBF,0.002587035621986075,0.15273550906952155
71,RBF,0.1735385113599413,1.261958791524368
72,RBF,0.05386057556247776,0.7310409330721618
73,RBF,0.5984811286598936,2.503950765943905
74,RBF,3.8786783885058167,7.1172902409057635
75,RBF,0.16399328227267948,0.7117500029329987
76,RBF,0.28995735711417964,0.9685271573943924
77,RBF,0.47909877276120144,1.276100390316384
78,RBF,0.5089658776144448,1.3448799083147298
79,RBF,2.0666540386505887,2.7226753246146127
80,RBF,0.013966050665132717,0.17103580762876064
81,RBF,0.3048750758523932,0.8026674491449068
82,RBF,0.08967619710938257,0.4468116085608544
83,RBF,0.0037460687240098867,0.09399039661313144
84,RBF,2.6175736069389317,2.580945851851272
85,RBF,0.018216920863629974,0.3313771379013397
86,RBF,0.04259733736033237,0.5123938650118371
87,RBF,0.39829223002169245,1.6537280764817581
88,RBF,0.09524954345948479,0.8354352789732629
89,RBF,0.00390750448372752,0.17462488931034256
90,RBF,0.05334282227160305,0.32945666181593114
91,RBF,0.1471769197871125,0.5519472307487424
92,RBF,1.996444022457882,2.1220172186505657
93,RBF,0.31883342922558316,0.8464425652637438
94,RBF,2.675624983971548,2.470430470675613
95,RBF,0.17141740674071734,0.49249802566347783
96,RBF,2.193381793835581,1.7631455751142115
97,RBF,0.030573059159164164,0.21423945919323398
98,RBF,0.7641263947475061,1.1011094122955325
99,RBF,0.13878102116499394,0.4724311845260119
100,RBF,0.7583224340900769,2.064575042417737
101,RBF,5.9103875909598536,5.551257636239818
102,RBF,3.172187818897989,4.544132579478555
103,RBF,1.3023321869073095,2.973107801251452
104,RBF,0.8227874198948076,2.436137484456196
105,RBF,0.297218256143545,1.3258685759066595
106,RBF,3.8993068739056853,4.671455466987359
107,RBF,0.7618472081006411,2.2549132672795222
108,RBF,0.0033954798713443307,0.15325675312389792
109,RBF,2.100072077710009,3.833859696416153
110,RBF,1.0366711995288884,1.7012465073304877
111,RBF,4.544769676010923,3.732420367638357
112,RBF,0.4961862673264601,1.2091438774536447
113,RBF,0.17117394390744534,0.7257560113567021
114,RBF,0.23623637830065444,0.8681095933742216
115,RBF,0.002635202324365915,0.09933861321781631
116,RBF,0.049887444649511,0.4394286168880772
117,RBF,0.5611754361552332,1.5297534436689653
118,RBF,0.5700064270573374,1.548262380277438
119,RBF,0.0025519527890561187,0.10721725363765972
120,RBF,0.25269697586816253,0.6817842321947216
121,RBF,0.06945235043002888,0.361496445191363
122,RBF,0.24704039602333308,0.7003256018725094
123,RBF,0.05371089795293342,0.33055364298484247
124,RBF,0.15383095200974325,0.5718681206140014
