,sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1,temperature,liq_density,liq_density_unc,surf_tens,surf_tens_unc
42,0.2653108659391513,0.20877985199882443,0.0,0.3295238656238585,0.5131383810129855,0.049293675778304,0.0,0.6644432419840977,393.15,1045.136795916399,0.09531094399739348,34.20585,0.25
43,0.2653108659391513,0.20877985199882443,0.0,0.3295238656238585,0.5131383810129855,0.049293675778304,0.0,0.6644432419840977,403.15,1031.2943690199702,0.15965528216953823,30.94475,0.17320508075688773
44,0.2653108659391513,0.20877985199882443,0.0,0.3295238656238585,0.5131383810129855,0.049293675778304,0.0,0.6644432419840977,413.15,1018.0218189335594,0.20833774783081468,30.4484,0.18708286933869708
45,0.27176672136921315,0.20750985761403926,0.0,0.3156421594458102,0.08580676856398627,0.04507670757196265,0.0,1.0390546579524247,378.15,1065.0983419132347,0.0908876276897502,30.4036,0.21213203435596426
46,0.27176672136921315,0.20750985761403926,0.0,0.3156421594458102,0.08580676856398627,0.04507670757196265,0.0,1.0390546579524247,383.15,1057.907386166627,0.2890419598536977,28.886300000000002,0.17320508075688773
47,0.27176672136921315,0.20750985761403926,0.0,0.3156421594458102,0.08580676856398627,0.04507670757196265,0.0,1.0390546579524247,393.15,1043.1071259484488,0.22958670107154286,27.533900000000003,0.21794494717703372
48,0.27176672136921315,0.20750985761403926,0.0,0.3156421594458102,0.08580676856398627,0.04507670757196265,0.0,1.0390546579524247,403.15,1028.4759934405145,0.14525161376401105,26.687849999999997,0.18027756377319948
49,0.27176672136921315,0.20750985761403926,0.0,0.3156421594458102,0.08580676856398627,0.04507670757196265,0.0,1.0390546579524247,413.15,1013.347245696448,0.31054621876117056,24.947450000000003,0.17320508075688773
50,0.2901216275949013,0.26168390124203944,0.0,0.2898916689349392,0.1611431747757977,0.06157278269547127,0.0,0.7733111281601776,378.15,1061.974475248963,0.9580674360745266,25.22025,0.3535533905932738
51,0.2901216275949013,0.26168390124203944,0.0,0.2898916689349392,0.1611431747757977,0.06157278269547127,0.0,0.7733111281601776,383.15,1056.3379658878637,0.6722231701511037,24.62415,0.3122498999199199
52,0.2901216275949013,0.26168390124203944,0.0,0.2898916689349392,0.1611431747757977,0.06157278269547127,0.0,0.7733111281601776,393.15,1045.1800813854145,0.2429169188618352,24.456500000000002,0.3082207001484488
53,0.2901216275949013,0.26168390124203944,0.0,0.2898916689349392,0.1611431747757977,0.06157278269547127,0.0,0.7733111281601776,403.15,1032.8879125351812,0.7440216262768679,24.330650000000002,0.3122498999199199
54,0.2901216275949013,0.26168390124203944,0.0,0.2898916689349392,0.1611431747757977,0.06157278269547127,0.0,0.7733111281601776,413.15,1020.9560703062525,0.5349291812212691,22.26875,0.2872281323269014
55,0.3023544320912335,0.17419323984256124,0.0,0.33454634129110417,0.20258826297365154,0.04710687713110789,0.0,1.051725396884889,378.15,1054.8670878328355,0.13533187248597214,40.64915,0.18027756377319948
56,0.3023544320912335,0.17419323984256124,0.0,0.33454634129110417,0.20258826297365154,0.04710687713110789,0.0,1.051725396884889,383.15,1049.0925548725822,0.21803162836154075,39.46765,0.229128784747792
57,0.3023544320912335,0.17419323984256124,0.0,0.33454634129110417,0.20258826297365154,0.04710687713110789,0.0,1.051725396884889,393.15,1037.4793338523966,0.28080010058168026,38.8424,0.2
58,0.3023544320912335,0.17419323984256124,0.0,0.33454634129110417,0.20258826297365154,0.04710687713110789,0.0,1.051725396884889,403.15,1025.0034190425392,0.11087341029153118,37.65355,0.21213203435596426
59,0.3023544320912335,0.17419323984256124,0.0,0.33454634129110417,0.20258826297365154,0.04710687713110789,0.0,1.051725396884889,413.15,1012.8473000448258,0.20215573664408143,35.4332,0.19364916731037085
60,0.30883574663370345,0.28695575640366056,0.0,0.28341973375625185,0.34317411763459194,0.04766173302959011,0.0,1.007711017946914,378.15,1055.6528732257098,0.39557851281737194,31.011250000000004,0.38078865529319544
61,0.30883574663370345,0.28695575640366056,0.0,0.28341973375625185,0.34317411763459194,0.04766173302959011,0.0,1.007711017946914,383.15,1050.352011441517,0.6530748015229075,30.6246,0.45276925690687087
62,0.30883574663370345,0.28695575640366056,0.0,0.28341973375625185,0.34317411763459194,0.04766173302959011,0.0,1.007711017946914,393.15,1044.4830997776671,0.2665433960257405,32.24855,0.32015621187164245
63,0.30883574663370345,0.28695575640366056,0.0,0.28341973375625185,0.34317411763459194,0.04766173302959011,0.0,1.007711017946914,403.15,1034.9611376396706,1.197587063744771,27.258,0.3905124837953327
64,0.30883574663370345,0.28695575640366056,0.0,0.28341973375625185,0.34317411763459194,0.04766173302959011,0.0,1.007711017946914,413.15,1025.9211121703663,0.5059559618476681,31.682450000000003,0.32403703492039304
65,0.3338582735263373,0.1969269793121598,0.0,0.3222292508841817,0.19631907925341105,0.017530562899294385,0.0,0.7532326716612463,378.15,1061.3562939570265,0.20398769106095904,34.2904,0.20615528128088303
66,0.3338582735263373,0.1969269793121598,0.0,0.3222292508841817,0.19631907925341105,0.017530562899294385,0.0,0.7532326716612463,383.15,1055.1594115283574,0.18459983272429176,33.4037,0.19364916731037085
67,0.3338582735263373,0.1969269793121598,0.0,0.3222292508841817,0.19631907925341105,0.017530562899294385,0.0,0.7532326716612463,393.15,1042.114428203328,0.11549159671265391,32.44325,0.2
68,0.3338582735263373,0.1969269793121598,0.0,0.3222292508841817,0.19631907925341105,0.017530562899294385,0.0,0.7532326716612463,403.15,1029.0975319100876,0.3604956625264521,30.529450000000004,0.28284271247461906
69,0.3338582735263373,0.1969269793121598,0.0,0.3222292508841817,0.19631907925341105,0.017530562899294385,0.0,0.7532326716612463,413.15,1015.9575177009275,0.17784150819821154,29.54455,0.23979157616563596
70,0.3339669760753342,0.23812249766401017,0.0,0.3068236956286319,0.15648104942800545,0.06735238389575258,0.0,0.8214608833597928,378.15,1053.1567527774046,0.12320325990286271,33.3013,0.223606797749979
71,0.3339669760753342,0.23812249766401017,0.0,0.3068236956286319,0.15648104942800545,0.06735238389575258,0.0,0.8214608833597928,383.15,1047.5354667215145,0.22546334504945964,33.01055,0.229128784747792
72,0.3339669760753342,0.23812249766401017,0.0,0.3068236956286319,0.15648104942800545,0.06735238389575258,0.0,0.8214608833597928,393.15,1035.687835656753,0.1862464302684206,31.746350000000003,0.23979157616563596
73,0.3339669760753342,0.23812249766401017,0.0,0.3068236956286319,0.15648104942800545,0.06735238389575258,0.0,0.8214608833597928,403.15,1023.6733527048165,0.20002395396967135,30.895800000000005,0.2
74,0.3339669760753342,0.23812249766401017,0.0,0.3068236956286319,0.15648104942800545,0.06735238389575258,0.0,0.8214608833597928,413.15,1011.2881335502908,0.19719457641211313,27.67115,0.2345207879911715
75,0.3410844212615216,0.24294052071468697,0.0,0.3224863927491529,0.5730940677368177,0.07811347216652527,0.0,0.6346013215773223,378.15,1056.0584545478685,0.20858220518151777,56.8965,0.2449489742783178
76,0.3410844212615216,0.24294052071468697,0.0,0.3224863927491529,0.5730940677368177,0.07811347216652527,0.0,0.6346013215773223,383.15,1051.2611617950477,0.13799202400093705,55.597500000000004,0.21794494717703372
77,0.3410844212615216,0.24294052071468697,0.0,0.3224863927491529,0.5730940677368177,0.07811347216652527,0.0,0.6346013215773223,393.15,1042.34572650432,0.07439720906570803,54.241,0.21794494717703372
78,0.3410844212615216,0.24294052071468697,0.0,0.3224863927491529,0.5730940677368177,0.07811347216652527,0.0,0.6346013215773223,403.15,1033.2987520323902,0.08383461469960957,53.047000000000004,0.20615528128088303
79,0.3410844212615216,0.24294052071468697,0.0,0.3224863927491529,0.5730940677368177,0.07811347216652527,0.0,0.6346013215773223,413.15,1024.1494134767968,0.09759571694148059,52.8005,0.23979157616563596
80,0.37317628837453776,0.1567753466698341,0.0,0.32916618991561575,0.59585772536843,0.06336351248885735,0.0,0.8424715578646427,378.15,1055.614712903901,0.09861935639195829,69.0955,0.18027756377319948
81,0.37317628837453776,0.1567753466698341,0.0,0.32916618991561575,0.59585772536843,0.06336351248885735,0.0,0.8424715578646427,383.15,1051.5304915631405,0.020921152533682524,68.79,0.17320508075688773
82,0.37317628837453776,0.1567753466698341,0.0,0.32916618991561575,0.59585772536843,0.06336351248885735,0.0,0.8424715578646427,393.15,1044.2353977354371,0.07562284292277785,67.0215,0.20615528128088303
83,0.37317628837453776,0.1567753466698341,0.0,0.32916618991561575,0.59585772536843,0.06336351248885735,0.0,0.8424715578646427,403.15,1036.432540997273,0.022521828362703358,65.1185,0.18027756377319948
84,0.37317628837453776,0.1567753466698341,0.0,0.32916618991561575,0.59585772536843,0.06336351248885735,0.0,0.8424715578646427,413.15,1028.8699729824866,0.15911712613122275,62.68600000000001,0.20615528128088303
