split,kernel_liq_density,mse_liq_density,mapd_liq_density,kernel_surf_tens,mse_surf_tens,mapd_surf_tens
34,Matern32,0.8754599527700675,0.0915622900787412,RBF,3.604710872245975,8.297149211655565
35,Matern32,0.0468448261727821,0.0205360728591908,RBF,0.0060435641394285,0.2702057768415603
36,Matern32,0.0183124080692367,0.0129194111258347,RBF,3.61255659994031e-05,0.0213722534637296
37,Matern32,0.0010358988709429,0.0031129847008801,RBF,1.1494375983243454,4.131238179972967
38,Matern32,0.0011808456193177,0.0033680742932753,RBF,0.138622391158582,1.4609761690929004
39,Matern32,0.313676329745299,0.0556362115651144,RBF,0.3180550347773417,2.2420526524472617
40,Matern32,0.090606119753285,0.0282587074054987,RBF,1.1797174015481198,2.9433787467417187
41,Matern32,0.0228110653592045,0.0142699230849415,RBF,0.950373591410954,2.70201573194969
42,Matern32,0.0557585870097654,0.0225934598503391,RBF,0.2970125628147934,1.593261356226774
43,Matern32,0.0844314384336925,0.0281753583063621,RBF,2.579589639290408,5.190250674611383
44,Matern32,0.0768879439193873,0.0272378006835209,RBF,0.1097590712184174,1.088067242054457
45,Matern32,0.0492167925879059,0.0208289292720872,RBF,0.7610256206417049,2.869291216062926
46,Matern32,0.0033995119871306,0.0055113835941464,RBF,0.1327879971046805,1.2615006912692266
47,Matern32,0.0604255770922144,0.0235657622100779,RBF,0.2011719865011872,1.6289810097687027
48,Matern32,0.0578661789801856,0.0233893549191147,RBF,0.0068241888192171,0.3095365440601867
49,Matern32,0.3219506298555273,0.0559933366753367,RBF,0.3684281578992561,2.43304558836547
50,Matern32,0.0087530489919454,0.0088097909109723,RBF,0.0303679241921952,0.6909683677913675
51,Matern32,0.0120524810543265,0.0103928662849272,RBF,0.1574956376234189,1.6116584756986363
52,Matern32,0.2440382135777783,0.0472647966849353,RBF,0.2013415987452398,1.834731222697766
53,Matern32,0.1000583245593362,0.0306248110720226,RBF,1.843549612970237,5.580507593959306
54,Matern32,0.0150055727493635,0.0119982866298795,RBF,0.0650987490455159,1.1457516250040771
55,Matern32,0.1374811005199182,0.035149872785114,RBF,0.2351636469699953,1.1929812685596206
56,Matern32,0.0006982191262968,0.0025187326137643,RBF,0.9039980658400756,2.4090315202091794
57,Matern32,0.1712592945334777,0.0398884922659787,RBF,0.083470046718456,0.7438053057600928
58,Matern32,0.0781629763591252,0.0272756576140409,RBF,0.6737602939146637,2.1799512354899013
59,Matern32,0.1087239881278622,0.0325550759215961,RBF,6.033745264915959e-05,0.0219221482275708
60,Matern32,2.54195293111435,0.1510297898813211,RBF,0.9692503280781036,3.1746708641558827
61,Matern32,2.857559839640802,0.1609395547044581,RBF,0.9024088871449428,3.1019247423815592
62,Matern32,3.3524376445050965,0.1752987975391854,RBF,3.97343435570064,6.1812004727948535
63,Matern32,0.3059121459175693,0.0534409682011921,RBF,14.76782922142816,14.098221952620897
64,Matern32,0.0137869816197722,0.0114451273954495,RBF,13.013909211502227,11.38636570210405
65,Matern32,0.0013265501236352,0.0034316313961215,RBF,0.0225041203760273,0.4374802684075403
66,Matern32,0.02325499842635,0.0144524035665607,RBF,0.0022311496878846,0.1414066323229633
67,Matern32,0.0188775768684846,0.01318431937861,RBF,0.2970332396445324,1.6798796645049012
68,Matern32,0.0015265611634392,0.0037966500457492,RBF,0.0003056096588663,0.0572617422373679
69,Matern32,0.0427707041592402,0.0203562441870711,RBF,0.2696324333582177,1.757554035000108
70,Matern32,0.0962083339442562,0.0294519008812137,RBF,0.002587035621986,0.1527355090695215
71,Matern32,0.0182410224521604,0.0128930555259537,RBF,0.1735385113599413,1.261958791524368
72,Matern32,2.4507438457579584e-05,0.0004779914022865,RBF,0.0538605755624777,0.7310409330721618
73,Matern32,0.0194129459622007,0.0136108210640711,RBF,0.5984811286598936,2.503950765943905
74,Matern32,0.3689597227508679,0.0600640439017576,RBF,3.8786783885058167,7.117290240905764
75,Matern32,0.1200564704521344,0.0328098940462595,RBF,0.1639932822726794,0.7117500029329987
76,Matern32,0.0503891137698887,0.0213529429692109,RBF,0.2899573571141796,0.9685271573943924
77,Matern32,0.0016028131555436,0.0038408704504796,RBF,0.4790987727612014,1.276100390316384
78,Matern32,0.0003394125463613,0.0017829453890515,RBF,0.5089658776144448,1.3448799083147298
79,Matern32,0.0026278625565799,0.0050053909356565,RBF,2.0666540386505887,2.7226753246146127
80,Matern32,0.082828885618542,0.0272637427023134,RBF,0.0139660506651327,0.1710358076287606
81,Matern32,0.0719019791530003,0.0255004915387134,RBF,0.3048750758523932,0.8026674491449068
82,Matern32,0.0760959579315041,0.026416932306661,RBF,0.0896761971093825,0.4468116085608544
83,Matern32,0.0295295313049424,0.0165801034822721,RBF,0.0037460687240098,0.0939903966131314
84,Matern32,0.0102113520223508,0.0098215748630977,RBF,2.617573606938932,2.580945851851272
85,Matern32,0.0044136175191342,0.0062609284756952,RBF,0.0182169208636299,0.3313771379013397
86,Matern32,0.0143171994156902,0.0113312078496067,RBF,0.0425973373603323,0.5123938650118371
87,Matern32,0.0962971650846849,0.0296721170689829,RBF,0.3982922300216924,1.653728076481758
88,Matern32,0.0001046469733033,0.0009885059220788,RBF,0.0952495434594847,0.8354352789732629
89,Matern32,0.1814226411781591,0.0416061450074056,RBF,0.0039075044837275,0.1746248893103425
90,Matern32,0.072478169494472,0.0255163679303834,RBF,0.053342822271603,0.3294566618159311
91,Matern32,0.0065163426413524,0.0076788794458914,RBF,0.1471769197871125,0.5519472307487424
92,Matern32,0.0040210110959826,0.0060743684935717,RBF,1.996444022457882,2.1220172186505657
93,Matern32,0.0163472328760773,0.0123333403360156,RBF,0.3188334292255831,0.8464425652637438
94,Matern32,0.4460305456492103,0.0648697491305507,RBF,2.675624983971548,2.470430470675613
95,Matern32,0.0097960184381693,0.0095055087057345,RBF,0.1714174067407173,0.4924980256634778
96,Matern32,0.0296579648222115,0.0165938422668652,RBF,2.193381793835581,1.7631455751142115
97,Matern32,0.0927133448985943,0.0295154974964637,RBF,0.0305730591591641,0.2142394591932339
98,Matern32,0.0285515730933002,0.0164856473410431,RBF,0.7641263947475061,1.1011094122955325
99,Matern32,0.0791698832816055,0.0276255630510194,RBF,0.1387810211649939,0.4724311845260119
100,Matern32,0.0346084010640987,0.0176782088133002,RBF,0.7583224340900769,2.064575042417737
101,Matern32,0.0003944697069335,0.001896042311127,RBF,5.9103875909598536,5.551257636239818
102,Matern32,0.0346758752435517,0.0179427503471516,RBF,3.172187818897989,4.544132579478555
103,Matern32,0.0069104388002008,0.008088674565379,RBF,1.3023321869073097,2.973107801251452
104,Matern32,0.0066043597746444,0.0079856439050332,RBF,0.8227874198948076,2.436137484456196
105,Matern32,0.0609695101676481,0.0232891230202661,RBF,0.297218256143545,1.3258685759066595
106,Matern32,0.0076454075157249,0.0082865314874645,RBF,3.899306873905685,4.671455466987359
107,Matern32,0.0031703379074995,0.0053870275856034,RBF,0.7618472081006411,2.2549132672795222
108,Matern32,0.0023390012996044,0.0046731794061669,RBF,0.0033954798713443,0.1532567531238979
109,Matern32,0.0220766310632495,0.0145021936287109,RBF,2.100072077710009,3.833859696416153
110,Matern32,0.1875530556712104,0.04090293894685,RBF,1.0366711995288884,1.7012465073304877
111,Matern32,0.0693251349198014,0.0249455557714338,RBF,4.544769676010923,3.732420367638357
112,Matern32,0.0042120242793766,0.0061925468087593,RBF,0.4961862673264601,1.2091438774536447
113,Matern32,0.0338600578345066,0.0176875040500962,RBF,0.1711739439074453,0.7257560113567021
114,Matern32,0.1416485427946634,0.0364431184958915,RBF,0.2362363783006544,0.8681095933742216
115,Matern32,0.0145295723881039,0.0114025278435196,RBF,0.0026352023243659,0.0993386132178163
116,Matern32,0.0019208481051248,0.0041618765076684,RBF,0.049887444649511,0.4394286168880772
117,Matern32,0.0239498283073968,0.0148113649494294,RBF,0.5611754361552332,1.5297534436689653
118,Matern32,0.1112527228982143,0.0321844831111037,RBF,0.5700064270573374,1.548262380277438
119,Matern32,0.2699625889518799,0.0505233237316726,RBF,0.0025519527890561,0.1072172536376597
120,Matern32,0.0396949655767425,0.0189560466329326,RBF,0.2526969758681625,0.6817842321947216
121,Matern32,0.0051469662543099,0.0068473475741664,RBF,0.0694523504300288,0.361496445191363
122,Matern32,0.0563723532850627,0.0228082741284738,RBF,0.247040396023333,0.7003256018725094
123,Matern32,0.1166922339584584,0.0330433692409392,RBF,0.0537108979529334,0.3305536429848424
124,Matern32,0.1129666724558828,0.0327221108470215,RBF,0.1538309520097432,0.5718681206140014
