split,kernel_liq_density,mse_liq_density,mapd_liq_density,kernel_surf_tens,mse_surf_tens,mapd_surf_tens
98,RQ,0.7361320367825512,0.1162745236226752,RQ,0.196719879837505,2.3716150642675395
99,RQ,0.8489076639830243,0.1345906112635239,RQ,0.0685127546634313,1.889396344371638
100,RQ,0.04137500427049,0.0231260756221747,RQ,1.5637395459190544,3.3296607623824683
101,RQ,0.0184965681395515,0.0163547671479667,RQ,2.7242542512139187,5.764941253807673
102,RQ,0.0023968916257074,0.0062380178649037,RQ,0.0353393866322598,0.775800581494463
103,RQ,0.3507989639650164,0.0804063451620917,RQ,0.0609505884224643,1.270657324961135
104,RQ,1.1734324131266367,0.1583621164889464,RQ,0.0008724780970734,0.2099506017961185
105,RQ,0.3042155524515078,0.0633045708072015,RQ,2.070610550437706,3.6540556205646975
106,RQ,0.0395585359858805,0.0240722801193094,RQ,1.4978935021384732,3.727134039057238
107,RQ,0.0157348430635288,0.0160500814108543,RQ,0.0009907131080797,0.1154207890505839
108,RQ,0.5030697427090262,0.0965927454781221,RQ,0.8824478467365064,4.474198001068727
109,RQ,3.919756755446572,0.2911106888582633,RQ,0.692703917847402,4.922627738128284
110,RQ,4.3237895524005445,0.2359906023362636,RQ,1.239438874182599,3.747636113429754
111,RQ,0.4734680630903444,0.0831720328611481,RQ,0.7962635624851147,3.788726475171418
112,RQ,0.2659482454574237,0.0665771186407755,RQ,0.0885170418616221,1.5495534538857465
113,RQ,1.492911867466273,0.168470485204703,RQ,0.4306565498163123,4.484487985058825
114,RQ,6.846043804455557,0.3876940953926687,RQ,1.6910790493778445,11.032011917270802
115,RQ,9.880343076603944,0.3524337687332322,RQ,0.0038103353832292,0.197746688385945
116,RQ,1.6925181435976946,0.1551683144472531,RQ,3.7232725108706894,7.398009096659397
117,RQ,0.5383548290186642,0.0936936883614806,RQ,1.2011741830448723,5.854145500246504
118,RQ,0.0069347979777431,0.011373827395051,RQ,0.1517641222550578,2.633291533841845
119,RQ,2.486898591155095,0.2306489029231095,RQ,0.216973431425313,4.226609530039488
120,RQ,0.0631860366151818,0.0289511569544207,RQ,5.9056180844870525,6.868035054574746
121,RQ,0.0420519513530776,0.0249435726194185,RQ,1.2684978845914463,3.557511470109077
122,RQ,0.22410125238221,0.0609133301047231,RQ,0.4360027801874452,2.544572318216121
123,RQ,0.0113803302074717,0.014599703063357,RQ,0.0733811612540618,1.3153778587101566
124,RQ,0.5669504871058286,0.1107883950888704,RQ,0.4555783312077073,4.234466113997423
