,sigma_C1,sigma_C2,sigma_H1,sigma_H2,sigma_O1,sigma_N1,epsilon_C1,epsilon_C2,epsilon_H1,epsilon_H2,epsilon_O1,epsilon_N1
44591,0.7366070295330116,0.5548373088878708,0.14278468638633862,0.5256191102446164,0.8253544119445659,0.3087839460790804,0.5249939069159707,0.3280264471611306,0.6305563973302256,0.47646863467375233,0.9835557726601833,0.26793795073735693
34832,0.41343702953917055,0.0426991675726639,0.18847754898950114,0.023178856206777922,0.7689014386651728,0.8031242958359265,0.11402216431520452,0.7885699221716375,0.25836689053296563,0.160231820936041,0.07017421524177171,0.27700234764929593
27827,0.9052782548760137,0.8683348304605686,0.4739079918211719,0.4344992699490524,0.23009583825651375,0.07918220628125323,0.8451961972743541,0.2103574191862764,0.6738539963973273,0.5706999222661919,0.060870978372433764,0.9980709970231796
36435,0.03470376849969789,0.8850593208714964,0.4521000534001102,0.8367801589978638,0.22399502487945283,0.5541737588650286,0.8015363036920913,0.18075146423695004,0.42501296894291973,0.06586083126144165,0.821682605353776,0.5563924510204141
30905,0.06627339310166874,0.7670410191225225,0.4416040389319975,0.10053784005891267,0.5669007352762856,0.4133276650999139,0.5001897678993125,0.7353583132189984,0.4768499853494781,0.582834528057602,0.6276745055817798,0.09648765111465132
6427,0.8175081570935689,0.7321163679753373,0.765452039563996,0.05134967694507804,0.24047009036707126,0.6310267917953738,0.8865087190284365,0.07805465153895771,0.159554837558591,0.8870734537620906,0.009906802473976522,0.7421118054205706
18942,0.9450030884397077,0.7251642012265793,0.08100861860397578,0.9661057994914227,0.16218214165906056,0.17150146681349207,0.2557531384591338,0.7189673447121955,0.9625268029309627,0.8604410715600006,0.24673838543734278,0.8667717757140448
18249,0.29073190081719563,0.9969928537463325,0.4031587568026692,0.9649403748554032,0.2781729027436182,0.026771207799597085,0.7307259127692144,0.5955960522035036,0.22982124090431982,0.1758984963804608,0.6326842293245227,0.06787272357395313
5364,0.7586480191418439,0.9822036999202018,0.3276597510314616,0.9655111787593698,0.03486730745295006,0.9582565087654504,0.025885470195409526,0.08944814424491294,0.9642462863259482,0.4503646424677423,0.3097308992100274,0.22216229289819414
40919,0.8149396775881017,0.5564359049370508,0.8200291047525291,0.06824342853226749,0.6146262245985599,0.8873949735488672,0.918987351593125,0.8770302403145256,0.8207751372486958,0.8670699680527376,0.401408986923678,0.8751931889630814
43382,0.7822989496356747,0.26290445501351856,0.471196790885169,0.9159177327619991,0.5352457238269199,0.4775623140973614,0.8148763973815856,0.6009203875164667,0.9821419827058645,0.6177927945290407,0.17305028715500673,0.7186984700446689
28609,0.5942498360174738,0.2942269129710505,0.6626638333677172,0.38507860295749696,0.2819645030326025,0.163918401133699,0.6208838853620723,0.9801119638295935,0.42188244172157363,0.8416740344411346,0.07144240086590996,0.16773477330856276
6737,0.6133945407236592,0.455416401873341,0.7561059662608108,0.21211723712490269,0.08490805576375773,0.07160655542560707,0.6952500294001771,0.10985213261949035,0.3623495227221371,0.9461437462623445,0.8546434829935818,0.6837921882216801
5651,0.8010669206836837,0.3199560456767907,0.03321402921827144,0.9966802659744538,0.5635195347973596,0.6616315009349262,0.1961893153857118,0.9185870488927317,0.3709995563817848,0.9261772609671773,0.8078010253788394,0.3559210311687371
33523,0.15309000415466784,0.48953735533132725,0.5443450728535073,0.8071963830587361,0.38037781861695846,0.9234343552086277,0.30951504955399806,0.8977104659682069,0.4872697340697133,0.7818789139308477,0.9200495394615881,0.03375729061052495
36304,0.7241964143385847,0.5348577713797524,0.2689322587511781,0.22775542988549025,0.7645600728416756,0.2030326559759038,0.8520772195727928,0.0034582453429359166,0.058866406634306555,0.11045598577417455,0.28617298464141994,0.9162146327892325
27347,0.6552150491554355,0.7976477463602777,0.6198338301815035,0.836643277643253,0.023105628937538442,0.07940210072880431,0.4543848840767266,0.9836733543635662,0.026727683922996112,0.1980505152456568,0.8733167173541977,0.8886473330758474
30927,0.5266698676031115,0.37639208367829846,0.4613439428289447,0.3072101491292309,0.4245261011749974,0.3542563143268308,0.3319305065567676,0.35093814881050905,0.030274539782312034,0.19750321186230022,0.15377250854915456,0.32893241461340955
26259,0.21210899358086488,0.9977950154878955,0.4509008156348058,0.47755844911081347,0.2774095184527666,0.27799603851603455,0.26474971663502656,0.7731930448469166,0.5086803825676016,0.027508878382095935,0.9369090690850738,0.8963894407454419
12742,0.537517331658015,0.777800741887786,0.1971078137525509,0.18168802436601877,0.7626647090188603,0.26620922339851394,0.0425193314475222,0.6156183237097436,0.0012751284087594017,0.6781146873775126,0.6159017773291252,0.6201859990373284
43693,0.08319502274545183,0.3696077617531332,0.13042946510027886,0.7135656945605093,0.619315174934064,0.07216868401903806,0.24219076622720254,0.38869258491447095,0.0071233239168247055,0.09058739125749901,0.9984270622785164,0.9240132501473813
40121,0.28069497378132313,0.3283869738746784,0.387437617687906,0.9892708139939205,0.4402386447532795,0.2752838567749863,0.478693196364765,0.7125551063745346,0.4819011483590349,0.2983762832848214,0.14063351914658592,0.9754948042668866
22360,0.039852129468270665,0.026371727176392846,0.47587244173371923,0.5885195686992916,0.4336630169782513,0.7926257350633372,0.6506702422795227,0.9170816587216865,0.6759924811987705,0.9891720801223708,0.06054465732359582,0.6777316680830382
33610,0.09773539282171012,0.7048082116763983,0.6945117671062179,0.861842857044394,0.16439474869661186,0.5070813988600277,0.9829687805684021,0.9568100840303848,0.9037968790776203,0.6524725591643169,0.38906507934845,0.8046273041306564
42487,0.8886057961730593,0.5890784151681001,0.280952467617809,0.009526013624072805,0.004742219746600054,0.14178580795322557,0.16730873442836763,0.13168361238658557,0.29745135781270726,0.6192695268204674,0.13136775567486492,0.24643322614536703
15857,0.7945865824878987,0.18709053058475958,0.8215185244511425,0.8170680953874321,0.03151705259891494,0.010718502605310636,0.9536055864332018,0.30769925854544644,0.7519786895295014,0.9445731190265199,0.9825680666752439,0.091501988147678
36442,0.5219893524207979,0.1220810541579801,0.4984326317337766,0.46219412852501846,0.6395330291211251,0.9507668971186408,0.8278917686770507,0.9892807807043107,0.32647525705018754,0.015843254942578013,0.08933691850330917,0.004691399273142574
43455,0.40158701054330265,0.8817367152311327,0.6872552662862828,0.9367221494528221,0.055055862509324704,0.06357477079375749,0.8355311018824502,0.9894176454248337,0.6359300776965972,0.007468257009605329,0.14301291236236746,0.6527735564914415
41174,0.5967613052944524,0.007493483799177386,0.6091158121353882,0.19166263165296904,0.4556685095866405,0.9345862190645231,0.2746335290905767,0.728796989063568,0.3588440768781939,0.7173471625343012,0.7836839742150159,0.6564151580098897
44742,0.5988614813381407,0.41779736704172593,0.16706347578090425,0.13257969323941857,0.9990168200565253,0.931218043168623,0.9623635863305334,0.16713666571032623,0.7625375151894022,0.1918059825227841,0.5996590779993817,0.06673214689074962
23581,0.4908520637687901,0.4109725753625591,0.383839565613785,0.17736324274859117,0.8560307560719336,0.0808812707564489,0.680322486622157,0.8552920482020862,0.348673625965075,0.4576298063535744,0.3199335845358667,0.6577761817599419
20029,0.48653937419613996,0.9341814815142298,0.7431230756767426,0.034907789528499905,0.42288401858743285,0.8494619602398528,0.9028197655706989,0.7628546002720937,0.9951449254807396,0.10782126436916956,0.8418443672249877,0.6147365813954144
28848,0.7355082010795012,0.6329734873620203,0.08458548660114305,0.41349911067734074,0.6390487594622075,0.8421364678825151,0.062734399033608,0.245814674559519,0.9965629836093444,0.02441672497224254,0.49345089683309096,0.16256692409386334
25289,0.9875625162523202,0.08609794080136804,0.697177527718085,0.4118233826318469,0.29874872491573834,0.7933115528226694,0.9928269675092951,0.17631304517187477,0.9368440244042622,0.927836766374929,0.29691132470730314,0.3107741686666354
3585,0.08365987391230258,0.6937523495526652,0.48121954895296776,0.5533881307078528,0.5734341046887648,0.9717814415432654,0.8731390914468464,0.3107177368178327,0.9504261419740092,0.03889932454020227,0.6711245303644525,0.12682729638750997
21535,0.8467325445658186,0.9462378358870237,0.364947159216927,0.8207904652664935,0.7677510339473507,0.9549992359259659,0.9545990010421271,0.66771946662245,0.6631656086264207,0.8289539030290238,0.6720755771315632,0.9290941085834887
12986,0.635959430149782,0.7240307547553408,0.43322572552466515,0.49525633471443004,0.13618338687473566,0.5950533070601511,0.02809817190222203,0.021174150747705688,0.4879930043179572,0.660158395526259,0.5429094608236523,0.4180146761268374
2781,0.7676887763641478,0.30699555732272443,0.702010973961314,0.4553241894050573,0.5028349083855523,0.014288969327473738,0.7526599663836283,0.4119007058322553,0.878284995808216,0.12789068641981455,0.7108934351757397,0.9481900944871862
29291,0.9096453347674752,0.11953552866577509,0.02310527213929643,0.8758452063214708,0.09338192069965308,0.6254404482615954,0.0941292486934907,0.6044354754576452,0.7151016940784028,0.06984657637174806,0.6794258265821077,0.15798787596885858
27128,0.8726279634903757,0.014238701166204968,0.7219590515314463,0.7278121368264878,0.038792917281258756,0.7578594307885246,0.9337204379332764,0.7648610883812441,0.045282043437773145,0.24673155421488055,0.12475515316101338,0.6668485139355703
11932,0.036556111179007554,0.008489347407716473,0.35612790969020325,0.43360188994395843,0.6771553294247286,0.7967869415874983,0.47245722186816896,0.9429326739685024,0.9426621153703874,0.40310237745394073,0.9192193286209107,0.018531469840116516
3467,0.8493308457861484,0.572502364111589,0.8378201323052495,0.49267798273816604,0.047226631989574434,0.9798820016647396,0.996207834650058,0.6958185475507965,0.9192230355142184,0.15083147989900286,0.17030281492343194,0.15224813731742692
11611,0.976216710242933,0.8889866394869528,0.07758197905955454,0.023649458368278028,0.3088463292394617,0.42763995423701534,0.7472187131297273,0.0652852513445039,0.9880369922182499,0.603210261904699,0.9286715191620316,0.206516660442504
288,0.46473118220917253,0.27056483795039343,0.34930797219151566,0.7384178003298054,0.7934348762383887,0.8691073405704515,0.2717850032425597,0.5427147042750198,0.7510771656913119,0.12040088126825753,0.9439291870724688,0.47210444262369683
12639,0.7727387272796022,0.08609066236383298,0.3118901141325731,0.32555289491389977,0.8514380529720497,0.8942557534011826,0.5645811935575019,0.9313380597464112,0.9855836697916107,0.03100243669208194,0.4865041866569496,0.8867687747374684
5625,0.994323003641325,0.7391278771685699,0.4318241864984721,0.10613587298991282,0.11395776356793703,0.1428387652392421,0.9033106150195497,0.5693891838063152,0.1549033492497285,0.10231165487389372,0.06490310393555214,0.5021111630836999
15601,0.02058802060065979,0.8875539265615046,0.33111624015883806,0.9798584864698563,0.2889821523411095,0.990741768734747,0.16363865524752888,0.2714330161925759,0.5308422749937997,0.07793205075635778,0.012287727951645018,0.0036518377060510807
15748,0.5872445145552618,0.2022532511999524,0.4992985522152111,0.04266736660018773,0.7132189825050976,0.7536050514869538,0.3466419424732429,0.07443147560581172,0.8846660881539202,0.2805495131825879,0.1910043278558978,0.9048173167118878
31263,0.7995029007610019,0.4737257570207152,0.7329878561408548,0.5682792496831238,0.04078279328429974,0.983452402302404,0.03022402498905453,0.9172171828689157,0.7263036089071091,0.2273108083536312,0.5246541564895687,0.6442077036988183
29285,0.33695470741724093,0.7858378986891925,0.45670415719605123,0.7404126685265869,0.7023197707573622,0.9738718762550618,0.3297270733108416,0.9446885937018012,0.021679027693468356,0.6628603854529888,0.06401689224233571,0.41828296901840606
40687,0.6826742458628352,0.815485716847378,0.1073755126571739,0.19666933134235137,0.5322808381501929,0.06773355214258442,0.20079139453715142,0.16512895283135126,0.6173601184222345,0.41541814334075206,0.551810850617407,0.9432058187788114
14321,0.14516996261664122,0.16524424037013713,0.27343627372142043,0.2452256829974173,0.9935385267454815,0.7709247602516794,0.6211518123762932,0.7605940933775464,0.014640339935670306,0.07215233895856073,0.8589133611341173,0.3654685290279359
31872,0.4789360468586216,0.14681125255265573,0.6338051395714274,0.028521909178714593,0.7487778183735041,0.4758596018757789,0.9801886039192684,0.32455823576378207,0.26777217000828946,0.6335896733182026,0.5290064381694722,0.7983994391536761
38498,0.046932828031228384,0.916772383121244,0.17902395118788458,0.6300820905808244,0.22823184608125469,0.11676502758550056,0.2597792861088704,0.15013560214886726,0.42600355050637634,0.9493281209369266,0.10289619827665993,0.37830146711718615
17570,0.9692366544450536,0.7351596095945382,0.029256720260355994,0.5137673390867964,0.6074532209644495,0.5055562364341135,0.9894776252695976,0.7198870442459506,0.7802088444907099,0.29029809516179744,0.8591305290083481,0.7979572125824155
37202,0.6561927190880247,0.40069966196612494,0.7262439819972096,0.8160070091290597,0.3482943031347114,0.7017463048344427,0.9552841304201769,0.30569342162222124,0.5259057340149266,0.3612477155845027,0.7223778589241758,0.2929682293914701
35092,0.2180804970303994,0.038886214244863264,0.2436785834802759,0.9344710515834241,0.34263830611172785,0.8422150180777347,0.014521744532601702,0.04968158833289021,0.922754622603097,0.9282268324865928,0.8788298061379283,0.21448774082235542
16921,0.22476035509345632,0.09963057258842495,0.537834336869232,0.3864993515956833,0.14889383946813514,0.9935472347632358,0.03264316049122203,0.12509228509157866,0.6376496992590842,0.297178918799239,0.0606155499731496,0.6869684201157015
40497,0.06041511780934999,0.9689581250705527,0.3755922471568584,0.3008097818783106,0.18874417689638365,0.06668753787068617,0.848444230729776,0.15241321039262257,0.7986008771678249,0.7830068167892119,0.9655662304975279,0.06248473580866451
27977,0.023358659998159868,0.018371668443988905,0.04876285725012244,0.11284740171646428,0.997871744700837,0.6365438229585346,0.8076321181089418,0.11198916993988757,0.9886470096567561,0.44387723420994424,0.016608898062104607,0.3354005721322027
26243,0.7102145432252419,0.8808846676958293,0.17805220240443992,0.8442175940870605,0.8217757281681357,0.20625418937076268,0.726726558681642,0.8028625051195065,0.7781911813643103,0.20577584503366708,0.0008451478733844551,0.6315420603344933
38232,0.9612880759201496,0.4645830844681513,0.22340275857010858,0.1608516927049038,0.5523543980905843,0.4566374299415146,0.4817136494514611,0.7757481564641328,0.8407567477814649,0.5040590941027975,0.05125957583396301,0.3860892245893299
7593,0.2827766032610934,0.47032590960421716,0.8327386837618668,0.18595299492801193,0.041023484425729936,0.8611148251158359,0.884560577015462,0.2650403084271009,0.9541970650530752,0.07335586213405763,0.3379921428407775,0.8901118758452731
8949,0.33651687764450633,0.8095665430224807,0.7673499610129187,0.28185184763209364,0.2907285221556228,0.9486597546106017,0.3265157276176935,0.9598558446053341,0.9842715420491193,0.7584538893331876,0.2746520877296803,0.703069822438393
39787,0.9666657426117276,0.0013330701711822413,0.08441239958320976,0.9846547532745007,0.11561455363481195,0.9555968100590988,0.40624528492346285,0.7548679255373145,0.01237257146230127,0.44823326039196865,0.890258324970608,0.5769114036430351
12259,0.3621429072070419,0.19676458366674932,0.25282248468798363,0.963457073114888,0.8370550273468331,0.9285380896043327,0.928283863694523,0.9622896306693496,0.8628304208752133,0.8227011518310683,0.31807487389265066,0.008346447006782496
39135,0.4441777966112144,0.024547119959170388,0.45323178422002847,0.04117855301886315,0.14301145207834115,0.25667481670616715,0.007777229470593486,0.8671585034399841,0.6130565354126436,0.11679515377400378,0.08866786241909029,0.8684106277323141
37919,0.4387249613012139,0.30753074869902236,0.35526232832655047,0.45327040073783925,0.035845207582557964,0.05357743832169515,0.048292120333413346,0.6670787634846241,0.07019310429443877,0.017937131997723583,0.9367755021871556,0.22530758161595854
2792,0.6080732075015469,0.7414035612238267,0.4518706077424418,0.7392998748883184,0.8695641805410435,0.22377130252242522,0.5790321818531029,0.9836744415383823,0.4695746463101557,0.7469881822329004,0.9803902968739281,0.7840544752990976
4986,0.8595295791247157,0.0073030773768650945,0.03904332461491881,0.03957384967540866,0.4976025764089063,0.024740153429421926,0.3403039817025124,0.3731710829105934,0.8485722787912325,0.9717366676318957,0.1633640471748953,0.9627197609912859
20618,0.9359442267046989,0.8390798003653182,0.6116328364289246,0.5122965457730182,0.2073278184794889,0.8709886123149958,0.9819372352296788,0.9267114899946746,0.18311733025950291,0.5287842596978578,0.8198353536724128,0.15549248676374625
14186,0.11099170737758593,0.09669801521777904,0.08206679737804967,0.5448152507312134,0.9324959190380813,0.9180814488773867,0.03985251031135793,0.2872083759831032,0.2702159532202822,0.4125218377359013,0.9681999312443614,0.30541876279310054
24400,0.0852553974623584,0.8173706608326667,0.4826412625883645,0.5965782011967636,0.3237468843417636,0.8325191824459498,0.12566305024536875,0.5955453757102079,0.06542477721005667,0.9201753495594936,0.5126249634895415,0.7312805081083524
17471,0.4410276706966856,0.19007365748570154,0.5044280313948057,0.989777607290853,0.06171839974045358,0.9034670704100264,0.0627611109603576,0.3925330443556386,0.2701550408073617,0.6058061507073027,0.6934809460291774,0.9152772377255372
40992,0.09582495492782761,0.9865629651031553,0.17117422442593588,0.03160080539570068,0.9724589399479863,0.9331626999440573,0.7206089040313117,0.37427800619105894,0.1595952151617063,0.9397782872690288,0.0031797178935221745,0.31520735134002054
