,sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1
22,0.9372089525035946,0.6063355724095124,0.31131434784470385,0.44671902407439956,0.9625132045417748,0.6030318345976411,0.08546682581981829,0.6432965980036934
333,0.8557315605228087,0.1534052030311279,0.13426686379292088,0.5530578446022753,0.7971713275020815,0.5655573747346185,0.26358657654055634,0.3881265171352832
428,0.9185095310156223,0.3558706725042925,0.09188954309699357,0.4170455561125305,0.44044410900623737,0.48720117855851997,0.2653493772337243,0.6420994014346926
147,0.8494595506963649,0.534568040962216,0.09441343088738109,0.5311960608814383,0.9815912275578825,0.6540101097134138,0.3433693912784978,0.8916331659084292
396,0.7468047824497911,0.6264372462557053,0.004297189850421019,0.5127366792311517,0.7078879990394061,0.05753056859487609,0.22508041403039844,0.6094082541792778
557,0.9914823497513015,0.04558213340825738,0.43406083016971264,0.4010591976552598,0.6439479320467654,0.9088948952106283,0.19596183226970285,0.2934799171487378
125,0.982358835656057,0.6519303281671003,0.2103946218041494,0.27656820954522093,0.8264786638638434,0.9155299382361278,0.4356224552493753,0.8563716223090722
74,0.9660930993441998,0.3963901921062389,0.04657997165995289,0.49684465870963185,0.9089084512014024,0.806219218834637,0.08679721139760996,0.10951987178271301
361,0.9418500138546548,0.11123196224904865,0.14970055433321836,0.484593406957297,0.4510777251511932,0.4144363535189973,0.18266289474436498,0.9952953907325355
39,0.9322117764084119,0.3029451066112934,0.36761608950257124,0.48629324388320655,0.9634664251358103,0.23114182387716967,0.024018974739167472,0.8426164429088728
32,0.7895877305506954,0.7009242050772589,0.0029994015415272437,0.5038655338563983,0.8907274964532834,0.3449941398256252,0.14466946308653958,0.39468892211655476
383,0.7978112025394769,0.348894229892295,0.3475394651042503,0.5891128286627224,0.8142863715165752,0.30759651878314503,0.11790129344745573,0.9443437117300838
505,0.7454616603222665,0.6356267111051728,0.19952219266538354,0.49512508072195555,0.6680922702391348,0.1378620926036483,0.025764677301990776,0.2963792312627994
