,sigma_C1,sigma_C2,sigma_H1,sigma_H2,sigma_O1,sigma_N1,epsilon_C1,epsilon_C2,epsilon_H1,epsilon_H2,epsilon_O1,epsilon_N1,temperature,liq_density,liq_density_unc,surf_tens,surf_tens_unc,iter
93,0.3692437656919021,0.22032959787389783,0.2609547522843322,0.2955164870847095,0.21447441146824697,0.36724166325567653,0.419818552717486,0.2131920368875046,0.05980711725662359,0.031228003447565357,1.0939092883016999,0.8041416731963912,323.15,928.7067085275265,0.22150770125966046,35.37165,0.21794494717703372,1
94,0.3692437656919021,0.22032959787389783,0.2609547522843322,0.2955164870847095,0.21447441146824697,0.36724166325567653,0.419818552717486,0.2131920368875046,0.05980711725662359,0.031228003447565357,1.0939092883016999,0.8041416731963912,328.15,923.747748044337,0.26323996902274593,35.78725,0.223606797749979,1
95,0.3693465089131637,0.3892475671774047,0.20474207388253904,0.273118569789974,0.35355020678947013,0.3909998471851932,0.5990481432536732,0.44400695634992693,0.060739847084925386,0.07176737106891762,0.958861477626034,0.7960735535579284,308.15,928.3360345559042,0.14821507095611594,77.664,0.25495097567963926,1
96,0.3693465089131637,0.3892475671774047,0.20474207388253904,0.273118569789974,0.35355020678947013,0.3909998471851932,0.5990481432536732,0.44400695634992693,0.060739847084925386,0.07176737106891762,0.958861477626034,0.7960735535579284,313.15,925.7664472785104,0.11341253832850792,75.5815,0.229128784747792,1
97,0.3693465089131637,0.3892475671774047,0.20474207388253904,0.273118569789974,0.35355020678947013,0.3909998471851932,0.5990481432536732,0.44400695634992693,0.060739847084925386,0.07176737106891762,0.958861477626034,0.7960735535579284,318.15,922.7628210922662,0.06648558498955234,76.778,0.2345207879911715,1
98,0.3693465089131637,0.3892475671774047,0.20474207388253904,0.273118569789974,0.35355020678947013,0.3909998471851932,0.5990481432536732,0.44400695634992693,0.060739847084925386,0.07176737106891762,0.958861477626034,0.7960735535579284,323.15,919.982035262067,0.1729088687660188,74.89450000000001,0.33166247903554,1
99,0.3693465089131637,0.3892475671774047,0.20474207388253904,0.273118569789974,0.35355020678947013,0.3909998471851932,0.5990481432536732,0.44400695634992693,0.060739847084925386,0.07176737106891762,0.958861477626034,0.7960735535579284,328.15,916.9363607096224,0.1191457744479265,71.46000000000001,0.2692582403567252,1
100,0.37306687074096045,0.3398087421437569,0.2614455915247288,0.16936551460521038,0.2040824934959325,0.2182567573389665,0.3920259629292689,0.46182753093991424,0.07050006174301597,0.08224941816648981,0.9410371830424755,0.4296731231262213,308.15,935.1178278932567,0.3055659396508064,28.960350000000002,0.18027756377319948,1
101,0.37306687074096045,0.3398087421437569,0.2614455915247288,0.16936551460521038,0.2040824934959325,0.2182567573389665,0.3920259629292689,0.46182753093991424,0.07050006174301597,0.08224941816648981,0.9410371830424755,0.4296731231262213,313.15,929.0664278966148,0.06395823497739858,28.928250000000006,0.17320508075688773,1
102,0.37306687074096045,0.3398087421437569,0.2614455915247288,0.16936551460521038,0.2040824934959325,0.2182567573389665,0.3920259629292689,0.46182753093991424,0.07050006174301597,0.08224941816648981,0.9410371830424755,0.4296731231262213,318.15,923.3859588000737,0.24517973470625867,29.1079,0.2,1
103,0.37306687074096045,0.3398087421437569,0.2614455915247288,0.16936551460521038,0.2040824934959325,0.2182567573389665,0.3920259629292689,0.46182753093991424,0.07050006174301597,0.08224941816648981,0.9410371830424755,0.4296731231262213,323.15,917.7889337673134,0.16980292285463522,28.778750000000002,0.18027756377319948,1
104,0.37306687074096045,0.3398087421437569,0.2614455915247288,0.16936551460521038,0.2040824934959325,0.2182567573389665,0.3920259629292689,0.46182753093991424,0.07050006174301597,0.08224941816648981,0.9410371830424755,0.4296731231262213,328.15,912.2301450269501,0.12567766016815451,27.2243,0.2598076211353316,1
105,0.3779224549701835,0.3940913254184154,0.19005172498290443,0.29190445080559035,0.2724540550304797,0.37617749633698494,0.5682422248988599,0.09051766496691156,0.05629563770217566,0.01798624503779272,1.0284609782817205,0.3766223206404933,308.15,935.8417175610225,0.16601978709592607,40.9564,0.229128784747792,1
106,0.3779224549701835,0.3940913254184154,0.19005172498290443,0.29190445080559035,0.2724540550304797,0.37617749633698494,0.5682422248988599,0.09051766496691156,0.05629563770217566,0.01798624503779272,1.0284609782817205,0.3766223206404933,313.15,931.4612315962287,0.10027284566467984,41.5651,0.21794494717703372,1
107,0.3779224549701835,0.3940913254184154,0.19005172498290443,0.29190445080559035,0.2724540550304797,0.37617749633698494,0.5682422248988599,0.09051766496691156,0.05629563770217566,0.01798624503779272,1.0284609782817205,0.3766223206404933,318.15,926.8383990642025,0.051739103866627396,40.5878,0.25,1
108,0.3779224549701835,0.3940913254184154,0.19005172498290443,0.29190445080559035,0.2724540550304797,0.37617749633698494,0.5682422248988599,0.09051766496691156,0.05629563770217566,0.01798624503779272,1.0284609782817205,0.3766223206404933,323.15,922.4013285066833,0.2810918088448103,38.7291,0.229128784747792,1
109,0.3779224549701835,0.3940913254184154,0.19005172498290443,0.29190445080559035,0.2724540550304797,0.37617749633698494,0.5682422248988599,0.09051766496691156,0.05629563770217566,0.01798624503779272,1.0284609782817205,0.3766223206404933,328.15,917.6329251258481,0.32521466402279603,40.68185,0.2598076211353316,1
110,0.3800794280550036,0.2508766185857224,0.2174311425651363,0.27675909631361506,0.2578832435148984,0.27982319244086307,0.6004134214123733,0.0846409025669062,0.03932727551443255,0.07742741195621737,0.9131413897313563,0.6837384770870043,308.15,948.1756773608915,0.14401388307662227,33.64775,0.19364916731037085,1
111,0.3800794280550036,0.2508766185857224,0.2174311425651363,0.27675909631361506,0.2578832435148984,0.27982319244086307,0.6004134214123733,0.0846409025669062,0.03932727551443255,0.07742741195621737,0.9131413897313563,0.6837384770870043,313.15,942.8979734522206,0.3205275165770809,31.8813,0.2,1
112,0.3800794280550036,0.2508766185857224,0.2174311425651363,0.27675909631361506,0.2578832435148984,0.27982319244086307,0.6004134214123733,0.0846409025669062,0.03932727551443255,0.07742741195621737,0.9131413897313563,0.6837384770870043,318.15,937.1655856456246,0.36280266689842544,32.85685,0.2345207879911715,1
113,0.3800794280550036,0.2508766185857224,0.2174311425651363,0.27675909631361506,0.2578832435148984,0.27982319244086307,0.6004134214123733,0.0846409025669062,0.03932727551443255,0.07742741195621737,0.9131413897313563,0.6837384770870043,323.15,931.4778600766724,0.3640819224472177,31.740499999999997,0.25,1
114,0.3800794280550036,0.2508766185857224,0.2174311425651363,0.27675909631361506,0.2578832435148984,0.27982319244086307,0.6004134214123733,0.0846409025669062,0.03932727551443255,0.07742741195621737,0.9131413897313563,0.6837384770870043,328.15,925.7297423803916,0.23420683237918963,28.3457,0.25495097567963926,1
115,0.3850343950234687,0.3297798843865575,0.19059234632588382,0.2676104236367677,0.3202869296116727,0.38889696105445637,0.6112162257166818,0.19171845283902927,0.07929428193641741,0.021681384068299184,0.668015939836167,0.7103924921695035,308.15,944.0943093465738,0.06555376163968141,57.379,0.28284271247461906,1
116,0.3850343950234687,0.3297798843865575,0.19059234632588382,0.2676104236367677,0.3202869296116727,0.38889696105445637,0.6112162257166818,0.19171845283902927,0.07929428193641741,0.021681384068299184,0.668015939836167,0.7103924921695035,313.15,940.1611722010415,0.06362873554206355,57.607000000000006,0.223606797749979,1
117,0.3850343950234687,0.3297798843865575,0.19059234632588382,0.2676104236367677,0.3202869296116727,0.38889696105445637,0.6112162257166818,0.19171845283902927,0.07929428193641741,0.021681384068299184,0.668015939836167,0.7103924921695035,318.15,936.8650799933932,0.08905265030198037,56.660000000000004,0.28284271247461906,1
118,0.3850343950234687,0.3297798843865575,0.19059234632588382,0.2676104236367677,0.3202869296116727,0.38889696105445637,0.6112162257166818,0.19171845283902927,0.07929428193641741,0.021681384068299184,0.668015939836167,0.7103924921695035,323.15,933.1386431755423,0.24559054216809464,55.4395,0.21213203435596426,1
119,0.3850343950234687,0.3297798843865575,0.19059234632588382,0.2676104236367677,0.3202869296116727,0.38889696105445637,0.6112162257166818,0.19171845283902927,0.07929428193641741,0.021681384068299184,0.668015939836167,0.7103924921695035,328.15,929.5602646148571,0.10005293895842625,55.393,0.20615528128088303,1
120,0.39669465982915675,0.26226072168632464,0.22888539043619271,0.1867154069515634,0.2951266265013761,0.34551619870974304,0.4819878501222439,0.4137162976091044,0.07499190859433201,0.02969064404451214,1.1028977999456804,0.42048309488149316,308.15,937.8383920357638,0.07199964008333967,45.01415,0.2345207879911715,1
121,0.39669465982915675,0.26226072168632464,0.22888539043619271,0.1867154069515634,0.2951266265013761,0.34551619870974304,0.4819878501222439,0.4137162976091044,0.07499190859433201,0.02969064404451214,1.1028977999456804,0.42048309488149316,313.15,933.5207621297184,0.2607531384877936,44.43860000000001,0.223606797749979,1
122,0.39669465982915675,0.26226072168632464,0.22888539043619271,0.1867154069515634,0.2951266265013761,0.34551619870974304,0.4819878501222439,0.4137162976091044,0.07499190859433201,0.02969064404451214,1.1028977999456804,0.42048309488149316,318.15,929.1622953113676,0.15243815053183962,43.2762,0.25,1
123,0.39669465982915675,0.26226072168632464,0.22888539043619271,0.1867154069515634,0.2951266265013761,0.34551619870974304,0.4819878501222439,0.4137162976091044,0.07499190859433201,0.02969064404451214,1.1028977999456804,0.42048309488149316,323.15,924.8604942300424,0.17905776917985566,42.68345,0.21213203435596426,1
124,0.39669465982915675,0.26226072168632464,0.22888539043619271,0.1867154069515634,0.2951266265013761,0.34551619870974304,0.4819878501222439,0.4137162976091044,0.07499190859433201,0.02969064404451214,1.1028977999456804,0.42048309488149316,328.15,920.4909841483328,0.2191824589728691,42.06035,0.25495097567963926,1
