,sigma_C1,sigma_C2,sigma_H1,sigma_H2,sigma_O1,sigma_N1,epsilon_C1,epsilon_C2,epsilon_H1,epsilon_H2,epsilon_O1,epsilon_N1,temperature,liq_density,liq_density_unc
21,0.20419105370666582,0.3063343351398752,0.2885089262880671,0.2627563702458257,0.39291611961541006,0.3653374903713641,0.33559443616944745,0.15713841733628892,0.04175623186345269,0.028526866968167405,0.7165589458551979,0.5334622178027109,313.15,476.9539405917321,1.7797730875328774
22,0.20419105370666582,0.3063343351398752,0.2885089262880671,0.2627563702458257,0.39291611961541006,0.3653374903713641,0.33559443616944745,0.15713841733628892,0.04175623186345269,0.028526866968167405,0.7165589458551979,0.5334622178027109,318.15,459.49501079695074,2.6009922240088668
23,0.20419105370666582,0.3063343351398752,0.2885089262880671,0.2627563702458257,0.39291611961541006,0.3653374903713641,0.33559443616944745,0.15713841733628892,0.04175623186345269,0.028526866968167405,0.7165589458551979,0.5334622178027109,323.15,445.8113501669645,3.7007923240462914
24,0.20419105370666582,0.3063343351398752,0.2885089262880671,0.2627563702458257,0.39291611961541006,0.3653374903713641,0.33559443616944745,0.15713841733628892,0.04175623186345269,0.028526866968167405,0.7165589458551979,0.5334622178027109,328.15,427.6526976489678,6.620536558927788
25,0.20517763801869565,0.2580634633736581,0.26300335643767797,0.1675727325415892,0.2129941008304166,0.31562783646913856,0.24538281943261442,0.5989437335907372,0.03662692592205366,0.03703178122207636,0.8049383114263264,0.7422033651146009,308.15,737.9205019164209,2.015217220906015
26,0.20517763801869565,0.2580634633736581,0.26300335643767797,0.1675727325415892,0.2129941008304166,0.31562783646913856,0.24538281943261442,0.5989437335907372,0.03662692592205366,0.03703178122207636,0.8049383114263264,0.7422033651146009,313.15,722.6873816391412,3.7033552549108397
27,0.20517763801869565,0.2580634633736581,0.26300335643767797,0.1675727325415892,0.2129941008304166,0.31562783646913856,0.24538281943261442,0.5989437335907372,0.03662692592205366,0.03703178122207636,0.8049383114263264,0.7422033651146009,318.15,700.8932850931893,2.8737059223071526
28,0.20517763801869565,0.2580634633736581,0.26300335643767797,0.1675727325415892,0.2129941008304166,0.31562783646913856,0.24538281943261442,0.5989437335907372,0.03662692592205366,0.03703178122207636,0.8049383114263264,0.7422033651146009,323.15,683.0838611576854,3.5233401980218697
29,0.20517763801869565,0.2580634633736581,0.26300335643767797,0.1675727325415892,0.2129941008304166,0.31562783646913856,0.24538281943261442,0.5989437335907372,0.03662692592205366,0.03703178122207636,0.8049383114263264,0.7422033651146009,328.15,661.7732858272707,4.151237774498141
30,0.2061625561920752,0.29902494698646365,0.2949667959459014,0.24901709169572614,0.3117216466652714,0.24947843912293885,0.5257269825073723,0.14506951464562146,0.0690303442634969,0.07791659396080909,0.8186957036778418,0.3350304494973672,308.15,,
