,sigma_C1,sigma_H1,sigma_O1,sigma_S1,epsilon_C1,epsilon_H1,epsilon_O1,epsilon_S1,temperature,liq_density,liq_density_unc
58,0.2060686203429397,0.2501089524834162,0.220248184072125,0.3251446999014626,0.4392705032202167,0.02059628690490061,0.9258592248771762,1.1994148235057163,328.15,1053.6767525655753,0.9373109740067938
59,0.2060686203429397,0.2501089524834162,0.220248184072125,0.3251446999014626,0.4392705032202167,0.02059628690490061,0.9258592248771762,1.1994148235057163,333.15,1038.5019138340758,1.347480942694473
60,0.2063446818804542,0.19006410903680487,0.39343738704695597,0.4141311160683623,0.526926625480006,0.08284528461652853,0.6306612148923968,1.1415827192992387,313.15,1074.9360472119745,0.8090850409532555
61,0.2063446818804542,0.19006410903680487,0.39343738704695597,0.4141311160683623,0.526926625480006,0.08284528461652853,0.6306612148923968,1.1415827192992387,318.15,1070.8032430094368,0.7397744895017363
62,0.2063446818804542,0.19006410903680487,0.39343738704695597,0.4141311160683623,0.526926625480006,0.08284528461652853,0.6306612148923968,1.1415827192992387,323.15,1064.5291270698751,0.8564716412269009
63,0.2063446818804542,0.19006410903680487,0.39343738704695597,0.4141311160683623,0.526926625480006,0.08284528461652853,0.6306612148923968,1.1415827192992387,328.15,1057.5959248136683,0.6337163608801356
64,0.2063446818804542,0.19006410903680487,0.39343738704695597,0.4141311160683623,0.526926625480006,0.08284528461652853,0.6306612148923968,1.1415827192992387,333.15,1052.438071280277,0.48425615426130875
65,0.207924584357608,0.21012149030869479,0.295892141806215,0.39442962060915276,0.09053476085718293,0.07602538346057837,0.9164962826815071,1.0041845655037553,313.15,1111.0233084500576,0.7343117331533521
66,0.207924584357608,0.21012149030869479,0.295892141806215,0.39442962060915276,0.09053476085718293,0.07602538346057837,0.9164962826815071,1.0041845655037553,318.15,1100.9830346181839,0.40293049250279245
67,0.207924584357608,0.21012149030869479,0.295892141806215,0.39442962060915276,0.09053476085718293,0.07602538346057837,0.9164962826815071,1.0041845655037553,323.15,1091.3664479032607,0.740905864833292
68,0.207924584357608,0.21012149030869479,0.295892141806215,0.39442962060915276,0.09053476085718293,0.07602538346057837,0.9164962826815071,1.0041845655037553,328.15,1083.7806935331337,1.2564706868896587
69,0.207924584357608,0.21012149030869479,0.295892141806215,0.39442962060915276,0.09053476085718293,0.07602538346057837,0.9164962826815071,1.0041845655037553,333.15,1072.3603536856742,0.528872836849712
70,0.20810722280534785,0.24528161494775788,0.20516269593994005,0.3514134226548783,0.36145636034737805,0.06513730671870795,0.8806338780587701,0.9845864396809715,313.15,1087.313737346858,0.7961423815819706
71,0.20810722280534785,0.24528161494775788,0.20516269593994005,0.3514134226548783,0.36145636034737805,0.06513730671870795,0.8806338780587701,0.9845864396809715,318.15,1077.0005795289305,0.5199218561567853
72,0.20810722280534785,0.24528161494775788,0.20516269593994005,0.3514134226548783,0.36145636034737805,0.06513730671870795,0.8806338780587701,0.9845864396809715,323.15,1064.567236118248,1.075096150444385
73,0.20810722280534785,0.24528161494775788,0.20516269593994005,0.3514134226548783,0.36145636034737805,0.06513730671870795,0.8806338780587701,0.9845864396809715,328.15,1053.134926278512,0.9043082114869466
74,0.20810722280534785,0.24528161494775788,0.20516269593994005,0.3514134226548783,0.36145636034737805,0.06513730671870795,0.8806338780587701,0.9845864396809715,333.15,1039.9435168315485,1.4170710979493537
75,0.21076837490338665,0.17406331476051085,0.38231161714053297,0.33989240070589966,0.12279453005495888,0.07805191222057965,0.6336078174872853,1.062510668434118,313.15,1090.446584891434,0.7359497659762817
76,0.21076837490338665,0.17406331476051085,0.38231161714053297,0.33989240070589966,0.12279453005495888,0.07805191222057965,0.6336078174872853,1.062510668434118,318.15,1079.7850023076708,0.9117579426078884
77,0.21076837490338665,0.17406331476051085,0.38231161714053297,0.33989240070589966,0.12279453005495888,0.07805191222057965,0.6336078174872853,1.062510668434118,323.15,1071.1077741022732,0.9819814290963105
78,0.21076837490338665,0.17406331476051085,0.38231161714053297,0.33989240070589966,0.12279453005495888,0.07805191222057965,0.6336078174872853,1.062510668434118,328.15,1061.466227376237,0.6527890895617151
79,0.21076837490338665,0.17406331476051085,0.38231161714053297,0.33989240070589966,0.12279453005495888,0.07805191222057965,0.6336078174872853,1.062510668434118,333.15,1050.9136590480996,1.0990643998059877
80,0.21079484998962691,0.22779133559831205,0.3014093443966187,0.2775855977892918,0.5214765939463983,0.03566767557021157,0.9225807503427893,0.9651377540285775,313.15,1069.3251928476657,1.6130318174875946
81,0.21079484998962691,0.22779133559831205,0.3014093443966187,0.2775855977892918,0.5214765939463983,0.03566767557021157,0.9225807503427893,0.9651377540285775,318.15,1055.151126780733,0.8376569634084765
82,0.21079484998962691,0.22779133559831205,0.3014093443966187,0.2775855977892918,0.5214765939463983,0.03566767557021157,0.9225807503427893,0.9651377540285775,323.15,1038.1170236251203,2.509077074927335
83,0.21079484998962691,0.22779133559831205,0.3014093443966187,0.2775855977892918,0.5214765939463983,0.03566767557021157,0.9225807503427893,0.9651377540285775,328.15,1022.594101885613,1.1926396972411333
84,0.21079484998962691,0.22779133559831205,0.3014093443966187,0.2775855977892918,0.5214765939463983,0.03566767557021157,0.9225807503427893,0.9651377540285775,333.15,1007.4923193320328,1.573461493661301
85,0.2120129367275431,0.1848841290067304,0.3959693915978142,0.3772873385966957,0.2411792645513913,0.05997555462338573,0.9453750180852024,1.0309685039956844,313.15,1080.4248030768163,0.28446440166309733
86,0.2120129367275431,0.1848841290067304,0.3959693915978142,0.3772873385966957,0.2411792645513913,0.05997555462338573,0.9453750180852024,1.0309685039956844,318.15,1072.43444990168,0.29682150270280117
87,0.2120129367275431,0.1848841290067304,0.3959693915978142,0.3772873385966957,0.2411792645513913,0.05997555462338573,0.9453750180852024,1.0309685039956844,323.15,1065.3309579000431,1.1244334758274166
88,0.2120129367275431,0.1848841290067304,0.3959693915978142,0.3772873385966957,0.2411792645513913,0.05997555462338573,0.9453750180852024,1.0309685039956844,328.15,1059.5447225406713,0.8448226251827259
89,0.2120129367275431,0.1848841290067304,0.3959693915978142,0.3772873385966957,0.2411792645513913,0.05997555462338573,0.9453750180852024,1.0309685039956844,333.15,1052.1673185462143,0.46978392580281897
90,0.2122514962265521,0.2254201924523791,0.25511758961861886,0.38287423299912837,0.17071216690622185,0.02912346767546862,0.6468168658006281,0.8450792240380556,313.15,1073.0628070061039,0.6025162874222956
91,0.2122514962265521,0.2254201924523791,0.25511758961861886,0.38287423299912837,0.17071216690622185,0.02912346767546862,0.6468168658006281,0.8450792240380556,318.15,1063.2617646300855,2.2860627005126957
92,0.2122514962265521,0.2254201924523791,0.25511758961861886,0.38287423299912837,0.17071216690622185,0.02912346767546862,0.6468168658006281,0.8450792240380556,323.15,1049.5587503523982,0.6992319007725857
93,0.2122514962265521,0.2254201924523791,0.25511758961861886,0.38287423299912837,0.17071216690622185,0.02912346767546862,0.6468168658006281,0.8450792240380556,328.15,1035.0724030212134,1.031320543610864
94,0.2122514962265521,0.2254201924523791,0.25511758961861886,0.38287423299912837,0.17071216690622185,0.02912346767546862,0.6468168658006281,0.8450792240380556,333.15,1024.987718657654,1.7313958664882383
95,0.21280603814027008,0.18765923861931325,0.3755700328214112,0.31966072540154794,0.16960595462549063,0.07939663627471165,1.111238318055081,0.8558653044199146,313.15,1096.2161805199796,0.3770749342030434
96,0.21280603814027008,0.18765923861931325,0.3755700328214112,0.31966072540154794,0.16960595462549063,0.07939663627471165,1.111238318055081,0.8558653044199146,318.15,1086.5654772758865,0.6324314660675456
97,0.21280603814027008,0.18765923861931325,0.3755700328214112,0.31966072540154794,0.16960595462549063,0.07939663627471165,1.111238318055081,0.8558653044199146,323.15,1077.8241204494764,1.145931083600858
98,0.21280603814027008,0.18765923861931325,0.3755700328214112,0.31966072540154794,0.16960595462549063,0.07939663627471165,1.111238318055081,0.8558653044199146,328.15,1069.2665530955587,0.9041934075219783
99,0.21280603814027008,0.18765923861931325,0.3755700328214112,0.31966072540154794,0.16960595462549063,0.07939663627471165,1.111238318055081,0.8558653044199146,333.15,1057.543164789748,1.142517029151582
100,0.21394732180701845,0.20887914701154758,0.2789831885278135,0.2635617020060772,0.1162915384820532,0.05990833198425498,0.7447661255407795,0.9865650982602893,313.15,1103.7556059363365,1.7557282474185885
101,0.21394732180701845,0.20887914701154758,0.2789831885278135,0.2635617020060772,0.1162915384820532,0.05990833198425498,0.7447661255407795,0.9865650982602893,318.15,1084.0590509645751,0.8613279055488346
102,0.21394732180701845,0.20887914701154758,0.2789831885278135,0.2635617020060772,0.1162915384820532,0.05990833198425498,0.7447661255407795,0.9865650982602893,323.15,1064.7202011041286,1.8340103315990852
103,0.21394732180701845,0.20887914701154758,0.2789831885278135,0.2635617020060772,0.1162915384820532,0.05990833198425498,0.7447661255407795,0.9865650982602893,328.15,1044.7413396945908,0.6922943375894411
104,0.21394732180701845,0.20887914701154758,0.2789831885278135,0.2635617020060772,0.1162915384820532,0.05990833198425498,0.7447661255407795,0.9865650982602893,333.15,1019.9931063951373,0.9300669298584069
105,0.21605695539501413,0.23913661461599356,0.23046425921681207,0.417509636011052,0.15460218895788141,0.023294462465336157,1.0122097763241444,1.1163106304017059,313.15,1059.8396979831114,0.31267616187888714
106,0.21605695539501413,0.23913661461599356,0.23046425921681207,0.417509636011052,0.15460218895788141,0.023294462465336157,1.0122097763241444,1.1163106304017059,318.15,1051.5006693367575,1.0217058966930557
107,0.21605695539501413,0.23913661461599356,0.23046425921681207,0.417509636011052,0.15460218895788141,0.023294462465336157,1.0122097763241444,1.1163106304017059,323.15,1042.9091862522569,1.2938297773202831
108,0.21605695539501413,0.23913661461599356,0.23046425921681207,0.417509636011052,0.15460218895788141,0.023294462465336157,1.0122097763241444,1.1163106304017059,328.15,1032.976674222889,1.46184259353709
109,0.21605695539501413,0.23913661461599356,0.23046425921681207,0.417509636011052,0.15460218895788141,0.023294462465336157,1.0122097763241444,1.1163106304017059,333.15,1025.2983903362483,1.0411290281192713
110,0.21653479766578382,0.19154334456082792,0.364775214813036,0.29019348813554374,0.178758191049173,0.01874767764860945,0.8062893873650709,1.193726393217278,313.15,1114.5516144128287,0.9809203364463385
111,0.21653479766578382,0.19154334456082792,0.364775214813036,0.29019348813554374,0.178758191049173,0.01874767764860945,0.8062893873650709,1.193726393217278,318.15,1100.4949829638458,0.8002399656300966
112,0.21653479766578382,0.19154334456082792,0.364775214813036,0.29019348813554374,0.178758191049173,0.01874767764860945,0.8062893873650709,1.193726393217278,323.15,1085.4223312628073,1.5145408340327822
113,0.21653479766578382,0.19154334456082792,0.364775214813036,0.29019348813554374,0.178758191049173,0.01874767764860945,0.8062893873650709,1.193726393217278,328.15,1074.2362323625237,0.8912442046315328
114,0.21653479766578382,0.19154334456082792,0.364775214813036,0.29019348813554374,0.178758191049173,0.01874767764860945,0.8062893873650709,1.193726393217278,333.15,1060.3619588541537,1.3951493683977947
115,0.21794751267547507,0.21756275874866618,0.2684968020292897,0.43722690122322483,0.4530514636501711,0.0578705542329285,0.9581843116846646,0.7725863396542095,313.15,1108.8130124903164,0.6269489649072559
116,0.21794751267547507,0.21756275874866618,0.2684968020292897,0.43722690122322483,0.4530514636501711,0.0578705542329285,0.9581843116846646,0.7725863396542095,318.15,1101.5151099716363,0.49329078546626853
117,0.21794751267547507,0.21756275874866618,0.2684968020292897,0.43722690122322483,0.4530514636501711,0.0578705542329285,0.9581843116846646,0.7725863396542095,323.15,1094.3024646586678,0.4840378154885607
118,0.21794751267547507,0.21756275874866618,0.2684968020292897,0.43722690122322483,0.4530514636501711,0.0578705542329285,0.9581843116846646,0.7725863396542095,328.15,1086.3781269718675,0.4674226076409973
119,0.21794751267547507,0.21756275874866618,0.2684968020292897,0.43722690122322483,0.4530514636501711,0.0578705542329285,0.9581843116846646,0.7725863396542095,333.15,1078.218781481548,0.15799713841210816
120,0.21831886806560752,0.22119243803074673,0.35125982177132964,0.38689544769875395,0.4845500019860342,0.017006056170846832,1.086787898566893,0.803818479091784,313.15,1081.4329116986019,0.6509089742838914
121,0.21831886806560752,0.22119243803074673,0.35125982177132964,0.38689544769875395,0.4845500019860342,0.017006056170846832,1.086787898566893,0.803818479091784,318.15,1074.151653596374,0.734087200736657
122,0.21831886806560752,0.22119243803074673,0.35125982177132964,0.38689544769875395,0.4845500019860342,0.017006056170846832,1.086787898566893,0.803818479091784,323.15,1065.8378530911855,1.5227338363746203
123,0.21831886806560752,0.22119243803074673,0.35125982177132964,0.38689544769875395,0.4845500019860342,0.017006056170846832,1.086787898566893,0.803818479091784,328.15,1057.510248781347,0.8926472446164054
124,0.21831886806560752,0.22119243803074673,0.35125982177132964,0.38689544769875395,0.4845500019860342,0.017006056170846832,1.086787898566893,0.803818479091784,333.15,1049.8082504058923,1.3043852984682434
125,0.22182638004742333,0.20433851804252853,0.33725495171779774,0.2813559871519694,0.15390364090149622,0.06770137714317588,1.0660542692024066,1.173924297530378,313.15,1105.0174020723741,0.3749425328288288
126,0.22182638004742333,0.20433851804252853,0.33725495171779774,0.2813559871519694,0.15390364090149622,0.06770137714317588,1.0660542692024066,1.173924297530378,318.15,1094.7536499072246,0.8733161164842741
127,0.22182638004742333,0.20433851804252853,0.33725495171779774,0.2813559871519694,0.15390364090149622,0.06770137714317588,1.0660542692024066,1.173924297530378,323.15,1080.582080327049,0.9698810408868064
128,0.22182638004742333,0.20433851804252853,0.33725495171779774,0.2813559871519694,0.15390364090149622,0.06770137714317588,1.0660542692024066,1.173924297530378,328.15,1068.9732230154814,1.0490997532862967
129,0.22182638004742333,0.20433851804252853,0.33725495171779774,0.2813559871519694,0.15390364090149622,0.06770137714317588,1.0660542692024066,1.173924297530378,333.15,1053.2121361904458,0.5008465914974131
130,0.2222107426748164,0.21971042821126957,0.3224124736691082,0.44128163432748635,0.616513646084583,0.08209039637106132,0.8217614298792039,0.9818982830087406,313.15,1083.729642127524,0.45817627507180103
131,0.2222107426748164,0.21971042821126957,0.3224124736691082,0.44128163432748635,0.616513646084583,0.08209039637106132,0.8217614298792039,0.9818982830087406,318.15,1077.337615002827,0.6816127011212019
132,0.2222107426748164,0.21971042821126957,0.3224124736691082,0.44128163432748635,0.616513646084583,0.08209039637106132,0.8217614298792039,0.9818982830087406,323.15,1071.411212321712,0.3069414321988334
133,0.2222107426748164,0.21971042821126957,0.3224124736691082,0.44128163432748635,0.616513646084583,0.08209039637106132,0.8217614298792039,0.9818982830087406,328.15,1065.921634275977,0.4159248991231349
134,0.2222107426748164,0.21971042821126957,0.3224124736691082,0.44128163432748635,0.616513646084583,0.08209039637106132,0.8217614298792039,0.9818982830087406,333.15,1059.8200418563044,0.062002052245878514
135,0.222328924021619,0.2010897803432879,0.32695945797847953,0.4386585763929132,0.2578079108899913,0.08224798682529583,1.053106238259543,0.7987179760875606,313.15,1089.3502827872758,0.16498517466322046
136,0.222328924021619,0.2010897803432879,0.32695945797847953,0.4386585763929132,0.2578079108899913,0.08224798682529583,1.053106238259543,0.7987179760875606,318.15,1083.5172713629393,0.6163942829381265
137,0.222328924021619,0.2010897803432879,0.32695945797847953,0.4386585763929132,0.2578079108899913,0.08224798682529583,1.053106238259543,0.7987179760875606,323.15,1075.1584676188118,0.6113068443834673
138,0.222328924021619,0.2010897803432879,0.32695945797847953,0.4386585763929132,0.2578079108899913,0.08224798682529583,1.053106238259543,0.7987179760875606,328.15,1068.7574084623964,0.6868125660785896
139,0.222328924021619,0.2010897803432879,0.32695945797847953,0.4386585763929132,0.2578079108899913,0.08224798682529583,1.053106238259543,0.7987179760875606,333.15,1063.5272500862936,0.20437803153154577
140,0.22290290132160637,0.2252233044629688,0.24465655100189618,0.44899383336542276,0.32696379394632147,0.08092142529321288,0.9814426647646493,1.0483477178580276,313.15,1085.4045677627387,0.4674330836077275
141,0.22290290132160637,0.2252233044629688,0.24465655100189618,0.44899383336542276,0.32696379394632147,0.08092142529321288,0.9814426647646493,1.0483477178580276,318.15,1079.2706524323864,0.33165993458790444
142,0.22290290132160637,0.2252233044629688,0.24465655100189618,0.44899383336542276,0.32696379394632147,0.08092142529321288,0.9814426647646493,1.0483477178580276,323.15,1073.5225752960534,0.40048973745064237
143,0.22290290132160637,0.2252233044629688,0.24465655100189618,0.44899383336542276,0.32696379394632147,0.08092142529321288,0.9814426647646493,1.0483477178580276,328.15,1066.5955016919013,0.27023668967344605
144,0.22290290132160637,0.2252233044629688,0.24465655100189618,0.44899383336542276,0.32696379394632147,0.08092142529321288,0.9814426647646493,1.0483477178580276,333.15,1061.6937017185314,0.48860615152199266
