frame,time_ps,n_selected_molecules,total_ke_J,avg temperature_K,total_ke_kJ_per_mol
2016,20160.0,8,6.885696985134115e-19,296.8625014625676,
2017,20170.0,7,6.730922038887568e-19,331.64537328861195,
2018,20180.0,10,7.298185824607305e-19,251.71687975338668,
2019,20190.0,11,8.94901243603561e-19,280.59494901246967,
2020,20200.0,7,5.122679078043197e-19,252.40417364218666,
2021,20210.0,9,7.420708815154243e-19,284.3808209326969,
2022,20220.0,7,6.748149346445259e-19,332.49419560637455,
2023,20230.0,8,7.796827534879353e-19,336.1439997248772,
2024,20240.0,8,6.922369979997252e-19,298.4435813466663,
2025,20250.0,7,6.22870219167834e-19,306.90004304434996,
2026,20260.0,4,3.175927611219135e-19,273.84702439449154,
2027,20270.0,6,5.19294720824554e-19,298.51082159265275,
2028,20280.0,9,8.134189807039471e-19,311.7232642553403,
2029,20290.0,5,4.512018942562467e-19,311.24209684565295,
2030,20300.0,7,6.403916049843896e-19,315.53316419193317,
2031,20310.0,7,6.465761908657848e-19,318.5804276744407,
2032,20320.0,7,5.338750170397676e-19,263.0504086849895,
2033,20330.0,8,7.251505744137254e-19,312.63358512904915,
2034,20340.0,8,5.998041590629635e-19,258.59308568399774,
2035,20350.0,7,6.611416857248498e-19,325.75712494081756,
2036,20360.0,5,3.9944445364146253e-19,275.53946671626545,
2037,20370.0,7,5.967175938918598e-19,294.0141455075526,
2038,20380.0,9,7.310211031634433e-19,280.1462590907829,
2039,20390.0,6,4.511958619243719e-19,259.3649464188448,
2040,20400.0,7,6.726264902816934e-19,331.4159073073277,
2041,20410.0,9,8.356226196918936e-19,320.2322749716626,
2042,20420.0,6,5.568200580251525e-19,320.08184627109654,
2043,20430.0,8,6.635545768210296e-19,286.07775212488474,
2044,20440.0,5,3.5479004788826656e-19,244.7365577370577,
2045,20450.0,7,5.83226602274523e-19,287.36687649282385,
2046,20460.0,5,4.2972708318482213e-19,296.428627947762,
2047,20470.0,5,4.225930999896735e-19,291.507558429249,
2048,20480.0,7,6.0240499966996295e-19,296.8164388656176,
2049,20490.0,4,3.5346335577449095e-19,304.7767457589484,
2050,20500.0,5,3.557970070377668e-19,245.4311649209326,
2051,20510.0,7,6.374483687569504e-19,314.08297553770984,
2052,20520.0,6,5.207790167003722e-19,299.36405264548074,
2053,20530.0,6,4.846242163075682e-19,278.5808658789419,
2054,20540.0,7,6.49275550829074e-19,319.910453839494,
2055,20550.0,6,4.515000395971907e-19,259.53979958677047,
2056,20560.0,6,5.318307224656526e-19,305.7170033605501,
2057,20570.0,6,4.469575127017656e-19,256.92857828741484,
2058,20580.0,6,5.28254273156367e-19,303.6611210669575,
2059,20590.0,6,4.2882682765672324e-19,246.5063546987761,
2060,20600.0,7,5.755813720354952e-19,283.59992566223775,
2061,20610.0,5,4.3316919230151525e-19,298.8030179330191,
2062,20620.0,6,5.066448306795245e-19,291.23917227903434,
2063,20630.0,7,6.446163801317005e-19,317.6147915272304,
2064,20640.0,6,4.905057855669514e-19,281.96182085781174,
2065,20650.0,7,5.553482760918986e-19,273.6306931882461,
2066,20660.0,5,3.9429273923470245e-19,271.9857795205301,
2067,20670.0,9,7.436777221179927e-19,284.9966039543042,
2068,20680.0,6,5.336162693680835e-19,306.7434052311305,
2069,20690.0,9,7.480919212573455e-19,286.68823962722803,
2070,20700.0,11,9.761088045887405e-19,306.0574585317411,
2071,20710.0,6,4.805373608352769e-19,276.2315822528211,
2072,20720.0,8,6.519302327673607e-19,281.06615800291877,
2073,20730.0,7,5.706939083107363e-19,281.1917790189287,
2074,20740.0,9,8.700540140484678e-19,333.4272788949859,
2075,20750.0,9,7.975555911124532e-19,305.64400165768717,
2076,20760.0,9,7.581460008909386e-19,290.54122387865834,
2077,20770.0,8,6.859412923736659e-19,295.7293188331417,
2078,20780.0,5,4.2284455605053337e-19,291.68101450876213,
2079,20790.0,9,7.8787142473864205e-19,301.9327777678492,
2080,20800.0,6,5.296817325958584e-19,304.481680323551,
2081,20810.0,7,6.017437000240796e-19,296.49060391069236,
2082,20820.0,7,6.13826205488973e-19,302.44388492036006,
2083,20830.0,6,5.354725731682882e-19,307.8104809211063,
2084,20840.0,10,8.800090865630745e-19,303.51808894397954,
2085,20850.0,8,7.9849801410002475e-19,344.25580793112545,
2086,20860.0,8,5.792780607145924e-19,249.7436853776533,
2087,20870.0,6,4.96229125136063e-19,285.2518192508562,
2088,20880.0,7,6.031475540865875e-19,297.1823095966494,
2089,20890.0,9,8.150193513787907e-19,312.336567832728,
2090,20900.0,8,7.951640824108586e-19,342.8184526378444,
2091,20910.0,7,5.501208564663712e-19,271.05504378534386,
2092,20920.0,7,5.447470253861575e-19,268.40725466478824,
2093,20930.0,6,5.330546760629872e-19,306.4205795366211,
2094,20940.0,8,6.210001964662287e-19,267.7313162773745,
2095,20950.0,7,5.453148075852106e-19,268.68701178909265,
2096,20960.0,9,8.86453717782253e-19,339.71207099104925,
2097,20970.0,12,1.0802098847066313e-18,310.4733470660719,
2098,20980.0,7,6.13867507406646e-19,302.4642351633506,
2099,20990.0,9,7.2567166309127885e-19,278.0962148198829,
2100,21000.0,9,8.036249891441736e-19,307.96995250392325,
2101,21010.0,10,9.032928369741313e-19,311.5487326454136,
2102,21020.0,8,7.037126686148537e-19,303.39107800840213,
2103,21030.0,10,8.001352278507933e-19,275.9693268651514,
2104,21040.0,9,7.266747665861978e-19,278.4806301129112,
2105,21050.0,6,4.82260434766266e-19,277.2220722273537,
2106,21060.0,5,4.560612992431399e-19,314.5941470404687,
2107,21070.0,8,7.013258211762982e-19,302.36203838794125,
2108,21080.0,5,4.755878844100294e-19,328.0637166254899,
2109,21090.0,4,3.632306181105659e-19,313.1986497021172,
2110,21100.0,8,6.994679851096859e-19,301.56107101567284,
2111,21110.0,8,7.074532894573664e-19,305.00376886995,
2112,21120.0,7,5.173316362703599e-19,254.89916928713635,
2113,21130.0,7,6.610539723766313e-19,325.71390690034065,
2114,21140.0,7,5.961907727624169e-19,293.754570683894,
2115,21150.0,4,4.304242411127234e-19,371.13691521051345,
2116,21160.0,5,3.8206656227804767e-19,263.5520805471075,
2117,21170.0,5,3.8440766514422887e-19,265.16698902660914,
2118,21180.0,3,2.759012637531219e-19,317.1975743971453,
2119,21190.0,6,5.4807318852045705e-19,315.0538051655285,
2120,21200.0,5,4.378838151642348e-19,302.0551964462501,
2121,21210.0,3,2.314650502241791e-19,266.11024353451245,
2122,21220.0,7,5.847061955961572e-19,288.0959003570637,
2123,21230.0,6,5.199272962630634e-19,298.87445058077145,
2124,21240.0,4,3.432977480501911e-19,296.011365160766,
2125,21250.0,4,3.236210440259718e-19,279.0449619345441,
2126,21260.0,4,2.947871023318547e-19,254.18265365457933,
2127,21270.0,6,5.465569619438828e-19,314.1822191028488,
2128,21280.0,3,2.0019586025718796e-19,230.1607481390572,
2129,21290.0,2,1.6728413011683096e-19,288.4842910089505,
2130,21300.0,8,6.248372544566593e-19,269.3855840091021,
2131,21310.0,8,6.340631912243827e-19,273.3631547228801,
2132,21320.0,4,3.793862472194441e-19,327.12897652398397,
2133,21330.0,6,5.590118033349071e-19,321.34174679944744,
2134,21340.0,5,3.512436839306766e-19,242.29025206239385,
2135,21350.0,4,3.461836013511978e-19,298.49971639562415,
2136,21360.0,9,7.164499428857045e-19,274.56221230368476,
2137,21370.0,7,5.74000874055708e-19,282.8211841473903,
2138,21380.0,5,4.417189826512015e-19,304.7007207350287,
2139,21390.0,9,7.7216897124288665e-19,295.9151900588944,
2140,21400.0,4,3.2217765739278287e-19,277.8003896931829,
2141,21410.0,3,3.044276904714857e-19,349.99377561128534,
2142,21420.0,7,5.681412727833381e-19,279.9340467833408,
2143,21430.0,2,1.6949907785373251e-19,292.30400556917607,
2144,21440.0,10,8.620249170805683e-19,297.3152885003006,
2145,21450.0,9,7.724265003216945e-19,296.013881885605,
2146,21460.0,7,5.757221215959287e-19,283.66927565654834,
2147,21470.0,9,7.276324088038249e-19,278.84762346461423,
2148,21480.0,6,5.451730112185862e-19,313.3866703489619,
2149,21490.0,11,1.0179628729409318e-18,319.18073918331,
2150,21500.0,7,5.361993658714388e-19,264.1956597092608,
2151,21510.0,7,5.714283422491634e-19,281.5536486353917,
2152,21520.0,8,7.020164264240308e-19,302.6597784741049,
2153,21530.0,8,6.549774117550014e-19,282.3798858341437,
2154,21540.0,4,3.8085628647747177e-19,328.3965302148549,
2155,21550.0,9,9.143113817438182e-19,350.38785081747056,
2156,21560.0,6,5.357359127655974e-19,307.96185877340923,
2157,21570.0,11,1.015705714567637e-18,318.47301054487673,
2158,21580.0,8,6.62014575473441e-19,285.41381257992964,
2159,21590.0,6,4.973220729500202e-19,285.88008820260717,
2160,21600.0,7,6.905261747185658e-19,340.235423404109,
2161,21610.0,7,6.621157412496664e-19,326.2370606855272,
2162,21620.0,6,5.034752372386389e-19,289.41716657743376,
2163,21630.0,3,2.1036487091683979e-19,241.8518345493991,
2164,21640.0,5,3.6594975400001435e-19,252.43459795944432,
2165,21650.0,3,2.5990454207329186e-19,298.80649765423965,
2166,21660.0,6,5.199054087534089e-19,298.8618687881447,
2167,21670.0,5,4.2675761166595465e-19,294.3802665516308,
2168,21680.0,4,3.20551743713746e-19,276.3984319742675,
2169,21690.0,4,2.569713545319983e-19,221.5757076597744,
2170,21700.0,5,3.6922793938621276e-19,254.69591225452504,
2171,21710.0,6,5.364213018093087e-19,308.3558470778233,
2172,21720.0,5,4.903271802028767e-19,338.2309818497551,
2173,21730.0,6,5.050894689722297e-19,290.3450898196921,
2174,21740.0,6,5.6423638845056705e-19,324.34504171621467,
2175,21750.0,6,6.201040153803583e-19,356.45992859348416,
2176,21760.0,3,2.7686753858012664e-19,318.3084791721273,
2177,21770.0,4,3.382607381541753e-19,291.6681610934037,
2178,21780.0,3,2.639197578788543e-19,303.4227023677676,
2179,21790.0,4,3.406343830520902e-19,293.71485633282583,
2180,21800.0,4,2.9765541535025956e-19,256.65588063351737,
2181,21810.0,2,1.2117595183058103e-19,208.96996341951711,
2182,21820.0,4,4.0653125380899487e-19,350.53498633182033,
2183,21830.0,8,6.775898473343656e-19,292.1287670363572,
2184,21840.0,7,6.302638085685196e-19,310.5430056318923,
2185,21850.0,4,3.4782070547537464e-19,299.9113231698027,
2186,21860.0,4,3.648003623705884e-19,314.5521748679584,
2187,21870.0,5,4.142801453392209e-19,285.7732264831152,
2188,21880.0,7,6.801086772883636e-19,335.1025236260221,
2189,21890.0,6,4.947207756180183e-19,284.38476122807197,
2190,21900.0,5,4.603116856004983e-19,317.5260920945758,
2191,21910.0,6,5.29877022059179e-19,304.59394030965615,
2192,21920.0,2,1.7753834402623833e-19,306.16785505918955,
2193,21930.0,5,4.444202768356606e-19,306.56409160485606,
2194,21940.0,4,3.923660562389994e-19,338.32092581356346,
2195,21950.0,3,2.7199357719449813e-19,312.7049936780917,
2196,21960.0,2,1.6010626145778306e-19,276.10593599335743,
2197,21970.0,4,3.8651331619058865e-19,333.2743515744343,
2198,21980.0,1,7.703694602225786e-20,265.7030136595107,
2199,21990.0,1,9.922546078290134e-20,342.23194613858556,
2200,22000.0,1,1.0573638200926947e-19,364.6883320789869,
2201,22010.0,4,3.162970064731241e-19,272.7297490710149,
2202,22020.0,6,5.359917851261075e-19,308.1089441673017,
2203,22030.0,3,2.1563354468411313e-19,247.9091121295568,
2204,22040.0,3,2.813651853438581e-19,323.4793240770908,
2205,22050.0,5,4.458431132812427e-19,307.54557374052257,
2206,22060.0,3,1.9927347923206867e-19,229.1003070962804,
2207,22070.0,6,5.363278587235277e-19,308.30213235439163,
2208,22080.0,5,3.784235337794418e-19,261.0390950228699,
2209,22090.0,4,3.283249184119916e-19,283.1009171118175,
2210,22100.0,11,8.341591876040974e-19,261.54936803031563,
2211,22110.0,4,3.771441788802344e-19,325.19573427685987,
2212,22120.0,3,2.442574423731651e-19,280.8173735606594,
2213,22130.0,3,2.584349726814976e-19,297.1169662612173,
2214,22140.0,8,6.676259554970694e-19,287.8330423457294,
2215,22150.0,4,3.1564097581783044e-19,272.1640811312637,
2216,22160.0,4,3.597130032194264e-19,310.165556732676,
2217,22170.0,6,4.807579291033827e-19,276.3583734800167,
2218,22180.0,5,3.8651956293969236e-19,266.6237903090312,
2219,22190.0,4,3.4604598634863185e-19,298.38105670441576,
2220,22200.0,7,6.233887510844243e-19,307.1555336146553,
2221,22210.0,5,3.761704509156281e-19,259.4849033321272,
2222,22220.0,3,2.9427158410141973e-19,338.31752497697533,
2223,22230.0,6,5.307535250412907e-19,305.0977883458987,
2224,22240.0,5,4.441987034044612e-19,306.4112487639689,
2225,22250.0,1,7.502678429127922e-20,258.76989835001064,
2226,22260.0,4,3.1512657258919673e-19,271.7205326290791,
2227,22270.0,2,1.6298080438612676e-19,281.06313353552036,
2228,22280.0,3,2.745160192352267e-19,315.6049894446658,
2229,22290.0,3,2.404809763891516e-19,276.475654230971,
2230,22300.0,5,5.149102730306637e-19,355.18856437782495,
2231,22310.0,4,2.906812463134562e-19,250.64234483501195,
2232,22320.0,7,5.836023118457171e-19,287.55199576811316,
2233,22330.0,5,4.209308334962852e-19,290.36091583863833,
2234,22340.0,4,3.6138913492549367e-19,311.61081536696696,
2235,22350.0,3,2.3350990400854898e-19,268.4611666567035,
2236,22360.0,6,5.291531245638601e-19,304.1778158481299,
2237,22370.0,6,5.115547372925689e-19,294.061577742113,
2238,22380.0,4,3.037946479515525e-19,261.94948548140735,
2239,22390.0,6,4.783478347817551e-19,274.9729574393482,
2240,22400.0,6,5.512142168937363e-19,316.8593905542353,
2241,22410.0,6,4.899544499012849e-19,281.6448916537749,
2242,22420.0,5,4.213923520200091e-19,290.6792744157753,
2243,22430.0,3,2.3676215681476937e-19,272.20020970212613,
2244,22440.0,6,5.307538302301034e-19,305.09796378030916,
2245,22450.0,7,5.975258201391071e-19,294.41237400272956,
2246,22460.0,4,3.665889568379506e-19,316.0944054622746,
2247,22470.0,6,5.318953942757612e-19,305.75417923466404,
2248,22480.0,5,4.1915264379517996e-19,289.13430864082585,
2249,22490.0,4,3.824976328798382e-19,329.81179492901543,
2250,22500.0,4,4.079255507404577e-19,351.7372305657716,
2251,22510.0,4,3.043500346789206e-19,262.4283723494225,
2252,22520.0,4,3.6690676280823765e-19,316.3684363280616,
2253,22530.0,5,4.680279786373179e-19,322.8488428525576,
2254,22540.0,4,3.4550460838299143e-19,297.91424900880065,
2255,22550.0,4,3.0837220961946395e-19,265.8965264571261,
2256,22560.0,6,5.980682704900212e-19,343.7929245823977,
2257,22570.0,6,4.576934624459702e-19,263.10002014923697,
2258,22580.0,6,4.791177118268337e-19,275.4155127360529,
2259,22590.0,5,3.8557656227402566e-19,265.97330211683783,
2260,22600.0,3,2.478055230338771e-19,284.8965233406704,
2261,22610.0,6,5.624354071515406e-19,323.3097675536124,
2262,22620.0,6,5.090513192919661e-19,292.6225156176931,
2263,22630.0,4,3.2080514010327533e-19,276.6169251383427,
2264,22640.0,1,8.587831049410021e-20,296.1971766076616,
2265,22650.0,6,6.554947668413134e-19,376.80391028969007,
2266,22660.0,4,3.1719054300276353e-19,273.5002084447272,
2267,22670.0,3,2.3041300415177615e-19,264.9007294576981,
2268,22680.0,6,4.1792904600433407e-19,240.24188555603834,
2269,22690.0,8,6.647844547427837e-19,286.60798840617,
2270,22700.0,6,4.605937131559513e-19,264.7671971636431,
2271,22710.0,7,5.869523307264073e-19,289.2026139981143,
2272,22720.0,4,3.1922881896360756e-19,275.25772900281606,
2273,22730.0,9,7.583213266253248e-19,290.60841325034414,
2274,22740.0,5,5.127827677668303e-19,353.7209969589045,
2275,22750.0,4,4.194060658665943e-19,361.63640110952844,
2276,22760.0,4,3.6651360562016794e-19,316.02943324218563,
2277,22770.0,5,4.151202893955789e-19,286.35276349544154,
2278,22780.0,4,3.14605939307743e-19,271.27161221155075,
2279,22790.0,3,2.233584576833966e-19,256.7902735728558,
2280,22800.0,6,4.522469481012361e-19,259.96915167192765,
2281,22810.0,3,3.2234670371020003e-19,370.59486839930713,
2282,22820.0,5,4.978694901645831e-19,343.4337179140859,
2283,22830.0,3,2.138050177757055e-19,245.80689522711518,
2284,22840.0,2,1.5183884305395283e-19,261.84863414985546,
2285,22850.0,1,7.361232087758249e-20,253.8913665398094,
2286,22860.0,4,3.3318590829688834e-19,287.29234644694554,
2287,22870.0,5,4.345225969537816e-19,299.73660555136547,
2288,22880.0,5,4.6924765544008855e-19,323.6901841022306,
2289,22890.0,6,5.262240867666408e-19,302.49409089530246,
2290,22900.0,2,1.448575501582959e-19,249.80927733864544,
2291,22910.0,5,5.073971898716753e-19,350.0059891582908,
2292,22920.0,5,4.717646991426748e-19,325.42645775227015,
2293,22930.0,7,5.116965474483224e-19,252.12265349167492,
2294,22940.0,4,3.1601842196171194e-19,272.4895372373978,
2295,22950.0,4,3.198222021801391e-19,275.769378662584,
2296,22960.0,5,5.128251272522672e-19,353.7502168164372,
2297,22970.0,5,4.413555473415954e-19,304.45002061769867,
2298,22980.0,4,3.39950836030714e-19,293.1254621754265,
2299,22990.0,8,6.86232189815363e-19,295.85473321370137,
2300,23000.0,4,3.238230554654277e-19,279.21914799405386,
2301,23010.0,7,5.94812976794848e-19,293.07570431857283,
2302,23020.0,3,3.367541533785078e-19,387.15879429754233,
2303,23030.0,6,4.831455135098363e-19,277.73084994513573,
2304,23040.0,8,7.068283481613271e-19,304.7343384305768,
2305,23050.0,8,5.735514170836645e-19,247.274762105351,
2306,23060.0,4,3.5360411724029257e-19,304.89811851449554,
2307,23070.0,9,7.151224608140078e-19,274.0534867213635,
2308,23080.0,6,5.648014268443847e-19,324.66984778183775,
2309,23090.0,6,5.507229612006209e-19,316.57699765732497,
2310,23100.0,5,3.9591667605444153e-19,273.1059820448427,
2311,23110.0,3,2.449306529953045e-19,281.5913489078405,
2312,23120.0,7,5.202788287427853e-19,256.3513072587603,
2313,23130.0,9,7.162602897800771e-19,274.4895323114977,
2314,23140.0,6,4.658321140267224e-19,267.7784339142934,
2315,23150.0,6,4.785461641868642e-19,275.0869649023378,
2316,23160.0,5,3.8640222142719703e-19,266.54284734566824,
2317,23170.0,5,3.3055715803177897e-19,228.02054757048796,
2318,23180.0,5,4.203124607556469e-19,289.9343581692701,
2319,23190.0,3,2.6843276719994396e-19,308.6112092647939,
2320,23200.0,6,4.980121057026419e-19,286.27674589168186,
2321,23210.0,6,4.797532917582777e-19,275.78086882367484,
2322,23220.0,2,2.0286708504241423e-19,349.847694199326,
2323,23230.0,5,3.3506975486558716e-19,231.13336717220676,
2324,23240.0,5,4.443486829469233e-19,306.5147056595938,
2325,23250.0,4,2.8583609858552457e-19,246.46457553271836,
2326,23260.0,2,2.0398562735864636e-19,351.77663920347175,
2327,23270.0,3,2.323794372004666e-19,267.16149399633804,
2328,23280.0,5,4.325672449208661e-19,298.38779058728113,
2329,23290.0,5,4.2748314575450805e-19,294.88074483846646,
2330,23300.0,4,3.5458301347325666e-19,305.74218000897423,
2331,23310.0,2,1.4785042740991823e-19,254.9705444080805,
2332,23320.0,7,6.375718635160963e-19,314.1438237621573,
2333,23330.0,4,3.0817421439080663e-19,265.7258034090926,
2334,23340.0,5,4.13822761317203e-19,285.4577199130216,
2335,23350.0,4,3.3398555900031964e-19,287.9818519788602,
2336,23360.0,9,7.898984045920927e-19,302.709569054365,
2337,23370.0,5,4.336924730193501e-19,299.16398048643725,
2338,23380.0,6,4.69803321037081e-19,270.0612383023186,
2339,23390.0,5,3.900035136339913e-19,269.0270428955211,
2340,23400.0,7,4.960629142900841e-19,244.41966410230725,
2341,23410.0,2,1.9425015770746835e-19,334.98765833602323,
2342,23420.0,4,4.195984287494673e-19,361.8022676201272,
2343,23430.0,4,3.4561414866412334e-19,298.00870103577176,
2344,23440.0,4,3.4061482446554995e-19,293.6979917773918,
2345,23450.0,1,7.619437767500311e-20,262.7969671371704,
2346,23460.0,5,3.9767271636208394e-19,274.31731044229326,
2347,23470.0,2,1.607893862866584e-19,277.2839962301,
2348,23480.0,2,1.4069915013553496e-19,242.6380466817985,
2349,23490.0,3,2.3256229385818107e-19,267.3717202472091,
2350,23500.0,3,2.7517092129126133e-19,316.3579158387535,
2351,23510.0,4,3.676020835981506e-19,316.9679825162198,
2352,23520.0,4,3.617514123429438e-19,311.9231921113977,
2353,23530.0,7,6.628463529052996e-19,326.5970469903181,
2354,23540.0,5,4.238741885122e-19,292.39126189563916,
2355,23550.0,7,5.641959605948414e-19,277.99011618076577,
2356,23560.0,4,3.022288079197795e-19,260.59932676914934,
2357,23570.0,4,2.6955261799304437e-19,232.4240076958324,
2358,23580.0,7,5.747504733608979e-19,283.1905260294538,
2359,23590.0,3,2.4542332843980457e-19,282.1577669583946,
2360,23600.0,7,4.978082489497442e-19,245.27962379486107,
2361,23610.0,7,6.401355052705443e-19,315.40697897584147,
2362,23620.0,4,2.965006874490494e-19,255.66020680702766,
2363,23630.0,5,4.575340278210319e-19,315.6100451040688,
2364,23640.0,9,8.649868662931698e-19,331.4854163663065,
2365,23650.0,5,4.390196784222035e-19,302.83872254984254,
2366,23660.0,7,6.151253389795684e-19,303.08399278218195,
2367,23670.0,8,7.435644883572577e-19,320.57236106820983,
2368,23680.0,10,8.963630045571698e-19,309.1586101750732,
2369,23690.0,7,6.523281606184411e-19,321.41453293482454,
2370,23700.0,7,6.816537242052237e-19,335.8637977256628,
2371,23710.0,6,4.935745065518092e-19,283.7258411447385,
2372,23720.0,10,8.561902261798416e-19,295.3028840162925,
2373,23730.0,6,4.565649388476089e-19,262.45130085165084,
2374,23740.0,8,7.093512029342388e-19,305.82201478393694,
2375,23750.0,6,5.111147477391968e-19,293.8086546181098,
2376,23760.0,7,5.957406778804058e-19,293.5328003464908,
2377,23770.0,3,2.72671133333648e-19,313.4839649699686,
2378,23780.0,3,2.233266642675158e-19,256.75372138653375,
2379,23790.0,3,2.561227806825854e-19,294.45869031271815,
2380,23800.0,6,5.1848600836572745e-19,298.04594218826907,
2381,23810.0,9,7.449937554373152e-19,285.5009420775835,
2382,23820.0,4,3.2883986968416365e-19,283.5449381691437,
2383,23830.0,9,7.692244817700562e-19,294.78678527389434,
2384,23840.0,9,6.367496072495208e-19,244.01897520678716,
2385,23850.0,7,6.09698662213858e-19,300.41016558394256,
2386,23860.0,7,5.632562998569652e-19,277.5271274039278,
2387,23870.0,5,4.0982815291857526e-19,282.7022122126038,
2388,23880.0,9,7.54551826961196e-19,289.1638431483597,
2389,23890.0,7,5.855169300761578e-19,288.49536470638225,
2390,23900.0,9,8.445244781118113e-19,323.6436981501508,
2391,23910.0,9,7.923889954532874e-19,303.66402811125135,
2392,23920.0,12,9.932311977555873e-19,285.47397940296554,
2393,23930.0,11,9.946889479693466e-19,311.88323475206676,
2394,23940.0,9,7.706262423394496e-19,295.3239763042999,
2395,23950.0,7,6.088620510305993e-19,299.9979512891308,
2396,23960.0,5,4.3285789810643395e-19,298.5882851066583,
2397,23970.0,8,6.760202081175983e-19,291.45204974065086,
2398,23980.0,9,9.219968193643266e-19,353.33310997557675,
2399,23990.0,9,7.192317123351961e-19,275.6282585526312,
2400,24000.0,9,7.421800412590038e-19,284.4226537794844,
2401,24010.0,11,9.073207497349052e-19,284.48906661996335,
2402,24020.0,9,7.251577282870943e-19,277.89926166465136,
2403,24030.0,9,7.696111496023054e-19,294.9349664224913,
2404,24040.0,6,5.699887674007294e-19,327.65173307598553,
2405,24050.0,9,6.629421204424741e-19,254.0566260426362,
2406,24060.0,14,1.167061698224469e-18,287.5167847156227,
2407,24070.0,7,5.62614893332332e-19,277.2110941694575,
2408,24080.0,4,3.6150650844334286e-19,311.7120216680558,
2409,24090.0,6,5.406810419998807e-19,310.8045115703871,
2410,24100.0,3,2.243779937093782e-19,257.962411569082,
2411,24110.0,5,5.481621328314593e-19,378.12592058169696,
2412,24120.0,11,8.662300201725955e-19,271.60512970644044,
2413,24130.0,7,5.448241482210305e-19,268.44525455724397,
2414,24140.0,8,6.449152310184734e-19,278.0417859292783,
2415,24150.0,2,1.8199839778297172e-19,313.85929264489744,
2416,24160.0,3,2.5909869661961686e-19,297.88003497781847,
2417,24170.0,4,3.4338226570390925e-19,296.0842412171905,
2418,24180.0,7,6.715791519846019e-19,330.89986374228323,
2419,24190.0,7,7.033286301258722e-19,346.5434374890093,
2420,24200.0,7,6.212358637979944e-19,306.0947649656778,
2421,24210.0,9,7.094917250102925e-19,271.8956426256006,
2422,24220.0,10,8.95904679215742e-19,309.00053222580095,
2423,24230.0,8,6.675249414012717e-19,287.7894922196837,
2424,24240.0,7,6.539746338448957e-19,322.2257817126926,
2425,24250.0,8,7.897284184209784e-19,340.4749791846419,
2426,24260.0,8,6.82516069161659e-19,294.2526050988904,
2427,24270.0,9,7.946808186566038e-19,304.54231424297603,
2428,24280.0,10,8.996409291881335e-19,310.28917738725755,
2429,24290.0,11,9.434622086161094e-19,295.82116709975685,
2430,24300.0,12,9.97759029338423e-19,286.7753663337622,
2431,24310.0,4,3.235509913217198e-19,278.9845584022267,
2432,24320.0,7,5.741371331490186e-19,282.88832160285904,
2433,24330.0,9,6.988759673310925e-19,267.8274087697344,
2434,24340.0,11,9.318098085405425e-19,292.167574450907,
2435,24350.0,7,6.066982384553301e-19,298.9317995418579,
2436,24360.0,7,6.078836915587167e-19,299.5158949075708,
2437,24370.0,9,6.636186202160055e-19,254.31587831320743,
2438,24380.0,10,8.26758748220083e-19,285.15186843981587,
2439,24390.0,8,6.801323460391231e-19,293.2249124622874,
2440,24400.0,7,5.5746941562547115e-19,274.67581911355717,
2441,24410.0,6,5.110931221026614e-19,293.7962233603466,
2442,24420.0,12,1.0209350102075567e-18,293.4365943542162,
2443,24430.0,10,8.763275379582501e-19,302.2483104678789,
2444,24440.0,11,9.524509811010946e-19,298.6395832938755,
2445,24450.0,9,7.296491979477049e-19,279.6205094067408,
2446,24460.0,13,1.0586359907023323e-18,280.8670061492932,
2447,24470.0,11,1.0224472745697343e-18,320.58681661965187,
2448,24480.0,7,6.94278411212061e-19,342.08422192734673,
2449,24490.0,6,4.997370057901102e-19,287.2682856120507,
2450,24500.0,14,1.0627270679193135e-18,261.81295304548104,
2451,24510.0,7,6.698706555234656e-19,330.0580549331153,
2452,24520.0,5,4.38149564420914e-19,302.23851206822985,
2453,24530.0,11,9.922413942389967e-19,311.1158079336535,
2454,24540.0,9,7.390664326960351e-19,283.22943816995684,
2455,24550.0,9,7.323526930509459e-19,280.65655889473203,
2456,24560.0,10,8.361704711637e-19,288.39800328675653,
2457,24570.0,5,5.020663920036963e-19,346.32876898831546,
2458,24580.0,8,6.950563240310966e-19,299.65907511573346,
2459,24590.0,7,6.006592327929016e-19,295.9562662113023,
2460,24600.0,9,7.939319272032233e-19,304.25531960188874,
2461,24610.0,9,7.807958945348897e-19,299.2212509609111,
2462,24620.0,7,6.404460762062635e-19,315.56000320240975,
2463,24630.0,8,7.200000234881305e-19,310.4130322424154,
2464,24640.0,8,6.7436066021934185e-19,290.7365701872564,
2465,24650.0,9,7.863958655449569e-19,301.36730518930244,
2466,24660.0,9,8.221153024553478e-19,315.0559204481125,
2467,24670.0,4,3.2557738259297225e-19,280.731831286946,
2468,24680.0,9,7.497397948500072e-19,287.3197475555778,
2469,24690.0,12,1.0342434966225953e-18,297.2617123985512,
2470,24700.0,6,5.146164004171812e-19,295.8215408962092,
2471,24710.0,8,7.121419618156813e-19,307.0251924205837,
2472,24720.0,8,6.557334864447935e-19,282.70585170831555,
2473,24730.0,9,8.23319903603257e-19,315.5175548712814,
2474,24740.0,8,7.100606382076686e-19,306.1278730439662,
2475,24750.0,6,4.966457960126405e-19,285.4913378916453,
2476,24760.0,5,4.3352492770934514e-19,299.0484066063928,
2477,24770.0,8,7.130700359212362e-19,307.42531226482384,
