frame,time_ps,n_selected_molecules,total_ke_J,avg temperature_K
917,9170.0,3488,2.960529405670352e-16,292.7455657101839
918,9180.0,3491,2.9764388874417824e-16,294.06581692427454
919,9190.0,3481,2.9485557369552637e-16,292.1478812556234
920,9200.0,3478,2.9579069864628875e-16,293.3272144929925
921,9210.0,3480,2.9737465021243106e-16,294.7284925706517
922,9220.0,3478,2.960583367902368e-16,293.5926236205129
923,9230.0,3489,2.9377860933848636e-16,290.4133816050262
924,9240.0,3484,2.948636578658193e-16,291.9043218213618
925,9250.0,3497,2.9671595365687315e-16,292.6460645145362
926,9260.0,3495,2.951665090610941e-16,291.2844638533871
927,9270.0,3491,2.968246870795592e-16,293.256463143324
928,9280.0,3495,2.9787217207710464e-16,293.954541849341
929,9290.0,3487,2.9528031578821136e-16,292.0653066793631
930,9300.0,3486,2.957969532049881e-16,292.66024790292715
931,9310.0,3484,2.949826905372156e-16,292.02215984680726
932,9320.0,3482,2.9385322829668595e-16,291.0711234096501
933,9330.0,3479,2.94867564188361e-16,292.3277178106472
934,9340.0,3483,2.9645691945082546e-16,293.56585412935624
935,9350.0,3480,2.969171375921923e-16,294.275051079258
936,9360.0,3484,2.95588336290476e-16,292.6217271659847
937,9370.0,3481,2.9601702164902716e-16,293.29866349979534
938,9380.0,3487,2.959067975597149e-16,292.6849673236386
939,9390.0,3487,2.971681234663779e-16,293.9325599265142
940,9400.0,3486,2.95853981071998e-16,292.71667103208944
941,9410.0,3496,2.977029900074653e-16,293.7035495206764
942,9420.0,3499,2.9630077452880013e-16,292.06954011239833
943,9430.0,3489,2.9557691773736157e-16,292.1910904193679
944,9440.0,3488,2.973146382076293e-16,293.993168212775
945,9450.0,3488,2.9720529915434447e-16,293.8850506479004
946,9460.0,3491,2.986253144950636e-16,295.0354446441727
947,9470.0,3483,2.9506316600023173e-16,292.18569264441857
948,9480.0,3476,2.958234986840219e-16,293.5285329223717
949,9490.0,3480,2.962189954706364e-16,293.5831213033363
950,9500.0,3486,2.9616331166564273e-16,293.02272140630436
951,9510.0,3496,2.985199881200065e-16,294.509571810204
952,9520.0,3491,2.962031365535229e-16,292.6423844737778
953,9530.0,3491,2.9623539684980654e-16,292.67425695878296
954,9540.0,3486,2.967583799056617e-16,293.6114793930116
955,9550.0,3493,2.987804910369753e-16,295.01973843588416
956,9560.0,3484,2.961740378774836e-16,293.2015504842688
957,9570.0,3487,2.972853695808432e-16,294.0485294664643
958,9580.0,3487,2.979288403036927e-16,294.68499408655447
959,9590.0,3491,2.9641404005826047e-16,292.85075264043
960,9600.0,3485,2.9535687213175446e-16,292.30868573615766
961,9610.0,3489,2.9508819121812944e-16,291.70796225203856
962,9620.0,3488,2.946194195225166e-16,291.32805934010264
963,9630.0,3483,2.9812694239648e-16,295.2195909129837
964,9640.0,3485,2.9615063052491926e-16,293.0942522646201
965,9650.0,3482,2.97217254246474e-16,294.4032998776773
966,9660.0,3486,2.978740707692067e-16,294.7153391899779
967,9670.0,3485,2.980703089448644e-16,294.99411893073216
968,9680.0,3483,2.954801870591783e-16,292.5986468894615
969,9690.0,3484,2.956585342684748e-16,292.6912206169894
970,9700.0,3489,2.934856694340976e-16,290.1237973210236
971,9710.0,3489,2.957057260524158e-16,292.31842323790755
972,9720.0,3490,2.9820765057297955e-16,294.70722073374617
973,9730.0,3487,2.963349315245101e-16,293.10843977013064
974,9740.0,3483,2.953525592849177e-16,292.4722637487649
975,9750.0,3483,2.964126998479962e-16,293.5220657586956
976,9760.0,3486,2.9726178561089773e-16,294.10954685751335
977,9770.0,3478,2.9631714818171177e-16,293.8492795089091
978,9780.0,3490,2.948362265808784e-16,291.3753712901853
979,9790.0,3482,2.9647440407487635e-16,293.6674827650823
980,9800.0,3484,2.9604564090343895e-16,293.07444213899595
981,9810.0,3484,2.971954271166797e-16,294.2126887687936
982,9820.0,3495,2.9754239796709584e-16,293.6291049454992
983,9830.0,3482,2.982944680258214e-16,295.4703149543006
984,9840.0,3488,2.955628143204343e-16,292.260914941116
985,9850.0,3485,2.961941178540637e-16,293.13729078929236
986,9860.0,3478,2.958690612377873e-16,293.4049244439474
987,9870.0,3479,2.953703410906679e-16,292.82616403623945
988,9880.0,3489,2.981844081598475e-16,294.7687120944176
989,9890.0,3492,2.9679071465550474e-16,293.1389292101999
990,9900.0,3484,2.9683210714239633e-16,293.8530151777348
991,9910.0,3489,2.976913291818197e-16,294.2812813256158
992,9920.0,3492,2.959179077869554e-16,292.27686157054734
993,9930.0,3487,2.9528074049982543e-16,292.06572676672135
994,9940.0,3488,2.9574195177628904e-16,292.43805115112514
995,9950.0,3487,2.952773757599665e-16,292.0623986621161
996,9960.0,3479,2.9562379106752845e-16,293.0774309177588
997,9970.0,3479,2.960543616381274e-16,293.50429276201106
998,9980.0,3485,2.9428178862109253e-16,291.24469746397006
999,9990.0,3487,2.964378553414853e-16,293.2102429536216
1000,10000.0,3486,2.979782440538261e-16,294.8184077948816
1001,10010.0,3487,2.9686000510606886e-16,293.6277963558137
1002,10020.0,3485,2.9661056938418653e-16,293.54944439372497
1003,10030.0,3494,2.9633800958513757e-16,292.52425466883454
1004,10040.0,3484,2.9729467149215505e-16,294.3109370993183
1005,10050.0,3489,2.978399552480886e-16,294.4282048834507
1006,10060.0,3494,2.9680023628809406e-16,292.980532693917
1007,10070.0,3493,2.95981527357022e-16,292.2560053357563
1008,10080.0,3497,2.9816913925717724e-16,294.079317569173
1009,10090.0,3496,2.958972883812471e-16,291.92210628766674
1010,10100.0,3486,2.9504810377791964e-16,291.9193394635629
1011,10110.0,3482,2.9591333527385114e-16,293.11172597734463
1012,10120.0,3493,2.9679123454668523e-16,293.0555207340844
1013,10130.0,3494,2.9807332952732063e-16,294.2372417183518
1014,10140.0,3499,2.9612422872296504e-16,291.8955154160369
1015,10150.0,3496,2.9598703313082194e-16,292.01064537657646
1016,10160.0,3499,2.9725754922027634e-16,293.01265186961535
1017,10170.0,3500,2.9747806282010295e-16,293.14623648635063
1018,10180.0,3488,2.95494166400237e-16,292.19303392566496
1019,10190.0,3489,2.966710840135275e-16,293.2727230440679
1020,10200.0,3483,2.9761397749960073e-16,294.7116284799606
1021,10210.0,3490,2.9633191124825087e-16,292.8534992676817
1022,10220.0,3493,2.955601179770876e-16,291.83990023929846
1023,10230.0,3491,2.9749472325386404e-16,293.91844459974527
1024,10240.0,3487,2.9468615317053948e-16,291.47761329829723
1025,10250.0,3492,2.9633524314684584e-16,292.689061934234
1026,10260.0,3486,2.9524229037842804e-16,292.1114668605102
1027,10270.0,3497,2.978478319588421e-16,293.7624174658967
1028,10280.0,3494,2.9851676369973774e-16,294.6749690654532
1029,10290.0,3502,2.956481775297808e-16,291.17661104799134
1030,10300.0,3496,2.963775813491058e-16,292.3959468408516
1031,10310.0,3486,2.9791313677452207e-16,294.7539909295456
1032,10320.0,3490,2.9556334614640945e-16,292.09395575938663
1033,10330.0,3490,2.9488105593329076e-16,291.41967442537094
1034,10340.0,3495,2.9596985055705944e-16,292.0772397604091
1035,10350.0,3498,2.9717914861604573e-16,293.01911451548705
1036,10360.0,3498,2.9632763262505916e-16,292.17951839026557
1037,10370.0,3491,2.967430313139937e-16,293.1757889876781
1038,10380.0,3492,2.973476710868429e-16,293.6890327135682
1039,10390.0,3496,2.978763138892373e-16,293.8745449120625
1040,10400.0,3495,2.9679919374868503e-16,292.89567538744393
1041,10410.0,3495,2.9735504350803493e-16,293.44421458198303
1042,10420.0,3496,2.964329240359361e-16,292.45054603571236
1043,10430.0,3490,2.981792703665923e-16,294.6791736607346
1044,10440.0,3481,2.9458880719392013e-16,291.8835645012971
1045,10450.0,3496,2.969041030078162e-16,292.9153950333568
1046,10460.0,3496,2.9833790265701563e-16,294.3299325435807
1047,10470.0,3501,2.981198483297781e-16,293.6947636320065
1048,10480.0,3497,2.977183027124458e-16,293.63466490075746
1049,10490.0,3496,2.949482622407613e-16,290.985829678414
1050,10500.0,3489,2.963132216558277e-16,292.91895999207867
1051,10510.0,3490,2.9871467268284723e-16,295.2082913017298
1052,10520.0,3494,2.9814146357796894e-16,294.30449891027047
1053,10530.0,3497,2.976356174638363e-16,293.5531138001148
1054,10540.0,3495,2.9672858802627983e-16,292.82599827515503
1055,10550.0,3497,2.998006255644832e-16,295.68842567831956
1056,10560.0,3496,3.0011347931116027e-16,296.08165551336094
1057,10570.0,3496,2.9754727251027617e-16,293.54992398387617
1058,10580.0,3493,2.9619409372879447e-16,292.4658961327857
1059,10590.0,3494,2.9824047732192935e-16,294.4022383858596
1060,10600.0,3492,2.970210833576354e-16,293.36646339955115
1061,10610.0,3484,2.970794605710959e-16,294.09788609664474
1062,10620.0,3488,2.956673144997015e-16,292.3642476897718
1063,10630.0,3484,2.9697573104080585e-16,293.99519762560243
1064,10640.0,3482,2.948324569118585e-16,292.0410810131289
1065,10650.0,3486,2.942760398670847e-16,291.15546271265777
1066,10660.0,3490,2.9666954662285193e-16,293.18717140077047
1067,10670.0,3487,2.9484722760899983e-16,291.6369339598915
1068,10680.0,3484,2.9519523522518933e-16,292.2325713754736
1069,10690.0,3483,2.945517172586859e-16,291.67923158109306
1070,10700.0,3488,2.963733171810613e-16,293.06236321583856
1071,10710.0,3483,2.9545926629127686e-16,292.5779301421196
1072,10720.0,3490,2.9703107724010053e-16,293.5444582886648
1073,10730.0,3488,2.9869662207574175e-16,295.35971315739897
1074,10740.0,3483,2.93610464480364e-16,290.74715795524685
1075,10750.0,3497,2.9748900869677586e-16,293.40851598467947
1076,10760.0,3497,2.9713555573049254e-16,293.0599111378588
1077,10770.0,3496,2.971472624541061e-16,293.15528779517626
1078,10780.0,3494,2.9896973782076194e-16,295.12211358573387
1079,10790.0,3495,2.975123282426692e-16,293.5994306996449
1080,10800.0,3491,2.972167589772235e-16,293.64382182005056
1081,10810.0,3492,2.9612685461299403e-16,292.48323746380237
1082,10820.0,3493,2.957720991053274e-16,292.0492131592605
1083,10830.0,3496,2.957653719760296e-16,291.7919620910921
1084,10840.0,3493,2.998042803757145e-16,296.03064132944337
1085,10850.0,3484,2.957218997053112e-16,292.7539501001699
1086,10860.0,3490,2.977326931328995e-16,294.2378384530976
1087,10870.0,3487,2.965625590548314e-16,293.3335888941909
1088,10880.0,3482,2.95531819454929e-16,292.73382222363773
1089,10890.0,3484,2.977594211437451e-16,294.7710223904187
1090,10900.0,3484,2.9525389193605187e-16,292.2906393908015
1091,10910.0,3484,2.9657545043185693e-16,293.5989343473837
1092,10920.0,3483,2.9761522925256905e-16,294.7128680257603
1093,10930.0,3492,2.950743714784473e-16,291.44370433881585
1094,10940.0,3485,2.96091961132936e-16,293.03618836131625
1095,10950.0,3495,2.963912620709057e-16,292.49310884820915
1096,10960.0,3490,2.9628718248913057e-16,292.8092955450009
1097,10970.0,3488,2.969115504415341e-16,293.5945835681153
1098,10980.0,3481,2.960241426142489e-16,293.3057190723795
1099,10990.0,3481,2.963748421522674e-16,293.6531980964498
1100,11000.0,3489,2.969312513836651e-16,293.52991020250363
1101,11010.0,3494,2.9770702659263015e-16,293.8756529599494
1102,11020.0,3492,2.968332598065597e-16,293.1809508753244
1103,11030.0,3494,2.975341624866607e-16,293.7050135477846
1104,11040.0,3492,2.959941503786815e-16,292.3521660548023
1105,11050.0,3485,2.956708729942236e-16,292.61944599971923
1106,11060.0,3479,2.957772847284478e-16,293.2296024586282
1107,11070.0,3485,2.9504770135409335e-16,292.0027057092368
1108,11080.0,3478,2.9565931825143713e-16,293.19692829590383
1109,11090.0,3482,2.9683865942738406e-16,294.0282894687451
1110,11100.0,3490,2.97626803568869e-16,294.1331918450706
1111,11110.0,3494,2.9309425974235883e-16,289.3222506248059
1112,11120.0,3490,2.965697360665764e-16,293.08853244371033
1113,11130.0,3481,2.9482395066789244e-16,292.1165486258673
1114,11140.0,3485,2.980110489961337e-16,294.9354705654334
1115,11150.0,3489,2.9519742535383845e-16,291.81594511304195
1116,11160.0,3490,2.961644882939203e-16,292.6880415624116
1117,11170.0,3488,2.9616351897602746e-16,292.8549087852222
1118,11180.0,3489,2.9540973990337494e-16,292.0258276039206
1119,11190.0,3485,2.9716328384148714e-16,294.0964546441885
1120,11200.0,3483,2.963628142713999e-16,293.47266666917744
1121,11210.0,3484,2.968670363943357e-16,293.88759386970685
1122,11220.0,3484,2.974188879899068e-16,294.4339069247545
1123,11230.0,3482,2.969138591843002e-16,294.10277725930837
1124,11240.0,3492,2.9567752045034605e-16,292.03943201844316
1125,11250.0,3495,2.968354381112641e-16,292.9314430622901
1126,11260.0,3495,2.986841981748787e-16,294.7558881378392
1127,11270.0,3485,2.9687193820452263e-16,293.8081157962673
1128,11280.0,3479,2.9582418409319796e-16,293.2760978549663
1129,11290.0,3488,2.960453465255077e-16,292.7380565059897
1130,11300.0,3486,2.9666371611473914e-16,293.5178194407415
1131,11310.0,3483,2.9798306284235997e-16,295.077114480741
1132,11320.0,3487,2.967553423150096e-16,293.5242731321709
1133,11330.0,3486,2.977532637598524e-16,294.5958132485409
1134,11340.0,3484,2.9678438680243413e-16,293.8057737727595
1135,11350.0,3492,2.9784145688144964e-16,294.1767428471492
1136,11360.0,3492,2.95274153317303e-16,291.6410280131289
1137,11370.0,3489,2.9554016592213036e-16,292.1547595953999
1138,11380.0,3490,2.94818498074377e-16,291.3578508849617
1139,11390.0,3486,2.9480855838197796e-16,291.6823342672594
1140,11400.0,3483,2.9543970215553775e-16,292.55855679698334
1141,11410.0,3483,2.978075359676255e-16,294.90329935441656
1142,11420.0,3485,2.9669931445034134e-16,293.6372735797061
1143,11430.0,3486,2.958218362547649e-16,292.6848670865847
1144,11440.0,3482,2.969041455718504e-16,294.093155612119
1145,11450.0,3483,2.957447305972321e-16,292.860610583367
1146,11460.0,3488,2.9673001741921225e-16,293.41507855386715
1147,11470.0,3485,2.967230569407186e-16,293.6607710392647
1148,11480.0,3482,2.9501913485751315e-16,292.2259915539198
1149,11490.0,3483,2.973885256836721e-16,294.4883752834061
1150,11500.0,3488,2.969683150478936e-16,293.65071402494914
1151,11510.0,3482,2.956474331711941e-16,292.84834134758916
1152,11520.0,3482,2.9570663011616435e-16,292.9069778355215
1153,11530.0,3489,2.9494937837662085e-16,291.5707395086827
1154,11540.0,3490,2.956012517654283e-16,292.1314164335503
1155,11550.0,3493,2.9565466877028317e-16,291.93326092084976
1156,11560.0,3490,2.961831133868303e-16,292.7064480297067
1157,11570.0,3496,2.9898000802406715e-16,294.96341165463883
1158,11580.0,3494,2.987397265553893e-16,294.8950624758787
1159,11590.0,3490,2.977593087927695e-16,294.26414169224387
1160,11600.0,3489,2.9535352555873644e-16,291.9702571934066
1161,11610.0,3490,2.968680689596004e-16,293.3833634367706
1162,11620.0,3480,2.964814151714675e-16,293.8432058895361
1163,11630.0,3488,2.952671995201674e-16,291.9686026209929
1164,11640.0,3484,2.9714789968088953e-16,294.16563833194886
1165,11650.0,3484,2.9660642589659993e-16,293.62959893349904
1166,11660.0,3484,2.948063903568561e-16,291.84762906550543
1167,11670.0,3489,2.9604604194883326e-16,292.65484082295603
1168,11680.0,3493,2.9873502311319204e-16,294.9748428172473
1169,11690.0,3491,2.9611350992862195e-16,292.55383527903075
1170,11700.0,3501,2.9749707233868705e-16,293.0812316966996
1171,11710.0,3491,2.9737554309631482e-16,293.80069714476224
1172,11720.0,3492,2.970216079120803e-16,293.36698149975
1173,11730.0,3491,2.971468686208037e-16,293.57477163782636
1174,11740.0,3481,2.9524456302670414e-16,292.5332984533054
1175,11750.0,3482,2.9640084666794106e-16,293.5946217752751
1176,11760.0,3479,2.9707175165938547e-16,294.51291947840264
1177,11770.0,3477,2.9570432655326147e-16,293.32589926876113
1178,11780.0,3484,2.9779794018881914e-16,294.8091548473343
1179,11790.0,3484,2.9497691601607156e-16,292.0164432804097
1180,11800.0,3487,2.948145716944326e-16,291.6046336025936
1181,11810.0,3480,2.973726760794839e-16,294.72653600432284
1182,11820.0,3481,2.962718363543481e-16,293.55113821254804
1183,11830.0,3480,2.980180916681026e-16,295.3662084289203
1184,11840.0,3480,2.9498377303782143e-16,292.3588903698894
1185,11850.0,3484,2.9580135086255875e-16,292.83260386286867
1186,11860.0,3488,2.963095484781035e-16,292.9993069091313
1187,11870.0,3477,2.9518182264199394e-16,292.80759799319156
1188,11880.0,3479,2.954940484043949e-16,292.9488057950841
1189,11890.0,3483,2.959103406133889e-16,293.02460556090205
1190,11900.0,3476,2.968647021105924e-16,294.5616588087011
1191,11910.0,3482,2.960040011990977e-16,293.2015335076871
1192,11920.0,3478,2.9420424915254024e-16,291.75397769729614
1193,11930.0,3482,2.9408781577849415e-16,291.30348989499913
1194,11940.0,3486,2.957170576064717e-16,292.58119953743585
1195,11950.0,3488,2.9831132520243425e-16,294.97872065340044
1196,11960.0,3482,2.9496753979440765e-16,292.17488497575647
1197,11970.0,3492,2.9822814315023256e-16,294.5586712336315
1198,11980.0,3489,2.9649825797802052e-16,293.10187672712885
1199,11990.0,3482,2.975819947388642e-16,294.7645871280791
1200,12000.0,3490,2.9858534915883144e-16,295.0804858069178
1201,12010.0,3483,2.952515792685186e-16,292.3722684954272
1202,12020.0,3495,2.9836252872614694e-16,294.4384493023497
1203,12030.0,3490,2.970292170762425e-16,293.542619959837
1204,12040.0,3486,2.9584483304028276e-16,292.7076200084038
1205,12050.0,3478,2.963732974963074e-16,293.90496118558593
1206,12060.0,3484,2.95719781558633e-16,292.7518532118179
1207,12070.0,3490,2.970457001282203e-16,293.55890952996793
1208,12080.0,3487,2.9676990631502946e-16,293.538678559505
1209,12090.0,3493,2.9626373983513036e-16,292.5346656029843
1210,12100.0,3492,2.95183523162351e-16,291.55151299374006
1211,12110.0,3494,2.99156783208307e-16,295.3067517718966
1212,12120.0,3486,2.9403968026856484e-16,290.9216095307789
1213,12130.0,3490,2.955631176863857e-16,292.09372998107904
1214,12140.0,3490,2.9673065608441186e-16,293.2475635454464
1215,12150.0,3490,2.9658006433685933e-16,293.0987394783865
1216,12160.0,3487,2.9730311445525457e-16,294.0660811348616
1217,12170.0,3492,2.9517269964790035e-16,291.5408226544549
1218,12180.0,3485,2.9537453884129056e-16,292.32617011906206
1219,12190.0,3484,2.9661213025663234e-16,293.6352460429419
1220,12200.0,3489,2.9707469439026343e-16,293.67171007250647
1221,12210.0,3485,2.954907056140258e-16,292.4411380100048
1222,12220.0,3486,2.969988100635741e-16,293.8493599690473
1223,12230.0,3497,2.9783497907533565e-16,293.74974087830697
1224,12240.0,3493,2.9530086471065684e-16,291.58391019595393
1225,12250.0,3497,2.9815925522481686e-16,294.0695691106349
1226,12260.0,3494,2.9504087779352553e-16,291.2438164588332
1227,12270.0,3484,2.9685829897653005e-16,293.8789441431265
1228,12280.0,3482,2.959676688325651e-16,293.1655451239485
1229,12290.0,3478,2.9523374769915955e-16,292.77490209548193
1230,12300.0,3473,2.95750440655856e-16,293.7095309086667
1231,12310.0,3478,2.950680551063024e-16,292.61058946852194
1232,12320.0,3483,2.961652852819441e-16,293.277063994049
1233,12330.0,3485,2.9514393940342875e-16,292.09795054818704
1234,12340.0,3482,2.954977455354846e-16,292.7000709047594
1235,12350.0,3489,2.964105746803077e-16,293.01519783973
1236,12360.0,3487,2.9626476470055573e-16,293.03903692184974
1237,12370.0,3494,2.96598145927619e-16,292.78104315777387
1238,12380.0,3483,2.959599086568814e-16,293.0736902139178
1239,12390.0,3485,2.9541590418836106e-16,292.3671085612589
1240,12400.0,3488,2.9651916373176724e-16,293.20658043223074
1241,12410.0,3490,2.9608030543009664e-16,292.60484685636294
1242,12420.0,3483,2.9428113594305246e-16,291.41128899037017
1243,12430.0,3487,2.9729740798051045e-16,294.060436792157
1244,12440.0,3490,2.9649740269332837e-16,293.0170481361977
1245,12450.0,3486,2.974376464550003e-16,294.2835428289856
1246,12460.0,3486,2.9422340449030134e-16,291.1033854946507
1247,12470.0,3484,2.9507286042480333e-16,292.11142476360135
1248,12480.0,3482,2.9696444292594366e-16,294.15288209086583
1249,12490.0,3480,2.9396862864726736e-16,291.35277913695205
1250,12500.0,3478,2.954296352362102e-16,292.96915818892893
1251,12510.0,3488,2.9603177326973594e-16,292.7246348847356
1252,12520.0,3486,2.961486616728774e-16,293.0082267657477
1253,12530.0,3483,2.964338698920602e-16,293.54302935124423
1254,12540.0,3485,2.966141131349068e-16,293.55295157169627
1255,12550.0,3490,2.957610809534025e-16,292.2893695098363
1256,12560.0,3485,2.9508272099825457e-16,292.03736393840154
1257,12570.0,3483,2.988645909527062e-16,295.9500458770876
1258,12580.0,3491,2.971609617218594e-16,293.58869532123344
1259,12590.0,3481,2.971942569925969e-16,294.46508815662855
1260,12600.0,3476,2.960861682923364e-16,293.7891647691142
1261,12610.0,3487,2.9824307253663394e-16,294.9958049621035
1262,12620.0,3479,2.9566821338036084e-16,293.1214705983045
1263,12630.0,3490,2.948061435250672e-16,291.345641356187
1264,12640.0,3489,2.9678025412906814e-16,293.3806426182526
1265,12650.0,3498,2.965265527543776e-16,292.37565395503725
1266,12660.0,3498,2.9682827555078322e-16,292.67315311352013
1267,12670.0,3485,2.955448888014259e-16,292.4947620079284
1268,12680.0,3488,2.9752933868746684e-16,294.20547015211037
1269,12690.0,3490,2.955222343524794e-16,292.05332654512864
1270,12700.0,3489,2.9621868883129404e-16,292.8255100390433
1271,12710.0,3494,2.983515304381301e-16,294.51186229165137
1272,12720.0,3484,2.953179449379477e-16,292.3540495384418
1273,12730.0,3484,2.9562410588333283e-16,292.6571377649723
1274,12740.0,3492,2.937571522184153e-16,290.1426924662948
1275,12750.0,3486,2.9656435516436813e-16,293.41951213888336
1276,12760.0,3483,2.9584642790120042e-16,292.96131612924336
1277,12770.0,3486,2.957189910639507e-16,292.5831124920453
1278,12780.0,3478,2.966140760463927e-16,294.14373441858277
1279,12790.0,3487,2.9725952469838486e-16,294.02296598282624
1280,12800.0,3482,2.9425918803028973e-16,291.47323965116317
1281,12810.0,3491,2.954376768252808e-16,291.8861265803003
1282,12820.0,3483,2.9533103876341697e-16,292.4509530966561
1283,12830.0,3477,2.953503120804612e-16,292.9747322270114
1284,12840.0,3478,2.9661918317200514e-16,294.14879900964945
1285,12850.0,3483,2.9644851218441515e-16,293.5575288511026
1286,12860.0,3484,2.969918720631389e-16,294.0111766520167
1287,12870.0,3488,2.967427318501734e-16,293.42765094472827
1288,12880.0,3498,2.9606135697510386e-16,291.9169701747185
1289,12890.0,3497,2.971392292488536e-16,293.0635342685939
1290,12900.0,3484,2.9702632819334956e-16,294.045286970645
1291,12910.0,3488,2.955048344295075e-16,292.20358277634625
1292,12920.0,3488,2.951473162847907e-16,291.8500586690487
1293,12930.0,3489,2.964575304634358e-16,293.0616157453591
1294,12940.0,3481,2.9496521139019203e-16,292.2565121348057
1295,12950.0,3483,2.948169289408567e-16,291.94185690333467
1296,12960.0,3474,2.95254768846595e-16,293.1328762612152
1297,12970.0,3481,2.946170198330063e-16,291.91151806049345
1298,12980.0,3489,2.9765210630457116e-16,294.24250774559346
1299,12990.0,3485,2.9726488184053263e-16,294.19700411629003
1300,13000.0,3478,2.962447153090945e-16,293.7774498913457
1301,13010.0,3482,2.9605535794894535e-16,293.25240402886345
1302,13020.0,3485,2.9625703287175977e-16,293.1995565019642
1303,13030.0,3483,2.964053505624882e-16,293.51478814385223
1304,13040.0,3491,2.964022801603002e-16,292.83913411194203
1305,13050.0,3495,2.955603292801264e-16,291.6731045285109
1306,13060.0,3484,2.966846729179017e-16,293.7070606453049
1307,13070.0,3484,2.966315197540858e-16,293.6544409418507
1308,13080.0,3470,2.9601497560907136e-16,294.2263950381199
1309,13090.0,3478,2.9538317404075194e-16,292.9230839441735
1310,13100.0,3477,2.9759598046118517e-16,295.20233810925623
1311,13110.0,3478,2.9515646317034076e-16,292.69826122859337
1312,13120.0,3484,2.9480371872798373e-16,291.8449842498649
1313,13130.0,3479,2.9609899929352487e-16,293.5485459302654
1314,13140.0,3483,2.9617961730284195e-16,293.29125624823575
1315,13150.0,3484,2.963615464273291e-16,293.3871771446532
1316,13160.0,3487,2.9683517830730407e-16,293.60323987098417
1317,13170.0,3489,2.951837202693194e-16,291.8023970199751
1318,13180.0,3489,2.9736000724613486e-16,293.95375467567067
1319,13190.0,3494,2.973289443946825e-16,293.5024365328261
1320,13200.0,3499,2.974064616930802e-16,293.15943784247685
1321,13210.0,3487,2.963310993417229e-16,293.10464931211106
1322,13220.0,3484,2.967798853712579e-16,293.80131751923454
1323,13230.0,3482,2.9558956404335786e-16,292.7910201054586
1324,13240.0,3478,2.9551219400554197e-16,293.0510293699731
1325,13250.0,3490,2.963786291750518e-16,292.89966880873635
1326,13260.0,3488,2.9786524542546544e-16,294.53762428593825
1327,13270.0,3486,2.9762070133691513e-16,294.4646565508837
1328,13280.0,3490,2.991646368122316e-16,295.6529736488995
1329,13290.0,3482,2.975501597628509e-16,294.7330535550582
1330,13300.0,3480,2.94590941133633e-16,291.969554039868
1331,13310.0,3478,2.9728036363682095e-16,294.80447285236727
1332,13320.0,3482,2.9655322630152245e-16,293.7455587290338
1333,13330.0,3488,2.9432039844770307e-16,291.0323787988525
1334,13340.0,3487,2.956694035185287e-16,292.45015802638545
1335,13350.0,3483,2.9405713309920027e-16,291.1894706354311
1336,13360.0,3477,2.935439941488329e-16,291.1829429832219
1337,13370.0,3482,2.9710705717614006e-16,294.2941461166501
1338,13380.0,3486,2.9579998131858075e-16,292.66324390564154
1339,13390.0,3488,2.956736271715377e-16,292.3704898391802
1340,13400.0,3480,2.9548716543778666e-16,292.8578033845236
1341,13410.0,3480,2.958126466708123e-16,293.1803883563804
1342,13420.0,3485,2.968829377630755e-16,293.8190018355224
1343,13430.0,3484,2.966996025871669e-16,293.7218404761374
1344,13440.0,3489,2.9591586241246024e-16,292.52615249040866
1345,13450.0,3488,2.960427547008751e-16,292.73549363609607
1346,13460.0,3492,2.975913308538752e-16,293.9296944313122
1347,13470.0,3476,2.9600792052776425e-16,293.7115240419865
1348,13480.0,3480,2.9734192354774027e-16,294.6960571208099
1349,13490.0,3483,2.9847432720856915e-16,295.56358800794584
1350,13500.0,3479,2.953287485521424e-16,292.78492975569526
1351,13510.0,3482,2.944637861273452e-16,291.6759006813061
1352,13520.0,3483,2.969607139019154e-16,294.06473554731673
1353,13530.0,3478,2.953071937567926e-16,292.84773645977936
1354,13540.0,3480,2.9611161783700266e-16,293.4766991584963
1355,13550.0,3485,2.9568819740784276e-16,292.6365916193204
1356,13560.0,3481,2.9674188454021747e-16,294.0168698921926
1357,13570.0,3482,2.9600899629402967e-16,293.20648131071727
1358,13580.0,3476,2.9552695226692054e-16,293.2342870793526
1359,13590.0,3475,2.951243150700722e-16,292.9190424966096
1360,13600.0,3483,2.9616039010220575e-16,293.27221655239146
1361,13610.0,3487,2.9545294572608376e-16,292.2360570242079
1362,13620.0,3483,2.9557537329494806e-16,292.69290486345955
1363,13630.0,3482,2.9468724495698096e-16,291.8972438768697
1364,13640.0,3473,2.9367883261187363e-16,291.65221858319603
1365,13650.0,3479,2.960018057727651e-16,293.45218958741737
1366,13660.0,3481,2.943794094246779e-16,291.6760896557073
1367,13670.0,3477,2.9504333694462955e-16,292.67022617253286
1368,13680.0,3480,2.9511044507681814e-16,292.4844352308172
1369,13690.0,3483,2.9570254581869137e-16,292.81883719326873
1370,13700.0,3482,2.968061644487699e-16,293.99610214180905
1371,13710.0,3483,2.9681908394160103e-16,293.92448677070865
1372,13720.0,3482,2.950566719820863e-16,292.26317328944947
1373,13730.0,3477,2.957732442290813e-16,293.3942626216786
1374,13740.0,3474,2.9353663014538154e-16,291.4270852209218
1375,13750.0,3470,2.9631171403913474e-16,294.5213405163586
1376,13760.0,3481,2.9517954432696165e-16,292.46887682771535
1377,13770.0,3477,2.943556674524096e-16,291.9880877860024
