,sigma_C1,sigma_H1,sigma_O1,sigma_S1,epsilon_C1,epsilon_H1,epsilon_O1,epsilon_S1,temperature,liq_density,iter
115,0.22308436456489925,0.19421501082153458,0.36496971116606836,0.3489797844266438,0.13110119343679566,0.03184486568042394,0.8786697508845054,1.5277951442409137,313.15,1159.096926024512,1
116,0.22308436456489925,0.19421501082153458,0.36496971116606836,0.3489797844266438,0.13110119343679566,0.03184486568042394,0.8786697508845054,1.5277951442409137,318.15,1150.9924356917388,1
117,0.22308436456489925,0.19421501082153458,0.36496971116606836,0.3489797844266438,0.13110119343679566,0.03184486568042394,0.8786697508845054,1.5277951442409137,323.15,1141.837075618971,1
118,0.22308436456489925,0.19421501082153458,0.36496971116606836,0.3489797844266438,0.13110119343679566,0.03184486568042394,0.8786697508845054,1.5277951442409137,328.15,1131.9830816208673,1
119,0.22308436456489925,0.19421501082153458,0.36496971116606836,0.3489797844266438,0.13110119343679566,0.03184486568042394,0.8786697508845054,1.5277951442409137,333.15,1124.2873143711265,1
120,0.2245621189586885,0.18479814567824937,0.31106440910794897,0.4128540984809673,0.5514025092298477,0.030106512945000517,0.8196031696242919,1.331640679393415,313.15,1354.1617859203975,1
121,0.2245621189586885,0.18479814567824937,0.31106440910794897,0.4128540984809673,0.5514025092298477,0.030106512945000517,0.8196031696242919,1.331640679393415,318.15,1349.2070425247869,1
122,0.2245621189586885,0.18479814567824937,0.31106440910794897,0.4128540984809673,0.5514025092298477,0.030106512945000517,0.8196031696242919,1.331640679393415,323.15,1343.2075477914302,1
123,0.2245621189586885,0.18479814567824937,0.31106440910794897,0.4128540984809673,0.5514025092298477,0.030106512945000517,0.8196031696242919,1.331640679393415,328.15,1335.5019486346087,1
124,0.2245621189586885,0.18479814567824937,0.31106440910794897,0.4128540984809673,0.5514025092298477,0.030106512945000517,0.8196031696242919,1.331640679393415,333.15,1329.335904066108,1
125,0.22547596530523717,0.28144087403775436,0.22956231396145244,0.2788588632485604,0.16055289710909548,0.04290858011506368,0.9704513769627474,1.5087363101263245,313.15,703.150646943371,1
126,0.22547596530523717,0.28144087403775436,0.22956231396145244,0.2788588632485604,0.16055289710909548,0.04290858011506368,0.9704513769627474,1.5087363101263245,318.15,684.1252625902764,1
127,0.22547596530523717,0.28144087403775436,0.22956231396145244,0.2788588632485604,0.16055289710909548,0.04290858011506368,0.9704513769627474,1.5087363101263245,323.15,663.4821706083192,1
128,0.22547596530523717,0.28144087403775436,0.22956231396145244,0.2788588632485604,0.16055289710909548,0.04290858011506368,0.9704513769627474,1.5087363101263245,328.15,634.334813193863,1
129,0.22547596530523717,0.28144087403775436,0.22956231396145244,0.2788588632485604,0.16055289710909548,0.04290858011506368,0.9704513769627474,1.5087363101263245,333.15,615.6484245657206,1
130,0.2263125978907362,0.1984557094356279,0.3222849792068263,0.2645332687125817,0.15498769386745354,0.02282630712884199,1.2705743059203174,1.2958221141652075,313.15,1244.0496978454712,1
131,0.2263125978907362,0.1984557094356279,0.3222849792068263,0.2645332687125817,0.15498769386745354,0.02282630712884199,1.2705743059203174,1.2958221141652075,318.15,1230.5680158600621,1
132,0.2263125978907362,0.1984557094356279,0.3222849792068263,0.2645332687125817,0.15498769386745354,0.02282630712884199,1.2705743059203174,1.2958221141652075,323.15,1218.9532548796888,1
133,0.2263125978907362,0.1984557094356279,0.3222849792068263,0.2645332687125817,0.15498769386745354,0.02282630712884199,1.2705743059203174,1.2958221141652075,328.15,1203.6655221212297,1
134,0.2263125978907362,0.1984557094356279,0.3222849792068263,0.2645332687125817,0.15498769386745354,0.02282630712884199,1.2705743059203174,1.2958221141652075,333.15,1188.8353081618916,1
135,0.2277101622024223,0.2626476707396948,0.29971269239075904,0.345280035205476,0.16601026205973268,0.06132660752628066,1.2255749958347493,1.0491270342984416,313.15,868.292812318432,1
136,0.2277101622024223,0.2626476707396948,0.29971269239075904,0.345280035205476,0.16601026205973268,0.06132660752628066,1.2255749958347493,1.0491270342984416,318.15,857.1223087913272,1
137,0.2277101622024223,0.2626476707396948,0.29971269239075904,0.345280035205476,0.16601026205973268,0.06132660752628066,1.2255749958347493,1.0491270342984416,323.15,845.7537929408314,1
138,0.2277101622024223,0.2626476707396948,0.29971269239075904,0.345280035205476,0.16601026205973268,0.06132660752628066,1.2255749958347493,1.0491270342984416,328.15,835.135886368109,1
139,0.2277101622024223,0.2626476707396948,0.29971269239075904,0.345280035205476,0.16601026205973268,0.06132660752628066,1.2255749958347493,1.0491270342984416,333.15,827.0725247986743,1
140,0.2289748031291982,0.2974708610455761,0.28896964970561584,0.30687710789779493,0.32643141126077446,0.02805041422751095,0.8373862110547151,1.2805659468006865,313.15,629.962741661148,1
141,0.2289748031291982,0.2974708610455761,0.28896964970561584,0.30687710789779493,0.32643141126077446,0.02805041422751095,0.8373862110547151,1.2805659468006865,318.15,602.7683820880827,1
142,0.2289748031291982,0.2974708610455761,0.28896964970561584,0.30687710789779493,0.32643141126077446,0.02805041422751095,0.8373862110547151,1.2805659468006865,323.15,584.7733895699532,1
143,0.2289748031291982,0.2974708610455761,0.28896964970561584,0.30687710789779493,0.32643141126077446,0.02805041422751095,0.8373862110547151,1.2805659468006865,328.15,559.2666759102024,1
144,0.2289748031291982,0.2974708610455761,0.28896964970561584,0.30687710789779493,0.32643141126077446,0.02805041422751095,0.8373862110547151,1.2805659468006865,333.15,527.224635097133,1
