,sigma_C1,sigma_H1,sigma_O1,sigma_S1,epsilon_C1,epsilon_H1,epsilon_O1,epsilon_S1
34737,0.7635341540036056,0.08250792567174915,0.9748736510825268,0.8976266589317927,0.8811047966394366,0.9581802909574739,0.8609037728722623,0.014412475263659486
5931,0.7752777620646412,0.01659918955087639,0.9878497690338862,0.12270858819467813,0.7866823625478211,0.9719962724866944,0.4259880085297318,0.756435998066636
36546,0.9700769289262978,0.20154019408105228,0.4051170370546484,0.2586273197956848,0.18909924794977714,0.3814250117014152,0.30874502219290745,0.9114412657570241
15912,0.26914113545490537,0.4307421953225059,0.6392806584582243,0.2591560123737248,0.0019442453048416789,0.9297619472167108,0.3469433985326721,0.6664475424584712
5645,0.9931021649896387,0.4484513032238891,0.37090969514645544,0.3648358324130692,0.8404173254845783,0.12015885531759744,0.8003128350112283,0.8996285442062614
18721,0.7553805112096676,0.08200442941723035,0.8212283355431913,0.6632158775339078,0.02596336408532248,0.6822113976068592,0.7276881178357391,0.07531989087736986
25193,0.391796011884543,0.4784675281779787,0.7071098815429087,0.2995442660938719,0.09751110574646334,0.17779412837463532,0.2562120193273765,0.9567865084058438
22777,0.8013701862207057,0.9272963856676175,0.046380257339494746,0.06064531038938567,0.9667120269311994,0.03355792954339457,0.7342314869793024,0.9424668563576108
16250,0.21399723566603046,0.5802577743279893,0.6480810478527701,0.19207961926364958,0.9657134462401089,0.1320264896958271,0.017975975856258108,0.7355415177643505
34198,0.5232010888803634,0.9039377503127407,0.0042658526641918175,0.07108310703870888,0.9732377908810224,0.7015442683914171,0.1484585273034375,0.8212360592774017
19684,0.8445331224287569,0.33679819423129403,0.6052024578910301,0.20763774668775847,0.2827015832933841,0.5324252140504877,0.9960423557711945,0.17407126482717672
29051,0.9568809791201139,0.15658875811352332,0.3405672966269234,0.09177150360728585,0.10976251003511114,0.09466004827094307,0.058650245037432845,0.06984262502654177
9489,0.03795849669655368,0.7409193347440107,0.07495308699598009,0.8403178789830195,0.9992099068819458,0.15807111353917572,0.018922507245099612,0.9592097562523704
27166,0.4735104456181299,0.11063659732614013,0.911477614000353,0.0370742783110389,0.08401908099551982,0.0579185250703149,0.1032747034543933,0.568948380904798
