,sigma_C1,sigma_C2,sigma_C3,sigma_H1,sigma_H2,sigma_O1,sigma_O2,epsilon_C1,epsilon_C2,epsilon_C3,epsilon_H1,epsilon_H2,epsilon_O1,epsilon_O2
3274,0.7561584840823357,0.7796156659014201,0.19010803677533392,0.041690408752912494,0.605954092625252,0.9710403668255432,0.7108963150747903,0.7793020354031854,0.17624040612700761,0.14993894545557682,0.8604328991503672,0.605798419814868,0.5592137508118693,0.9772203509070048
27225,0.9831905531426928,0.7708595080061825,0.6054951110183769,0.3028925096154729,0.3665499880575696,0.0237854071630646,0.2816914212644805,0.7449183739368952,0.003503715266106096,0.07516013349085475,0.5105622199924559,0.6536247778604167,0.8219046967750419,0.8872698941583846
4356,0.03706135889262007,0.781267139134797,0.13793776280500206,0.1996300862694264,0.9751999860230909,0.9962511950102837,0.8899603901492241,0.9857579406288515,0.923610807246597,0.8472960157906297,0.8334690928445058,0.7490699730519482,0.3250425282233818,0.6550005937904323
1844,0.5952448484569799,0.48025375065008824,0.9456916348076805,0.21894505322558092,0.6048696615951934,0.8280486018040474,0.9384306961891095,0.1507882375425102,0.21411328842771013,0.7646356265618617,0.6201930551264123,0.055829286396284754,0.26254082536861745,0.6999331442314042
15556,0.08890565231282474,0.982599212182293,0.4695111972003315,0.633597676386689,0.9626639312164396,0.16355277805332874,0.24030003420184387,0.9680570741736885,0.84564349428837,0.8168276211300929,0.9928503286792081,0.09580108958029349,0.7422275166742416,0.15229056292856788
7959,0.8231422811864623,0.8944544822188697,0.9765054468301427,0.810621797831648,0.07633744405328394,0.6292766322188721,0.40596393656913515,0.5777600486377549,0.2688038658779947,0.7240260608944269,0.9885941955047052,0.31533619787249667,0.15262194109881289,0.4200840086878437
19760,0.7328022933310797,0.24565685401213863,0.5956312327424665,0.7445303602419923,0.032124210444177605,0.9929051839741846,0.2352786112924563,0.6344957526741049,0.9831873454591107,0.40386080948700553,0.6748747275280922,0.10372642555334194,0.06396828640975293,0.7428971097853941
8717,0.8590039989895641,0.8099796670634489,0.6466016012152057,0.010631749097072297,0.11342344465877013,0.8511910469696924,0.5180440466077685,0.009359631243935608,0.016043974190691916,0.43000993902090673,0.537999425203845,0.0693317987720559,0.8127779303181702,0.5749819421694661
17423,0.3103111382815373,0.970333842224838,0.25592715875509003,0.4050326435303613,0.4991342131076347,0.5935146900483547,0.9687647483100986,0.9519159613585465,0.07897989893619814,0.9678222608432334,0.586979415037394,0.9084147817625566,0.39458083201615235,0.9588752366402215
10384,0.61499327904408,0.8921007150196143,0.7751775275375657,0.6940477315727046,0.682144217455237,0.8321512092013802,0.4570376241250546,0.1298111270445642,0.8742904586619978,0.5488458772249254,0.6809297607434992,0.2075580599621172,0.8224427550873101,0.5756036056584792
13514,0.6739992737138464,0.26272183961168366,0.9847826870779461,0.7049038213548809,0.4877419845777847,0.8720486540022434,0.060423894882479616,0.05347584961340359,0.7007000609387466,0.7281678062090734,0.08989262156499739,0.062038309020466746,0.9825068832369998,0.8960178820074269
2406,0.6140949769941012,0.8548008322514637,0.865786462081971,0.869436798311816,0.3697747122072532,0.883165404611727,0.1065850190945623,0.7912304190912187,0.375601325315239,0.08678198925658445,0.2630260082983321,0.8914325043855864,0.758665660370988,0.5001469621893736
15322,0.8030849172244533,0.19817876644641289,0.14980819761561404,0.5249882062316582,0.8456448424375858,0.02617924622720638,0.783466141270987,0.9363319339755566,0.9261561085616049,0.7957870898749719,0.6863341589100745,0.5084253497448001,0.9495313570424269,0.9486891644531017
13735,0.5545991790185862,0.8855995842312467,0.5170236327647604,0.8921200950099744,0.28198954566839973,0.9885040312422894,0.08363337922237937,0.4631346326886092,0.9907067842485898,0.6546879221316595,0.32217258540970933,0.01079610835912247,0.5438812960591997,0.10500302713538139
16049,0.4905084188389986,0.4781615014479711,0.6326666931794658,0.36986400971134836,0.436308150286833,0.6376801029012287,0.9439409266714293,0.16309164508433066,0.8615220747342563,0.26055448388739644,0.11774584542260985,0.9689691653784147,0.026948510949466473,0.781302345953165
27588,0.17702526862280366,0.9408374087042107,0.13464234607139675,0.04748932127506148,0.23570542786948437,0.40656690304543147,0.8988900113432227,0.04714698282157589,0.3057918769468281,0.9376802702172816,0.24042151753273405,0.30328052887603557,0.3465322806536784,0.9588586305570892
19272,0.7489351995343125,0.8072234181897705,0.8215190416506034,0.8421936485378846,0.497025606513362,0.04286870750646556,0.3206045860222211,0.9794741154560944,0.27439011703767896,0.14889517561735707,0.6520017486973897,0.02055483553624513,0.6146080017216023,0.21528977672876573
27496,0.15736172430443984,0.9895397634414232,0.9085380882247529,0.3613597322053137,0.355218139518166,0.848193785093084,0.03657988512195782,0.13802606029885967,0.1798875776840654,0.2958021128680509,0.2183340409878035,0.3391568876663918,0.4972056369497995,0.9946803478706236
8546,0.6780132136380529,0.9118421989074988,0.09167986859579103,0.5957580312209143,0.5103849794215629,0.8003733330692256,0.774715465002071,0.6339458708149216,0.6326368126626472,0.2798497151330484,0.24944739565094903,0.027979359299971127,0.8682643295397245,0.0164293394079295
27353,0.8655762687747874,0.6672660761264652,0.46251026192648687,0.29827328405683656,0.8030706982821688,0.4250501193316262,0.8089465010602024,0.6379771740601494,0.4014403708420537,0.8573033852445237,0.1173226994084867,0.23308476351674307,0.7980718875292769,0.6219801618823809
16948,0.09965019381512734,0.9038898856359898,0.7047416143644188,0.6422012809238136,0.8392189939551962,0.2941409182793632,0.633753505199332,0.5532518366952536,0.7177644204706604,0.7421008357203454,0.21828249539240796,0.6729510997484491,0.6939381223138822,0.984708044438997
12709,0.025352048973139987,0.983528756922129,0.6902858373687007,0.0868694358872187,0.002218764956430221,0.6115567576706397,0.9542277245299979,0.1315416744227852,0.11723180755060514,0.26540343403202643,0.008423363919285729,0.24735781116056532,0.8577381951301057,0.6583164185042206
26036,0.49426929833669236,0.6249042770753891,0.9710176619870495,0.4555525474938332,0.7636345832778263,0.9292596987066897,0.5713437255424083,0.008774465288067645,0.0024386915161226604,0.9519439948566419,0.8066203975026043,0.8947828300263202,0.8181087253125352,0.9636963099270166
19492,0.9849156197074719,0.9093082344752627,0.7646093791950274,0.17934584805135348,0.008691963297304964,0.6421962513332399,0.8149902625633162,0.3867181997534749,0.2347919546529888,0.690796035344058,0.2620335149426718,0.7191913137447825,0.9978310199238175,0.9414297838263115
19432,0.9318898600694104,0.1598509521641482,0.8816062699170277,0.7958792886057463,0.037043036435274825,0.42128225018176063,0.03633245389643713,0.9336174407955128,0.15168171581289158,0.8860542885982354,0.3178617966753134,0.03248907109136838,0.16007302690636233,0.05693931657301969
13132,0.15475585667861821,0.7202864339636481,0.9757471550317549,0.7730904231561261,0.33419140830058003,0.5737793954291015,0.5802172118116421,0.9496647844575615,0.4687251901579203,0.9507136927828346,0.9460923531876507,0.11744503433293918,0.8154656296015642,0.8125018083769708
14718,0.10890158825434292,0.8141779681836298,0.6530418016143921,0.38440076221139824,0.8857709625634925,0.9165914065034294,0.132346001652594,0.10972857002408251,0.41541973655757036,0.12825758828558156,0.14846687103770753,0.9757657142597332,0.897050626035898,0.07402743943520158
19528,0.9888960540101556,0.47253914552747234,0.3435171981501216,0.5935682533328988,0.13620366613518672,0.7059339848067466,0.2818327830081489,0.4579677310193288,0.8715853477936517,0.2102619155366746,0.2009260465649976,0.514091150991778,0.17161473852438847,0.08084315441118395
22587,0.5424137154643565,0.3453613183981248,0.07459060965804806,0.11255038700794094,0.6872684190686436,0.5101705134223687,0.9697963148882147,0.7276583773559911,0.5627248753410515,0.9474589636141303,0.634601898896203,0.4244754375919848,0.19745288556585475,0.020866011648951206
20088,0.9541508442014168,0.037613250058842314,0.9936744757910333,0.8134766715007429,0.3523162170338587,0.6340874072991474,0.5548492320453432,0.8839031652413765,0.3785968467553141,0.5037105367903977,0.8743263556551095,0.7605160341742986,0.45225701606291463,0.9842544476736798
27130,0.9603229576342271,0.31988847230008904,0.08608996258116049,0.769084150123207,0.606267450586193,0.4244712414712948,0.3379091562432864,0.7673085743462423,0.6091774564213147,0.5010117381439251,0.010435685286181643,0.7285252843441193,0.8108994163347788,0.9381268294153815
26616,0.9136810251372265,0.7533125030387097,0.28184290711959514,0.8397930841535894,0.04335043575329587,0.7836530128520222,0.30587095175858436,0.12190700613549836,0.9973889537947322,0.5704093036097184,0.9825004201110785,0.6082676347969964,0.23830432701615797,0.9721643204350704
16236,0.06176935561191534,0.6628448736483856,0.9898715097919751,0.2751163662464321,0.9573259303735453,0.24423753901833115,0.8294630717750657,0.9734433943475802,0.9037577315766214,0.2661251039459731,0.5692015671467665,0.0711943298752084,0.14093144342363847,0.06317223001511386
4149,0.5190653759376629,0.5933412451554532,0.9999124729467589,0.7196989315847069,0.6416543556140549,0.8909889689569304,0.0011145323250841173,0.6240059718890552,0.7201417858995607,0.23723611828180477,0.5531065494297104,0.2662715249674994,0.29884810569278153,0.006665137419739171
1043,0.9564008959133804,0.9507905934953861,0.9869655244288659,0.7761184485994602,0.06246728226700086,0.2383230271590815,0.3997814960955707,0.32795632378048145,0.8201253783241883,0.9664117710738986,0.6687133942981559,0.62981420335559,0.8767820729332375,0.052346499454729675
6194,0.5083096242384672,0.4125737274239379,0.12380059141658523,0.032812854865265924,0.5088323042909855,0.9905592028911558,0.8712643460346303,0.019212556432534594,0.06578037860356477,0.9180942967933974,0.5932873680978797,0.953194748316552,0.9047627506617989,0.40073158020274513
23938,0.06252375932393278,0.05854132994227066,0.8961962434396976,0.2977608594485031,0.9343740916572899,0.973038147474767,0.06370703821264972,0.3646331795120049,0.38430441878948796,0.7375788634966938,0.8781540486408648,0.2700505234660382,0.9193163445091544,0.9259078953138127
16648,0.937344081428032,0.9851549537769378,0.9809050744858663,0.24693515341394032,0.8203357396730109,0.7364996281629106,0.33494783989263166,0.014675740209463968,0.7765321224850364,0.5489558070902146,0.20425781901463852,0.9644089082660187,0.25417085470818374,0.9051459851701185
19105,0.9490242553297779,0.7366291570859431,0.07399408242589418,0.0537151343407805,0.9410866526185901,0.5365364999454905,0.021741318399781308,0.45760721896481205,0.20483834217102784,0.4483160120890562,0.028363837680848693,0.9943593707658336,0.758651069092633,0.7171527916828638
959,0.6187926950542638,0.599493324579228,0.9690924479562173,0.12537001368932896,0.784347965924121,0.9169816133400768,0.9328121215223283,0.43236014371737813,0.8505106026463106,5.781341358708205e-05,0.07074299546417752,0.25400006384478613,0.48563443181792604,0.9480283649418323
21324,0.9773458353806544,0.6782683892380066,0.4598526776434726,0.17918349480206566,0.32495337760583015,0.12886373826727732,0.8022386965878155,0.3660628803388217,0.9425679910968443,0.6396732803067771,0.056178337512227505,0.9423620494391434,0.2535473049263996,0.3653091844342151
11876,0.9179263947178745,0.959891622533413,0.9174975971927832,0.4012244462192257,0.19616023874074676,0.08843194709743776,0.4007093696376432,0.39110987853697476,0.34074645466848924,0.41746599335011847,0.8605734995479379,0.8784146269716727,0.06251428400795325,0.8966989696872519
11313,0.8975688748977323,0.6301594873303845,0.1962321837945064,0.0017565393028934405,0.9148127286005566,0.22515557032170969,0.55431881905342,0.9407510857843588,0.49438261786273424,0.36407592813408385,0.32577500416762273,0.7177861967397956,0.8724251083278738,0.26972298252964666
10249,0.5782671573810166,0.977610198413036,0.5400445695955937,0.5236171470753722,0.22288189892345975,0.42854297172095235,0.7743435613230585,0.866005795634925,0.07655579809799719,0.38319051248486197,0.9149603064686606,0.19837464648132175,0.46348215043649593,0.9993610586385956
394,0.2565407197340024,0.976724886376715,0.7638796786982094,0.676226756784772,0.7637036353229273,0.39039122484509853,0.5208610501443575,0.9019860531706023,0.773589681046101,0.0005959800827370686,0.986826794833794,0.9640990940845827,0.10361356513132133,0.8097053277938662
3621,0.3096322598274432,0.4011041333152371,0.9573564292566482,0.625522172426709,0.18188334787297683,0.9570206095933472,0.9403697853616532,0.5548264268682994,0.5672983480924324,0.5596829217262779,0.8657875840233683,0.3199995773078729,0.49043865714162,0.25713703319640924
6874,0.15123891483309956,0.5537225427721254,0.7916335916709496,0.37394252634844094,0.707479155596201,0.9918009970987736,0.7634753150341247,0.04018094668263187,0.9848922723009426,0.8717710455885196,0.10229187235116444,0.045307368624735125,0.16950758682342168,0.3023813432853812
12448,0.013216661790445611,0.7804826658926715,0.4245418229368474,0.5508792696384625,0.10888554444340826,0.6519859366764752,0.8806029871637712,0.9394841111002515,0.8410756777690094,0.6214012719715979,0.11642995245006113,0.9931812672371819,0.4014914851379646,0.0032790994167182716
10167,0.8304791395502408,0.6996857850277114,0.9547405379468026,0.5020996501390065,0.18683892060165605,0.9586841030603961,0.8178402834922522,0.9609807475985439,0.06668160447933871,0.24042007061993198,0.11196632815076273,0.06312977775948045,0.6335866640110664,0.6982568568663893
9893,0.9321766150735132,0.9053008719688663,0.5284185402092645,0.10218505514120163,0.9987060558754262,0.12719596160533037,0.4142910245125954,0.819292726923991,0.6297709497469062,0.1395688752109632,0.2684650496404474,0.9042272757886649,0.22419789036214235,0.9662918386996593
27756,0.03329051637464519,0.8762091818283787,0.847581399933792,0.4383958828321309,0.12049544814691321,0.3273099908738277,0.9818222494699899,0.04438183760278826,0.7685830727055897,0.2745045652489695,0.9628594166092119,0.3963860413702758,0.16671853009939727,0.9528848241237581
21659,0.9722204485639537,0.9218127132945267,0.8553390268388013,0.34783684967974426,0.8658027295985264,0.5783685494871439,0.2793753232690582,0.9602147240073636,0.6377458812666891,0.17244914439652143,0.7358705450276218,0.7514031375421905,0.39310496770187464,0.15569517962783555
11516,0.5592254386297792,0.05812632377953127,0.9977526015445158,0.8436862734491013,0.16161468388419875,0.8431845328955131,0.546885710519977,0.9951407611234083,0.7935160656932511,0.6129941945078139,0.13134835363273606,0.6398852254742393,0.14834112617633938,0.07016538150153596
11493,0.6204926226998182,0.35017599373807035,0.23159349800622642,0.9619332556595236,0.3915305407130404,0.558722241005613,0.2558945129388821,0.9240387795516009,0.9510076984835697,0.8539295994395738,0.5347937577471956,0.928695584455705,0.11719489266960871,0.9409244415631743
