,sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1,temperature,liq_density
117,0.22308436456489925,0.19421501082153458,0.0,0.2989797844266438,0.13110119343679566,0.03184486568042394,0.0,1.3607644475639782,300.0,949.0010581216732
118,0.22308436456489925,0.19421501082153458,0.0,0.2989797844266438,0.13110119343679566,0.03184486568042394,0.0,1.3607644475639782,350.0,842.1812465687553
119,0.22308436456489925,0.19421501082153458,0.0,0.2989797844266438,0.13110119343679566,0.03184486568042394,0.0,1.3607644475639782,400.0,699.7004315949401
120,0.2245621189586885,0.18479814567824937,0.0,0.3628540984809674,0.5514025092298477,0.030106512945000517,0.0,1.1505989495130868,200.0,917.1283987137567
121,0.2245621189586885,0.18479814567824937,0.0,0.3628540984809674,0.5514025092298477,0.030106512945000517,0.0,1.1505989495130868,250.0,841.8433707327616
122,0.2245621189586885,0.18479814567824937,0.0,0.3628540984809674,0.5514025092298477,0.030106512945000517,0.0,1.1505989495130868,300.0,759.36369309698
123,0.2245621189586885,0.18479814567824937,0.0,0.3628540984809674,0.5514025092298477,0.030106512945000517,0.0,1.1505989495130868,350.0,654.9760925951884
124,0.2245621189586885,0.18479814567824937,0.0,0.3628540984809674,0.5514025092298477,0.030106512945000517,0.0,1.1505989495130868,400.0,7.875433647646898
125,0.22547596530523717,0.28144087403775436,0.0,0.22885886324856045,0.16055289710909548,0.04290858011506368,0.0,1.3403442681554898,200.0,
126,0.22547596530523717,0.28144087403775436,0.0,0.22885886324856045,0.16055289710909548,0.04290858011506368,0.0,1.3403442681554898,250.0,
127,0.22547596530523717,0.28144087403775436,0.0,0.22885886324856045,0.16055289710909548,0.04290858011506368,0.0,1.3403442681554898,300.0,
128,0.22547596530523717,0.28144087403775436,0.0,0.22885886324856045,0.16055289710909548,0.04290858011506368,0.0,1.3403442681554898,350.0,
129,0.22547596530523717,0.28144087403775436,0.0,0.22885886324856045,0.16055289710909548,0.04290858011506368,0.0,1.3403442681554898,400.0,
130,0.2263125978907362,0.1984557094356279,0.0,0.21453326871258172,0.15498769386745354,0.02282630712884199,0.0,1.1122219153400072,200.0,
131,0.2263125978907362,0.1984557094356279,0.0,0.21453326871258172,0.15498769386745354,0.02282630712884199,0.0,1.1122219153400072,250.0,
132,0.2263125978907362,0.1984557094356279,0.0,0.21453326871258172,0.15498769386745354,0.02282630712884199,0.0,1.1122219153400072,300.0,
133,0.2263125978907362,0.1984557094356279,0.0,0.21453326871258172,0.15498769386745354,0.02282630712884199,0.0,1.1122219153400072,350.0,
134,0.2263125978907362,0.1984557094356279,0.0,0.21453326871258172,0.15498769386745354,0.02282630712884199,0.0,1.1122219153400072,400.0,
135,0.2277101622024223,0.2626476707396948,0.0,0.29528003520547597,0.16601026205973268,0.06132660752628066,0.0,0.8479057583399009,200.0,750.2809469229886
136,0.2277101622024223,0.2626476707396948,0.0,0.29528003520547597,0.16601026205973268,0.06132660752628066,0.0,0.8479057583399009,250.0,631.7498563562856
137,0.2277101622024223,0.2626476707396948,0.0,0.29528003520547597,0.16601026205973268,0.06132660752628066,0.0,0.8479057583399009,300.0,502.8682898178619
138,0.2277101622024223,0.2626476707396948,0.0,0.29528003520547597,0.16601026205973268,0.06132660752628066,0.0,0.8479057583399009,350.0,4.541825209365564
139,0.2277101622024223,0.2626476707396948,0.0,0.29528003520547597,0.16601026205973268,0.06132660752628066,0.0,0.8479057583399009,400.0,17.15361672027356
140,0.2289748031291982,0.2974708610455761,0.0,0.25687710789779494,0.32643141126077446,0.02805041422751095,0.0,1.0958760217351633,200.0,
141,0.2289748031291982,0.2974708610455761,0.0,0.25687710789779494,0.32643141126077446,0.02805041422751095,0.0,1.0958760217351633,250.0,
