,sigma_C1,sigma_C2,sigma_C3,sigma_H1,sigma_H2,sigma_O1,sigma_O2,epsilon_C1,epsilon_C2,epsilon_C3,epsilon_H1,epsilon_H2,epsilon_O1,epsilon_O2,temperature,liq_density
44,0.2086008531214259,0.3305365859596193,0.39609557552572794,0.2360652332246041,0.2739610004801478,0.22369063127636662,0.3951055736868596,0.438770165820082,0.5195360052782245,0.456380037610638,0.03270152429570918,0.01925817045734913,0.5966370670878955,0.6261021160134358,353.19,736.1925355590186
45,0.20966133991661975,0.3986819968021377,0.2108872830082771,0.28753004113550384,0.24540190636847525,0.3476862785279977,0.2961371907650812,0.5187470569225381,0.39625088777562256,0.21077802396346934,0.06356152861585647,0.033857393615816585,0.7252531361664388,0.694327222865338,273.18,825.0598721937007
46,0.20966133991661975,0.3986819968021377,0.2108872830082771,0.28753004113550384,0.24540190636847525,0.3476862785279977,0.2961371907650812,0.5187470569225381,0.39625088777562256,0.21077802396346934,0.06356152861585647,0.033857393615816585,0.7252531361664388,0.694327222865338,293.16,799.0878011588334
47,0.20966133991661975,0.3986819968021377,0.2108872830082771,0.28753004113550384,0.24540190636847525,0.3476862785279977,0.2961371907650812,0.5187470569225381,0.39625088777562256,0.21077802396346934,0.06356152861585647,0.033857393615816585,0.7252531361664388,0.694327222865338,313.19,771.3855161792704
48,0.20966133991661975,0.3986819968021377,0.2108872830082771,0.28753004113550384,0.24540190636847525,0.3476862785279977,0.2961371907650812,0.5187470569225381,0.39625088777562256,0.21077802396346934,0.06356152861585647,0.033857393615816585,0.7252531361664388,0.694327222865338,333.18,740.9216564594865
49,0.20966133991661975,0.3986819968021377,0.2108872830082771,0.28753004113550384,0.24540190636847525,0.3476862785279977,0.2961371907650812,0.5187470569225381,0.39625088777562256,0.21077802396346934,0.06356152861585647,0.033857393615816585,0.7252531361664388,0.694327222865338,353.19,710.067532508481
50,0.21057707708709847,0.27222816368868324,0.21929043306331514,0.22335332066021973,0.2863973010731,0.2706785720595984,0.2982317448466099,0.5466041705620135,0.2562930058027748,0.48940317091128815,0.0559992638675251,0.02834643222868538,0.4654013744444463,1.07170796806389,273.18,202.43579328449627
51,0.21057707708709847,0.27222816368868324,0.21929043306331514,0.22335332066021973,0.2863973010731,0.2706785720595984,0.2982317448466099,0.5466041705620135,0.2562930058027748,0.48940317091128815,0.0559992638675251,0.02834643222868538,0.4654013744444463,1.07170796806389,293.16,
52,0.21057707708709847,0.27222816368868324,0.21929043306331514,0.22335332066021973,0.2863973010731,0.2706785720595984,0.2982317448466099,0.5466041705620135,0.2562930058027748,0.48940317091128815,0.0559992638675251,0.02834643222868538,0.4654013744444463,1.07170796806389,313.19,
53,0.21057707708709847,0.27222816368868324,0.21929043306331514,0.22335332066021973,0.2863973010731,0.2706785720595984,0.2982317448466099,0.5466041705620135,0.2562930058027748,0.48940317091128815,0.0559992638675251,0.02834643222868538,0.4654013744444463,1.07170796806389,333.18,
54,0.21057707708709847,0.27222816368868324,0.21929043306331514,0.22335332066021973,0.2863973010731,0.2706785720595984,0.2982317448466099,0.5466041705620135,0.2562930058027748,0.48940317091128815,0.0559992638675251,0.02834643222868538,0.4654013744444463,1.07170796806389,353.19,
55,0.21140347797849363,0.37957731948495854,0.27744296512682926,0.24232698128736752,0.266799448717735,0.3404809380359406,0.34131277389240644,0.1396563030260593,0.2724012983768024,0.603321516277344,0.0784069287735045,0.06593021576094839,0.8069628318036177,0.9911738010300024,273.18,911.5482510364994
56,0.21140347797849363,0.37957731948495854,0.27744296512682926,0.24232698128736752,0.266799448717735,0.3404809380359406,0.34131277389240644,0.1396563030260593,0.2724012983768024,0.603321516277344,0.0784069287735045,0.06593021576094839,0.8069628318036177,0.9911738010300024,293.16,886.7259431188462
57,0.21140347797849363,0.37957731948495854,0.27744296512682926,0.24232698128736752,0.266799448717735,0.3404809380359406,0.34131277389240644,0.1396563030260593,0.2724012983768024,0.603321516277344,0.0784069287735045,0.06593021576094839,0.8069628318036177,0.9911738010300024,313.19,859.6574012972936
58,0.21140347797849363,0.37957731948495854,0.27744296512682926,0.24232698128736752,0.266799448717735,0.3404809380359406,0.34131277389240644,0.1396563030260593,0.2724012983768024,0.603321516277344,0.0784069287735045,0.06593021576094839,0.8069628318036177,0.9911738010300024,333.18,833.332969839408
59,0.21140347797849363,0.37957731948495854,0.27744296512682926,0.24232698128736752,0.266799448717735,0.3404809380359406,0.34131277389240644,0.1396563030260593,0.2724012983768024,0.603321516277344,0.0784069287735045,0.06593021576094839,0.8069628318036177,0.9911738010300024,353.19,803.3393831432271
60,0.21250803909361338,0.3068940446442193,0.20972787511509394,0.16525686527072767,0.19546565519683282,0.3775771805825615,0.2835977911156134,0.2582687129469238,0.29366349456860774,0.2856770100281735,0.033699344034900214,0.018849181676015632,0.36137099228828307,0.7260141950803556,273.18,1108.9147812554666
