split,kernel_liq_density,mse_liq_density,mapd_liq_density,kernel_surf_tens,mse_surf_tens,mapd_surf_tens
37,Matern32,0.008828043703549,0.0087208667359129,Matern32,0.3266455226993399,2.0309805928876283
38,Matern32,0.0182306320972562,0.0126241275392268,Matern32,0.6103897303267617,2.9711505153088
39,Matern32,0.0843591592116067,0.0273627051102507,Matern32,0.0401532147054734,0.7705514328788443
40,Matern32,0.0043417405868105,0.0061070852218493,Matern32,0.4804504560413296,2.2752260320544315
41,Matern32,0.0151249747898473,0.0114783332352523,Matern32,0.0265155030965979,0.56088680666717
42,Matern32,0.0329330784951662,0.0170521621569849,Matern32,0.6027994467624209,2.794862422310698
43,Matern32,0.0256925139790279,0.0151689527593341,Matern32,0.170609756638938,1.512200828611685
44,Matern32,0.1242790691936986,0.0335973480220616,Matern32,0.1120542686661966,1.2330127396213304
45,Matern32,0.1476725955820536,0.0351307976510162,Matern32,0.5530777383267078,3.168253073937596
46,Matern32,3.17074054290184e-05,0.0005190008721577,Matern32,0.5376308852010863,3.0699635844081823
47,Matern32,0.0316711829119136,0.0165406964954993,Matern32,0.1703405674818853,1.8045746007931387
48,Matern32,0.0785549123333582,0.0262634381293269,Matern32,0.039716902259013,0.9217026088704792
49,Matern32,0.5381037598130872,0.0693284659532723,Matern32,0.0007804649519159,0.1330298604884285
50,Matern32,0.1140080984911007,0.0311609635411182,Matern32,0.0681501544991627,0.5869595715356093
51,Matern32,0.0287026035119262,0.0157131818155304,Matern32,0.9709203724165671,2.2242202333766525
52,Matern32,0.013694397777492,0.0109118437042153,Matern32,1.136549521341654,2.544594071542993
53,Matern32,0.0010205574401873,0.0029946957961104,Matern32,0.0412533848464063,0.4855449828376439
54,Matern32,0.0096312144637877,0.0092507388623146,Matern32,0.1090894774902009,0.7959575480686545
55,Matern32,0.0058760018764643,0.0071102750161431,Matern32,0.1660640951849759,0.8617475105181363
56,Matern32,0.003167999816265,0.0052454912642831,Matern32,1.457734852842405,2.5593878603939704
57,Matern32,0.0295294208967036,0.0160914955014681,Matern32,0.0045426305017006,0.1484640455779597
58,Matern32,0.0580406823585007,0.0226642629868148,Matern32,0.5650583398225835,1.7048855042103734
59,Matern32,0.1451643911511752,0.0360307730197989,Matern32,0.601053548277786,1.7895323910120564
60,Matern32,0.1744883842712513,0.0382103350385308,Matern32,0.0368625104942886,0.5738850743216912
61,Matern32,0.0508906714420769,0.0207719901466395,Matern32,0.2514380407938163,1.545400125616607
62,Matern32,0.0355606436319066,0.0174730158237184,Matern32,0.5214714113896751,2.211225232275892
63,Matern32,0.0167837723073991,0.0120835747511286,Matern32,0.2600212951557175,1.6490242849101282
64,Matern32,0.0563098610063863,0.0222777109625546,Matern32,0.2825500874236231,1.715228335424433
65,Matern32,0.1112094957141627,0.0310657932719362,Matern32,0.0475555086844246,0.5695584528561441
66,Matern32,0.0121099892684789,0.0103110502516977,Matern32,0.0414918527156422,0.5476355042622477
67,Matern32,0.018541407406017,0.0128339183080696,Matern32,0.0397291543082823,0.5422422267985725
68,Matern32,0.0221431016172363,0.0141051966239092,Matern32,0.4201237665555429,1.8349813670088055
69,Matern32,0.0290618962322171,0.0162567136160913,Matern32,0.0053494097335917,0.2081438262393319
70,Matern32,0.096889473152985,0.0289285384973151,Matern32,0.0090701204149842,0.2271543325970762
71,Matern32,0.0086886887505975,0.0087113814418746,Matern32,0.0366511651708705,0.467627203240603
72,Matern32,0.0006373855250848,0.0023719217544425,Matern32,2.4941027319482414,4.042519365323711
73,Matern32,0.001470974276388,0.0036216932364214,Matern32,0.3472963356493775,1.471620529526195
74,Matern32,0.002180939241954,0.0044326188205481,Matern32,1.23499968280195,2.799949095319461
75,Matern32,0.1185837580444603,0.0318058574567265,Matern32,0.0519793454805112,0.83182755768116
76,Matern32,0.0136946401638166,0.0108877587607744,Matern32,0.0126839534168659,0.4269113600850151
77,Matern32,0.0030945002384381,0.0052132997866769,Matern32,2.251087854553932e-05,0.0184555181093346
78,Matern32,0.0759009363707644,0.0260105413158265,Matern32,0.2708871724996085,2.051696544400417
79,Matern32,0.5927108431040953,0.0732709508577375,Matern32,0.6974977897838766,3.548088787690216
80,Matern32,0.0453859391051083,0.0196883339628938,Matern32,1.1176505948096394,3.5373672331834847
81,Matern32,0.0677792388033407,0.0242234877180776,Matern32,0.239832497749644,1.7523073129813609
82,Matern32,0.1616717615724764,0.0376570606474836,Matern32,0.1512781143965038,1.4264019804133732
83,Matern32,0.1530231792997032,0.0369059202872372,Matern32,0.3215628219385422,2.1505479853710927
84,Matern32,0.3931010069850358,0.059561602220217,Matern32,0.3824645807758924,2.3295584819387405
85,Matern32,0.358486770413219,0.0554583199639675,Matern32,0.3035679322584638,1.3946171229782356
86,Matern32,0.0734521587804768,0.0252405251749047,Matern32,0.004553656970532,0.1763638825231069
87,Matern32,0.0125190712334701,0.0104827950263137,Matern32,0.0002551133209664,0.0425422858655567
88,Matern32,0.0071017738129609,0.0079417217317789,Matern32,0.0021135600956037,0.1250575573605463
89,Matern32,0.097871366274606,0.0296506543732969,Matern32,0.5798093670863051,2.148479093437895
90,Matern32,0.0205694982170714,0.0133596001057554,Matern32,0.2766868139348061,1.0990901953151009
91,Matern32,0.0010918651971063,0.0030918073949757,Matern32,0.0861926636944549,0.6320253146808702
92,Matern32,0.0003409762853905,0.0017355848751279,Matern32,1.0594799850184329,2.201566386976433
93,Matern32,0.0032228650269037,0.0053601073972246,Matern32,2.9128438165363995,3.896107659709551
94,Matern32,0.0173822758646504,0.0125039194854655,Matern32,0.1987349238515227,0.9959583955845094
95,Matern32,0.1051796460966377,0.0297192859256747,Matern32,0.0151484754688888,0.3601590794951074
96,Matern32,0.0381772024939065,0.0180184450050371,Matern32,0.3605096535754026,1.7764828649281097
97,Matern32,0.0519302435739429,0.0211437133106977,Matern32,0.010787087316996,0.3181764405603985
98,Matern32,0.0421322815129831,0.0191699035597747,Matern32,0.0114122219187251,0.3350336798308163
99,Matern32,0.1026928365583701,0.0301177618809035,Matern32,0.4657101767518246,2.2371697393255072
100,Matern32,2.0390399609137444,0.1313589002702974,Matern32,0.7221929292688606,2.4355009628339164
101,Matern32,0.3562584577400089,0.0551578234388651,Matern32,2.0261143724157944,4.228536928797961
102,Matern32,0.009036003156445,0.0088360744797246,Matern32,0.3148557388164891,1.6267462042634746
103,Matern32,0.1264240249750202,0.0332488375004689,Matern32,0.187821361813246,1.2886624334674674
104,Matern32,0.6548430160832146,0.0760812854008649,Matern32,1.4355662974505154,3.580086711262868
105,Matern32,0.0194632117494645,0.0128772085105744,Matern32,0.0881943986012536,0.5980673324558745
106,Matern32,0.0064699565687756,0.0074573837304429,Matern32,2.0850241818431563,3.038018925603473
107,Matern32,0.0207146709269115,0.0134040233283528,Matern32,0.2598540240920334,1.072983263239286
108,Matern32,0.0274817639511039,0.0155062616080218,Matern32,0.2617040062951243,1.0755134808583198
109,Matern32,0.0555032161361489,0.0221414383221017,Matern32,3.454178621405644,3.88295220697491
110,Matern32,0.3781059375573091,0.056529822161447,Matern32,0.0301834136928888,0.6323212590084077
111,Matern32,0.113362668346468,0.0311793182917893,Matern32,0.0643123457846134,0.96139170835356
112,Matern32,0.1089574890456308,0.0307807815133219,Matern32,0.0478000793170031,0.8409985574521557
113,Matern32,0.0380811091595085,0.0183362228950107,Matern32,0.1720258237712797,1.6333408519116994
114,Matern32,0.0019029037157782,0.0041292607332407,Matern32,0.5747792424383653,3.1977374010620245
115,Matern32,0.0852229955039972,0.0271769703647592,Matern32,0.9582371100232656,3.0437641677767413
116,Matern32,4.92254418789831e-08,2.0796991736170283e-05,Matern32,0.045176496962112,0.6966262481462588
117,Matern32,0.1658855764197741,0.0384337996747309,Matern32,1.29897644036441,3.928675619020128
118,Matern32,0.4445011444180851,0.0632964625758992,Matern32,0.0342551124049162,0.631471199607895
119,Matern32,1.6886237353143274,0.1242784438367602,Matern32,0.0281877512384927,0.5883704003830856
120,Matern32,0.0029604825536332,0.0050011033178554,Matern32,0.29192387682592,1.0880089463771343
121,Matern32,0.0008368867759357,0.0026708436677706,Matern32,0.0398535393233405,0.4032169381777476
122,Matern32,0.0001790346079518,0.0012407733042394,Matern32,1.832199443022026,2.849397201020499
123,Matern32,4.7213810054238094e-05,0.0006400097678976,Matern32,0.6676982067136142,1.6853004262169826
124,Matern32,0.0243336569649221,0.0145971995523009,Matern32,0.6252496749060366,1.6578378355354255
